Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-666.18176	24.000254	-626.63116	-713.9134	1000.0	-2.2621791	0.2526224	-0.5839301	-2.975099	40000	nan	nan	nan	nan	nan	nan	nan	23.5	88.37940549850464
1	-627.17523	21.16442	-597.8478	-668.19574	1000.0	-18.27665	0.17047918	-14.527511	-18.456448	80000	nan	nan	nan	nan	nan	nan	nan	23.0	178.06893634796143
2	-578.8417	20.624092	-542.8734	-615.25684	1000.0	-25.266563	0.19247377	-20.54738	-25.410257	120000	nan	nan	nan	nan	nan	nan	nan	22.5	268.61198115348816
3	-523.1068	16.60992	-490.86816	-555.0494	1000.0	-30.004412	0.1912096	-24.917446	-30.129053	160000	nan	nan	nan	nan	nan	nan	nan	22.5	359.26004338264465
4	-476.94034	12.176453	-456.77917	-506.33682	1000.0	-33.231987	0.20465505	-28.1387	-33.43699	200000	nan	nan	nan	nan	nan	nan	nan	22.0	450.68425250053406
5	-433.7372	11.298602	-419.19275	-457.11185	1000.0	-35.392918	0.23414372	-30.242092	-35.610207	240000	nan	nan	nan	nan	nan	nan	nan	21.5	541.4999687671661
6	-402.502	14.311607	-385.24878	-433.22583	1000.0	-36.638676	0.315359	-31.424843	-37.036312	280000	nan	nan	nan	nan	nan	nan	nan	21.5	631.4352850914001
7	-375.63165	18.774673	-354.9195	-414.69244	1000.0	-37.23917	0.47113	-31.98418	-37.979706	320000	nan	nan	nan	nan	nan	nan	nan	21.5	721.9988851547241
8	-352.69196	20.389189	-331.7033	-394.0799	1000.0	-37.296684	0.7024626	-31.954222	-38.456238	360000	nan	nan	nan	nan	nan	nan	nan	22.0	812.3015010356903
9	-342.90414	19.7342	-321.02344	-386.76346	1000.0	-36.936512	0.93250036	-31.54998	-38.511177	400000	nan	nan	nan	nan	nan	nan	nan	21.5	902.5177381038666
10	-321.43222	17.808582	-303.331	-356.2799	1000.0	-36.437824	1.1139354	-31.04458	-38.332966	440000	nan	nan	nan	nan	nan	nan	nan	21.5	992.4114797115326
11	-305.75433	21.1413	-278.33005	-347.7967	1000.0	-35.580288	1.2336826	-30.164919	-37.676453	480000	nan	nan	nan	nan	nan	nan	nan	21.5	1082.5829105377197
12	-292.48102	24.526155	-267.73727	-339.77533	1000.0	-34.54844	1.3897274	-29.191727	-36.919365	520000	nan	nan	nan	nan	nan	nan	nan	21.0	1172.8053286075592
13	-272.97476	26.657488	-246.20496	-327.09927	1000.0	-33.400143	1.5960644	-28.016294	-36.114944	560000	nan	nan	nan	nan	nan	nan	nan	21.0	1262.660365819931
14	-261.84485	27.2481	-231.47278	-316.5184	1000.0	-32.028194	1.817728	-26.531221	-35.106106	600000	nan	nan	nan	nan	nan	nan	nan	21.0	1353.1515674591064
15	-250.13155	21.977121	-224.44559	-303.1411	1000.0	-30.656937	2.0141478	-25.057337	-34.03604	640000	nan	nan	nan	nan	nan	nan	nan	21.0	1443.4491138458252
16	-243.5516	18.934448	-218.81891	-278.9606	1000.0	-29.290907	2.0220394	-23.754707	-32.66853	680000	nan	nan	nan	nan	nan	nan	nan	21.0	1534.033478975296
17	-235.84067	16.804201	-209.19438	-266.40424	1000.0	-28.058392	1.9724679	-22.569666	-31.31078	720000	nan	nan	nan	nan	nan	nan	nan	21.0	1625.1495666503906
18	-233.36356	17.209257	-206.99608	-265.9012	1000.0	-26.891232	1.873243	-21.471441	-29.910341	760000	nan	nan	nan	nan	nan	nan	nan	21.0	1715.7127525806427
19	-226.9242	15.097909	-200.80853	-255.7728	1000.0	-25.931116	1.8115578	-20.564974	-28.786156	800000	nan	nan	nan	nan	nan	nan	nan	21.0	1807.1447138786316
20	-224.09135	13.623205	-196.96014	-246.26637	1000.0	-25.024817	1.6993767	-19.757978	-27.60898	840000	nan	nan	nan	nan	nan	nan	nan	21.0	1898.3831732273102
21	-221.06454	13.148865	-198.59187	-241.33125	1000.0	-24.261002	1.5773854	-19.09694	-26.526533	880000	nan	nan	nan	nan	nan	nan	nan	21.0	1989.8774089813232
22	-217.7203	11.77098	-195.36526	-242.11009	1000.0	-23.602934	1.4857038	-18.581814	-25.650547	920000	nan	nan	nan	nan	nan	nan	nan	21.0	2081.105482339859
23	-215.89566	11.630714	-192.50043	-232.15492	1000.0	-23.019026	1.3568099	-18.18229	-24.785618	960000	nan	nan	nan	nan	nan	nan	nan	21.0	2173.2947595119476
24	-214.25809	11.967126	-192.14229	-232.56047	1000.0	-22.550747	1.2829819	-17.839375	-24.133316	1000000	nan	nan	nan	nan	nan	nan	nan	21.0	2266.003061056137
25	-211.3356	11.065655	-190.01251	-226.29935	1000.0	-22.160858	1.2534574	-17.526176	-23.634617	1040000	nan	nan	nan	nan	nan	nan	nan	28.0	2358.6810557842255
26	-208.98276	10.531428	-188.87746	-222.86685	1000.0	-21.79662	1.1934929	-17.278929	-23.115578	1080000	nan	nan	nan	nan	nan	nan	nan	21.0	2451.6191532611847
27	-205.28452	8.164544	-189.4884	-218.15901	1000.0	-21.46526	1.1225749	-17.086401	-22.629793	1120000	nan	nan	nan	nan	nan	nan	nan	21.0	2545.0883989334106
28	-205.21587	8.220691	-186.84581	-215.69048	1000.0	-21.102413	0.99674207	-16.954508	-22.054203	1160000	nan	nan	nan	nan	nan	nan	nan	21.0	2638.58677816391
29	-203.25273	8.710365	-185.98082	-216.47643	1000.0	-20.867441	0.9196979	-16.878263	-21.703316	1200000	nan	nan	nan	nan	nan	nan	nan	29.0	2731.995267391205
30	-200.20679	8.350326	-183.08684	-212.75787	1000.0	-20.63415	0.87314	-16.761822	-21.415888	1240000	nan	nan	nan	nan	nan	nan	nan	21.0	2825.613501548767
31	-197.86255	7.745545	-180.58545	-211.03836	1000.0	-20.369982	0.82570744	-16.611109	-21.017567	1280000	nan	nan	nan	nan	nan	nan	nan	21.0	2919.8921749591827
32	-196.90044	6.447945	-182.66022	-205.78249	1000.0	-20.104269	0.76920444	-16.47896	-20.659796	1320000	nan	nan	nan	nan	nan	nan	nan	21.0	3014.5299665927887
33	-195.03122	6.6504564	-181.44539	-204.28845	1000.0	-19.906246	0.69674325	-16.43722	-20.428244	1360000	nan	nan	nan	nan	nan	nan	nan	28.5	3108.0731179714203
34	-193.60698	6.875977	-180.521	-202.77493	1000.0	-19.70548	0.6653238	-16.323566	-20.20042	1400000	nan	nan	nan	nan	nan	nan	nan	28.0	3201.9521946907043
35	-190.51462	5.434994	-177.72206	-197.62827	1000.0	-19.52797	0.65190566	-16.209078	-20.023485	1440000	nan	nan	nan	nan	nan	nan	nan	30.0	3295.5026412010193
36	-188.3469	4.437585	-178.88316	-196.10814	1000.0	-19.28173	0.57695115	-16.129738	-19.715069	1480000	nan	nan	nan	nan	nan	nan	nan	21.0	3389.628227710724
37	-186.18893	5.27539	-174.64111	-194.6844	1000.0	-19.052238	0.49280277	-16.088955	-19.46584	1520000	nan	nan	nan	nan	nan	nan	nan	30.0	3484.2468976974487
38	-183.71646	5.4077587	-170.60828	-189.95244	1000.0	-18.82179	0.49118224	-15.900789	-19.200846	1560000	nan	nan	nan	nan	nan	nan	nan	21.0	3578.4572603702545
39	-183.3902	4.1103883	-172.15364	-190.73157	1000.0	-18.561666	0.5046588	-15.667269	-18.90044	1600000	nan	nan	nan	nan	nan	nan	nan	28.5	3673.062776327133
40	-181.15591	3.2828426	-175.75554	-188.561	1000.0	-18.423704	0.40567476	-15.723463	-18.703157	1640000	nan	nan	nan	nan	nan	nan	nan	30.5	3767.0099852085114
41	-179.64604	4.594141	-170.12985	-187.15924	1000.0	-18.236242	0.32726625	-15.714372	-18.50384	1680000	nan	nan	nan	nan	nan	nan	nan	21.0	3860.7122671604156
42	-178.12155	4.1168895	-168.47595	-185.76596	1000.0	-18.05879	0.37319973	-15.511537	-18.437828	1720000	nan	nan	nan	nan	nan	nan	nan	28.5	3954.9736018180847
43	-176.31082	3.1330109	-170.29683	-182.58978	1000.0	-17.89789	0.34695244	-15.41927	-18.219547	1760000	nan	nan	nan	nan	nan	nan	nan	21.0	4049.219446659088
44	-176.1138	3.913889	-168.1477	-183.56967	1000.0	-17.725832	0.27862343	-15.408333	-18.02472	1800000	nan	nan	nan	nan	nan	nan	nan	28.0	4144.093119621277
45	-174.721	3.7968628	-166.17442	-181.62807	1000.0	-17.645634	0.29675624	-15.317308	-17.930616	1840000	nan	nan	nan	nan	nan	nan	nan	29.0	4238.818036079407
