Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	137.82814	3.7402592	148.57399	130.80249	1000.0	-0.014782568	0.10922414	0.4550054	-0.40345407	40000	-2.9336661e-08	163.19858	-0.006744983	-126.50975	0.91894364	0.006135443	0.05495	79.0	8.414808511734009
1	143.9481	4.0332084	150.38705	134.51044	1000.0	7.1808357	0.48886713	8.378823	4.9394374	80000	-3.548339e-07	189.4977	-0.0051151887	-186.0701	0.8978602	0.0035014604	0.0326	79.0	15.03089714050293
2	148.33975	3.9078496	157.82935	140.74127	1000.0	12.905193	0.13246119	13.17326	11.508289	120000	1.5366822e-08	214.9631	-0.0066992696	-213.99097	0.8763502	0.0049005607	0.04265	79.0	21.76503825187683
3	153.26643	3.972361	161.8258	145.52037	1000.0	14.491183	0.107574016	14.73397	13.50711	160000	-1.7695129e-08	232.9867	-0.006064284	-232.00677	0.85056365	0.0036350195	0.029524999	79.0	28.972381353378296
4	159.9347	5.062653	176.32822	147.01044	1000.0	15.192806	0.0927748	15.43002	14.369936	200000	-9.778887e-09	253.14207	-0.0063932627	-252.0354	0.82365626	0.0037261606	0.026700001	79.0	35.6676766872406
5	165.52408	5.649837	175.18259	153.46072	1000.0	15.8939	0.10617661	16.1277	15.2097	240000	1.8626451e-09	271.0453	-0.005247017	-269.66388	0.7961576	0.003817859	0.027675	79.0	43.25148153305054
6	169.74063	5.3059893	180.05252	153.72662	1000.0	16.44306	0.0760847	16.651146	15.86787	280000	1.8626451e-08	286.44897	-0.0047690365	-285.1541	0.7733564	0.0027934497	0.024675	79.0	50.18752932548523
7	174.5054	6.283562	189.05637	154.89188	1000.0	16.881672	0.14036895	17.147482	15.924515	320000	-7.916242e-09	302.15417	-0.0051372303	-300.6168	0.7515695	0.0024929075	0.018475	79.0	57.39053225517273
8	180.08002	6.9966307	193.09547	164.6149	1000.0	17.360184	0.0640368	17.512096	16.764822	360000	1.4901161e-08	322.3918	-0.0048874253	-320.58682	0.7257923	0.0026371249	0.0195	79.0	65.55683541297913
9	182.6694	6.570488	194.88766	170.52357	1000.0	17.885666	0.09631961	18.068272	17.420078	400000	1.1175871e-08	331.49637	-0.0039043569	-329.65656	0.7019881	0.0027585695	0.01475	79.0	72.35546469688416
10	189.97122	6.4839525	212.06041	177.07776	1000.0	18.175472	0.17337655	18.422596	17.662998	440000	0.0	357.1455	-0.0038785776	-355.0353	0.68033886	0.0016277765	0.014575	79.0	79.35672688484192
11	193.52852	7.2787833	210.10489	176.86476	1000.0	18.88344	0.114877746	19.07829	18.415245	480000	1.8626451e-08	372.21988	-0.00442506	-370.0279	0.6587711	0.0035122724	0.025625	79.0	86.6593108177185
12	195.95262	6.477124	208.36789	181.07047	1000.0	19.210756	0.10419611	19.433146	18.628868	520000	3.7252903e-09	379.768	-0.0037758115	-377.6647	0.6379623	0.0026657656	0.017675001	79.0	93.25067210197449
13	200.78384	7.0276384	222.33409	186.18053	1000.0	19.443869	0.10475803	19.620462	18.84774	560000	-1.8626451e-08	399.99573	-0.0036304453	-397.7503	0.61814904	0.0033312833	0.021075001	79.0	100.73221707344055
14	202.47852	5.8365135	214.78229	188.2268	1000.0	19.92785	0.12910753	20.164871	19.333757	600000	7.450581e-09	406.26318	-0.0034664408	-404.11328	0.6009828	0.0023912457	0.015024999	79.0	107.32405948638916
15	207.01865	7.3368783	219.70828	189.33026	1000.0	20.142656	0.10243152	20.351435	19.606699	640000	-1.3969839e-08	426.73523	-0.0035847633	-424.03986	0.5818177	0.002924633	0.0205	79.0	114.36132383346558
16	209.78328	7.0099807	235.98557	197.77429	1000.0	20.598394	0.0904998	20.755625	20.095392	680000	-1.1175871e-08	435.30682	-0.0033247145	-432.68774	0.5640345	0.0023237905	0.0172	79.0	122.26606583595276
17	215.11162	6.554538	232.79666	201.03833	1000.0	20.801472	0.17788671	21.047972	20.242517	720000	-3.7252903e-09	457.34848	-0.0028862488	-454.7071	0.5458025	0.0025445851	0.01415	79.0	128.9841320514679
18	213.83212	8.404344	228.49864	195.10956	1000.0	21.34429	0.08648323	21.508066	20.899256	760000	2.0489097e-08	454.28888	-0.0032720568	-450.9652	0.53010577	0.002206705	0.0169	79.0	135.7588083744049
19	218.0738	6.891086	233.83739	203.98842	1000.0	21.254265	0.08771842	21.483084	20.6835	800000	-9.313226e-09	469.9487	-0.0035627573	-466.79285	0.51089483	0.002830238	0.023725	79.0	143.1602234840393
20	221.06616	9.9724655	243.59172	200.53482	1000.0	21.636156	0.22092712	21.956161	20.909592	840000	1.4901161e-08	483.88885	-0.0026292228	-480.35767	0.49439493	0.0028167928	0.016375	79.0	150.2678861618042
21	223.72383	9.336175	240.4123	202.56854	1000.0	21.986012	0.28489074	22.326075	21.130877	880000	1.8626451e-09	497.87543	-0.002927271	-493.91296	0.48109448	0.0034458553	0.020075	79.0	157.79398202896118
