Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.0006753728	0.000100759156	0.0009101364	0.0003767911	997.6	0.17561749	0.20257543	0.87846935	-0.64794385	40000	-7.9744495e-09	0.09829086	-0.033868056	-0.09412268	0.9189453	0.015103428	0.21720001	27.0	14.124799013137817
1	0.0006906879	0.000108841945	0.0008991496	0.0004746756	997.6	0.023057217	0.021779025	0.117306486	-0.088493824	80000	-2.537854e-08	0.10316981	-0.02518978	-0.102931514	0.9169376	0.015000453	0.196125	17.0	26.917723417282104
2	0.0006967951	0.00011678604	0.00092145044	0.00045388154	1000.0	0.0028069941	0.0142813595	0.07563007	-0.08788625	120000	1.3969839e-09	0.10340346	-0.034340587	-0.10327201	0.9151878	0.015120528	0.228875	36.0	42.211122274398804
3	0.0007122162	0.00012121269	0.0010419883	0.0005086218	1000.0	0.00065186876	0.011337851	0.06242368	-0.056930885	160000	-7.916242e-09	0.10318916	-0.033643957	-0.10309558	0.9138806	0.015002966	0.22885	30.0	56.46685194969177
4	0.00064826047	0.00010447896	0.00091195013	0.00043165995	1000.0	-8.687807e-05	0.009597976	0.05215296	-0.048458755	200000	1.3969839e-09	0.10303979	-0.02299738	-0.10296887	0.9140574	0.0151614705	0.20427501	14.0	69.34599614143372
5	0.0007023142	0.00011030654	0.0010020323	0.0005069319	1000.0	-1.7201914e-05	0.008324765	0.045236386	-0.04579615	240000	-1.6589183e-08	0.10262394	-0.030514278	-0.10256918	0.91291785	0.015208805	0.21360001	24.0	82.2714192867279
6	0.0007226692	0.00012740285	0.00095883466	0.00047462288	1000.0	0.00012972376	0.0073446957	0.042573757	-0.039637685	280000	-7.916242e-09	0.10417145	-0.030913677	-0.104127824	0.91139984	0.015090154	0.21599999	26.0	97.39759230613708
7	0.0007507432	0.00013725499	0.0012957369	0.0004687622	1000.0	3.3697484e-05	0.0065633883	0.03730971	-0.038948007	320000	1.2179953e-08	0.10369176	-0.028977625	-0.10365582	0.91020525	0.015403674	0.218875	22.0	113.10463094711304
8	0.000707751	0.0001326693	0.0010149181	0.0004684657	997.6	-3.0561758e-05	0.0059302	0.033125423	-0.029069886	360000	-1.2922101e-08	0.104014955	-0.026645184	-0.10398473	0.91023594	0.015079986	0.2127	18.0	131.82103657722473
9	0.00067907607	0.00010874616	0.000916512	0.00046947272	1000.0	-0.00013096623	0.0053826883	0.033125445	-0.030597582	400000	-4.1909516e-09	0.103448704	-0.0248231	-0.10342387	0.9099954	0.015177074	0.210575	17.0	143.6958179473877
