Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-649.9619	35.352062	-602.0894	-715.4154	1000.0	-2.22515	0.25267762	-0.92341614	-3.0758898	40000	nan	nan	nan	nan	nan	nan	nan	23.5	88.5181393623352
1	-618.1808	40.16575	-569.9288	-694.0575	1000.0	-18.348534	0.41497132	-13.7405	-18.828524	80000	nan	nan	nan	nan	nan	nan	nan	23.0	177.5732560157776
2	-575.3087	39.067024	-536.09235	-649.2194	1000.0	-25.367043	0.48533186	-19.641525	-25.825039	120000	nan	nan	nan	nan	nan	nan	nan	22.5	267.5457193851471
3	-524.08887	35.907745	-484.05917	-592.3656	1000.0	-30.143606	0.55074394	-24.011395	-30.820232	160000	nan	nan	nan	nan	nan	nan	nan	22.5	357.30188822746277
4	-486.5728	33.079582	-452.57474	-550.1216	1000.0	-33.433067	0.6752882	-27.070026	-34.41243	200000	nan	nan	nan	nan	nan	nan	nan	22.5	459.832656621933
5	-458.57803	27.946209	-434.72116	-517.16644	1000.0	-35.732613	0.84084326	-29.256327	-37.044292	240000	nan	nan	nan	nan	nan	nan	nan	29.5	583.471498966217
6	-452.0407	26.535997	-424.33	-505.06827	1000.0	-37.324512	0.96459025	-30.861404	-38.902668	280000	nan	nan	nan	nan	nan	nan	nan	22.0	710.3731753826141
7	-422.9041	16.974169	-398.48413	-459.28708	1000.0	-38.615192	1.0979766	-32.175644	-40.45343	320000	nan	nan	nan	nan	nan	nan	nan	22.0	837.778079032898
8	-397.7381	9.795618	-382.18448	-421.36594	1000.0	-39.25381	1.1192156	-32.878033	-41.138237	360000	nan	nan	nan	nan	nan	nan	nan	21.5	962.2878499031067
9	-368.92133	11.117809	-353.6092	-395.71164	1000.0	-39.35533	1.0548784	-33.1817	-41.14119	400000	nan	nan	nan	nan	nan	nan	nan	21.5	1089.7260026931763
10	-343.48975	11.976554	-318.99857	-369.34418	1000.0	-38.87176	1.0824813	-32.877766	-40.713802	440000	nan	nan	nan	nan	nan	nan	nan	21.5	1220.4072828292847
11	-322.02106	14.75678	-298.5752	-348.87704	1000.0	-37.95801	1.1373771	-31.94565	-39.902172	480000	nan	nan	nan	nan	nan	nan	nan	21.0	1344.4070336818695
12	-292.81705	21.845003	-266.80646	-333.82593	1000.0	-36.747036	1.279282	-30.669441	-38.923237	520000	nan	nan	nan	nan	nan	nan	nan	21.0	1471.243938446045
13	-270.7692	26.626083	-243.37149	-324.06705	1000.0	-35.10807	1.5762193	-28.953716	-37.790432	560000	nan	nan	nan	nan	nan	nan	nan	21.0	1598.9546067714691
14	-257.20316	30.904625	-227.12105	-315.14383	1000.0	-33.280857	1.9202461	-27.207216	-36.578022	600000	nan	nan	nan	nan	nan	nan	nan	21.0	1725.7675590515137
