Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	45.07587	3.2833397	49.955444	35.8785	977.275	0.14097382	0.09787479	0.42815882	-0.1730564	40000	2.0768493e-07	16.640217	-0.00893804	-15.403888	0.9189437	0.008190032	0.073249996	79.0	9.544962882995605
1	48.88904	2.4628632	54.626934	39.547867	989.8	4.091889	0.39820203	5.0173106	1.9712008	80000	-1.8626451e-09	21.499245	-0.0072380193	-20.998852	0.89817363	0.0057770065	0.0559	79.0	18.463463306427002
2	51.753235	3.364995	56.897343	42.74899	983.375	4.787979	0.29533148	5.43623	3.1085865	120000	8.381903e-09	25.155716	-0.0071908957	-24.70542	0.88256216	0.005314389	0.06425	79.0	27.836318492889404
3	54.748627	3.1637406	59.16223	44.134995	984.925	5.17035	0.23779164	5.666826	3.7077823	160000	1.4901161e-08	28.04982	-0.008794244	-27.569574	0.8637272	0.006761952	0.071925	79.0	36.90956735610962
4	56.88799	4.318231	62.818302	44.00226	968.75	5.4512844	0.23197763	5.856538	3.3868542	200000	1.8626451e-09	30.894562	-0.008452846	-30.420107	0.83936834	0.005193117	0.07385	79.0	47.34139657020569
5	61.48164	3.88254	66.99688	47.74571	980.55	5.7136784	0.32191554	6.2493796	1.275813	240000	-2.514571e-08	35.37841	-0.009544755	-34.893814	0.816726	0.0074380776	0.079625	79.0	58.01628851890564
6	66.077866	3.2910004	74.249146	58.76384	980.125	6.084441	0.4357915	6.635056	0.014739368	280000	-3.7252903e-09	40.753426	-0.008563011	-40.15853	0.791966	0.00623855	0.07195	79.0	67.63476037979126
7	69.97838	4.1916566	77.29839	57.77916	984.05	6.5307302	0.5710846	7.3084416	-0.71827716	320000	5.122274e-09	45.593685	-0.009271444	-45.012585	0.7703831	0.006554965	0.074750006	79.0	76.96474266052246
8	74.25745	5.270509	83.25217	57.481506	975.875	6.8749413	0.6307895	7.567019	-0.1774105	360000	-4.656613e-09	51.65071	-0.008764894	-50.988194	0.7455937	0.007384354	0.07425	79.0	86.10738611221313
9	78.87887	4.420972	85.37896	65.25415	973.1	7.260631	0.9205384	8.18265	-0.8404476	400000	8.381903e-09	57.93032	-0.009501555	-57.27279	0.7225947	0.0062504946	0.074625	79.0	95.40115880966187
10	84.106735	5.7534337	93.52889	71.983444	980.075	7.780925	0.81874734	8.657147	-0.27341172	440000	-1.8626451e-09	66.70103	-0.009748885	-65.8611	0.6970622	0.0062344423	0.073599994	79.0	105.4399106502533
11	89.90095	4.9492364	97.477745	78.227554	984.15	8.309111	0.81181026	9.090202	-0.15354457	480000	2.2933818e-08	75.78719	-0.008887083	-74.93744	0.6739839	0.0055999234	0.062425	79.0	115.84194588661194
12	93.769104	6.596955	105.15387	78.59757	976.45	8.819486	0.889917	9.611717	-0.3960796	520000	5.5879354e-09	84.54322	-0.00828249	-83.52108	0.6497197	0.005328061	0.05915	79.0	125.85767769813538
13	99.07286	6.6513705	112.86526	84.23129	982.725	9.266689	1.0237286	10.144814	-0.14680976	560000	-3.7252903e-09	93.36146	-0.009498775	-92.17144	0.6262952	0.006467437	0.07484999	79.0	133.29707622528076
14	104.687965	7.741362	117.365944	81.108116	976.65	9.775457	1.1139079	10.691805	-0.5561547	600000	-7.450581e-09	106.12059	-0.009551417	-104.89244	0.60514915	0.0055776034	0.073525	79.0	141.31772017478943
15	108.34717	8.023576	120.054146	88.53039	975.775	10.368036	1.1645148	11.279069	-0.0744118	640000	-1.8626451e-09	112.94783	-0.008695809	-111.646416	0.58139825	0.006374725	0.066275	79.0	150.49586176872253
16	117.9362	5.6965833	128.09048	103.68595	989.4	10.697752	1.276694	11.772399	0.106079355	680000	-2.0489097e-08	129.17378	-0.009363585	-127.7327	0.55926406	0.0063279876	0.0711	79.0	162.89651727676392
17	121.914345	8.375552	136.48627	100.454414	979.05	11.495996	1.2263713	12.598901	0.47504124	720000	1.1175871e-08	144.3975	-0.008825172	-142.71936	0.5347488	0.00598849	0.0668	79.0	173.30341386795044
18	127.80025	8.081137	144.4288	108.190865	990.225	12.085144	1.3671757	13.196331	-0.6095537	760000	-1.9557774e-08	156.02003	-0.008282964	-153.97298	0.51272595	0.0069573056	0.06395	79.0	182.81719732284546
19	136.44502	8.273446	150.06212	109.320564	988.775	12.594716	1.2634034	13.640684	-0.00023046136	800000	-1.7695129e-08	178.32648	-0.009401943	-176.42148	0.489845	0.00637845	0.067499995	79.0	192.0658757686615
