Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.4319747	0.06906935	0.5718813	0.3021952	1000.0	-0.0749291	0.23608074	0.73609185	-0.836673	40000	4.5401976e-09	0.090763755	-0.01026497	-0.08699025	0.9189447	0.0047164396	0.06795	79.0	10.295340776443481
1	0.43840027	0.07476791	0.65522516	0.28201714	1000.0	0.025091534	0.023965847	0.29702145	-0.23368774	80000	-6.519258e-09	0.082914904	-0.01604142	-0.08238494	0.9074017	0.008227353	0.089025	79.0	21.269460201263428
2	0.47265825	0.05931042	0.59790576	0.35604912	1000.0	0.03714499	0.015334244	0.18361944	-0.14139503	120000	-5.5879354e-09	0.08052116	-0.01629046	-0.08017752	0.906891	0.007910356	0.106350005	79.0	31.96548557281494
3	0.5150888	0.080686636	0.69232845	0.3400256	1000.0	0.04218277	0.011841201	0.15668464	-0.084542386	160000	-9.313226e-10	0.07803123	-0.016616082	-0.077676415	0.90037966	0.008162823	0.1067	79.0	43.70909833908081
4	0.5858132	0.07815443	0.7962183	0.42611265	1000.0	0.047567707	0.011006804	0.24779236	-0.066707544	200000	0.0	0.07530383	-0.017623149	-0.07490514	0.8961953	0.008329662	0.112725005	79.0	53.9653103351593
5	0.68457234	0.08637142	0.9565845	0.53720224	1000.0	0.054407366	0.009638071	0.2971328	-0.027772471	240000	-1.44355e-08	0.07118839	-0.017229248	-0.070716426	0.88944477	0.0076805977	0.113375	79.0	63.645275592803955
6	0.76747906	0.113193855	1.0666893	0.53733647	1000.0	0.06417781	0.0103128655	0.32231283	-0.0150835775	280000	-1.7695129e-08	0.06800903	-0.004194039	-0.06741196	0.88075	0.015648428	0.22045	4.0	72.19682002067566
7	0.9592724	0.10182277	1.1627476	0.7156667	1000.0	0.07273117	0.007865276	0.15128109	0.005469285	320000	1.4901161e-08	0.06082929	-0.0034929533	-0.060153484	0.87999624	0.016132608	0.206875	3.0	80.66125249862671
8	1.2127067	0.13022852	1.4794396	0.96528244	1000.0	0.09205298	0.008006995	0.2920223	0.03173764	360000	-3.5390258e-08	0.053057916	-0.0020719208	-0.052218873	0.87881404	0.017751373	0.233925	3.0	90.00322437286377
9	1.5074664	0.12034864	1.7805189	1.2207624	1000.0	0.11677637	0.007009666	0.185603	0.054219723	400000	2.9802322e-08	0.04470445	-0.0032194667	-0.04369199	0.8771344	0.017408378	0.22725001	3.0	98.44526934623718
10	1.8169082	0.17381237	2.1603746	1.318169	1000.0	0.1465509	0.006018392	0.20930648	0.079052866	440000	9.313226e-09	0.0386074	-0.0026094315	-0.037102927	0.8750287	0.018862464	0.2521	3.0	107.1233639717102
