Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	140.42317	4.05542	148.64273	134.18132	1000.0	0.052562248	0.08022155	0.33160847	-0.17424496	40000	-2.1699816e-07	172.69989	-0.0054452466	-137.4007	0.91894364	0.004170849	0.033650003	79.0	9.338907480239868
1	145.26547	4.600819	152.99739	131.46417	1000.0	7.5855923	0.21130005	7.9386244	5.2901	80000	-4.377216e-08	198.26627	-0.0051462026	-194.04	0.89718544	0.0033101188	0.023924999	79.0	17.93774104118347
2	151.40677	4.7688494	164.57294	143.5395	1000.0	12.659303	0.088433124	12.80655	11.618956	120000	3.5390258e-08	226.3302	-0.0068411394	-225.02815	0.8743457	0.003846111	0.029525	79.0	27.468648672103882
3	156.48932	4.8593683	169.62318	148.29263	1000.0	14.567013	0.066465996	14.688198	13.708776	160000	2.8871e-08	247.27057	-0.005124993	-246.16385	0.8467943	0.0024212766	0.019724999	79.0	35.09216356277466
4	159.959	4.727595	168.03577	148.57527	1000.0	15.427559	0.11700844	15.598959	14.632122	200000	7.450581e-09	259.15155	-0.0048717116	-258.1271	0.822767	0.0038453415	0.022975001	79.0	45.71086120605469
5	164.61276	4.2085705	174.26938	156.06425	1000.0	15.884144	0.15018912	16.07161	15.222665	240000	-3.7252903e-09	275.59906	-0.005057111	-274.42316	0.80087304	0.0043289987	0.029375	79.0	55.30852127075195
6	170.11304	5.762068	179.42395	157.62546	1000.0	16.375717	0.044303734	16.448349	15.861683	280000	6.9849193e-09	294.75616	-0.004934579	-293.30072	0.780125	0.0020548957	0.014924999	79.0	64.1566572189331
7	172.62444	6.498476	185.83044	160.56534	1000.0	16.83393	0.1270662	17.026606	16.118896	320000	-1.3969839e-08	299.56238	-0.0050680297	-298.10513	0.75494725	0.0022080136	0.0178	79.0	73.88935446739197
8	178.32434	6.4041514	194.45837	166.42612	1000.0	17.156942	0.2163366	17.430994	16.636084	360000	-1.5832484e-08	319.84097	-0.0041862503	-318.2385	0.72997975	0.0026305425	0.017925002	79.0	82.8289041519165
9	182.81366	5.8325834	194.8509	169.20073	1000.0	17.661564	0.20059742	17.92682	17.084414	400000	-1.9557774e-08	336.66254	-0.004099584	-335.07596	0.7089769	0.0033062785	0.0205	79.0	92.82811427116394
