Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	134.5146	10.703364	150.33885	117.00345	1000.0	0.009303913	0.14236823	0.23390524	-0.18523282	40000	-9.49949e-08	155.71086	-0.0048971195	-125.4539	0.91894364	0.005543294	0.042075	79.0	10.055516481399536
1	139.04416	9.690361	154.40796	120.77369	1000.0	7.5015984	0.6455456	8.54977	4.522113	80000	1.7695129e-07	177.94342	-0.0063254945	-174.82478	0.89840156	0.0052124904	0.05105	79.0	19.225197553634644
2	143.77977	8.999975	156.7676	129.46753	1000.0	12.576159	0.44596285	13.109538	11.02629	120000	0.0	201.69919	-0.007856574	-200.73505	0.874534	0.005963263	0.052275	79.0	29.211395502090454
3	151.57797	6.290351	163.22357	139.76831	1000.0	13.964942	0.6405488	14.671354	12.564669	160000	2.0954758e-08	226.91805	-0.0076292567	-225.97609	0.8462855	0.0056389244	0.056975	79.0	38.76613402366638
4	157.6136	6.0864034	167.821	143.81563	1000.0	15.139313	0.41773072	15.507356	13.027711	200000	5.5879354e-09	246.44585	-0.0061944453	-245.36661	0.8189271	0.004337935	0.036275	79.0	48.33324885368347
5	163.41357	5.202179	176.27132	153.5662	1000.0	15.556591	0.3488658	16.000862	14.070622	240000	2.6077032e-08	262.89542	-0.0062765023	-261.8134	0.79176515	0.00488814	0.044925	79.0	58.46247100830078
6	169.3674	7.2764378	185.81454	155.31058	1000.0	16.20756	0.29094157	16.606129	15.243011	280000	1.6763806e-08	282.45306	-0.0054427814	-280.97586	0.76755124	0.002896132	0.031875	79.0	67.4717526435852
7	174.3074	6.0247974	187.41626	159.88048	1000.0	16.77909	0.29056782	17.22463	16.091013	320000	-9.313226e-09	299.47083	-0.004992831	-297.81708	0.74438274	0.0048185084	0.0363	79.0	75.17144322395325
8	177.52757	6.5433064	191.66144	162.72868	1000.0	17.410645	0.24325489	17.70588	16.7693	360000	0.0	311.3871	-0.005292047	-309.8251	0.72399384	0.0038899549	0.028875	79.0	84.13131427764893
9	184.55368	5.7076054	196.05588	173.25339	1000.0	17.606384	0.15969177	17.886705	16.995365	400000	1.3969839e-08	334.2049	-0.0039164675	-332.7364	0.69858027	0.0018639943	0.017625	79.0	92.49710702896118
10	188.62335	6.1800413	202.38225	177.34694	1000.0	18.293835	0.21758334	18.658789	17.74329	440000	-3.1199306e-08	350.8858	-0.00397522	-349.09326	0.6765041	0.0021617387	0.01475	79.0	101.67509245872498
11	194.01262	6.0518827	206.63954	181.14427	1000.0	18.838634	0.17324793	19.048822	18.337225	480000	1.8626451e-09	373.3686	-0.0039607743	-371.60907	0.6531539	0.0030942447	0.0205	79.0	109.95745730400085
12	198.213	7.4536605	215.69415	183.12119	1000.0	19.360575	0.16239044	19.591324	18.815277	520000	4.656613e-09	387.90887	-0.003487625	-385.62875	0.63080215	0.0026337975	0.020725	79.0	118.32851815223694
13	202.13007	6.952064	215.01375	190.19278	1000.0	19.695568	0.072256595	19.844376	19.229055	560000	1.1641532e-08	403.7934	-0.0028502962	-401.2992	0.61047345	0.0021170422	0.0148	79.0	126.73510551452637
14	203.56839	7.099411	216.58144	189.44444	1000.0	20.104248	0.15388684	20.32929	19.628262	600000	-5.5879354e-09	410.6408	-0.0029184849	-408.2935	0.5923502	0.0024487535	0.016275	79.0	135.29836225509644
15	205.34302	6.208165	220.60173	195.10129	1000.0	20.2629	0.109949425	20.460758	19.745274	640000	-5.5879354e-09	417.73657	-0.0030696925	-415.2232	0.57538795	0.0026795366	0.016075	79.0	143.77265095710754
16	208.44083	9.060545	230.84312	191.37358	1000.0	20.439405	0.0884092	20.585089	20.096346	680000	-1.0244548e-08	429.16083	-0.0034819173	-426.28085	0.55739254	0.0030793357	0.023925	79.0	152.13030290603638
17	213.2043	7.2394834	231.29182	196.85205	1000.0	20.67035	0.12592578	20.906673	20.09717	720000	-1.3969839e-09	449.0402	-0.0034148446	-445.9196	0.53898	0.002319203	0.0207	79.0	160.59322810173035
18	216.55212	7.596861	231.816	196.91042	1000.0	21.145535	0.042632304	21.257374	20.777843	760000	6.519258e-09	462.11737	-0.0030562654	-459.12448	0.52147377	0.0017686419	0.017675	79.0	169.9153335094452
19	219.75484	8.432937	235.28876	200.60327	1000.0	21.537298	0.248283	21.796383	20.897617	800000	1.1175871e-08	475.17877	-0.0032498958	-471.9345	0.50477445	0.002562534	0.0224	79.0	178.5247139930725
20	221.4207	8.736438	244.5748	199.14984	1000.0	21.773027	0.15038244	22.010279	21.178183	840000	-1.3038516e-08	487.01434	-0.0030058955	-483.2846	0.4879834	0.0029312836	0.0222	79.0	186.94529223442078
21	223.8104	9.309867	241.91756	208.74092	1000.0	22.08177	0.13071053	22.25835	21.398102	880000	0.0	494.862	-0.0026578796	-490.8974	0.47278687	0.0026551643	0.016075	79.0	195.53607153892517
22	228.65063	9.3273	253.26688	210.86769	1000.0	22.26331	0.2719584	22.50738	21.522089	920000	3.7252903e-09	514.76154	-0.002479501	-510.90427	0.45703307	0.002863567	0.01605	79.0	204.10305619239807
23	228.61508	9.624064	248.97234	209.34996	1000.0	22.580322	0.29389763	22.940163	21.795584	960000	0.0	518.1576	-0.0029420634	-514.20337	0.442279	0.002907358	0.017324999	79.0	212.86503338813782
24	231.84607	8.376655	249.96942	216.48088	1000.0	22.739054	0.057900198	22.8778	22.245281	1000000	2.514571e-08	530.30273	-0.003037022	-526.14276	0.42413193	0.0025591552	0.0228	79.0	221.87704038619995
25	232.53967	9.889495	252.61282	211.68163	1000.0	23.016302	0.23381145	23.309187	22.372454	1040000	-1.3038516e-08	532.43195	-0.0025236378	-527.8744	0.40808856	0.002875715	0.018199999	79.0	231.27845692634583
