Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-658.163	30.834707	-601.16583	-699.61237	1000.0	-2.2777514	0.24300477	-0.89686745	-3.0869474	40000	nan	nan	nan	nan	nan	nan	nan	23.0	89.3973138332367
1	-618.1896	31.730375	-569.86224	-658.50336	1000.0	-18.288359	0.38155764	-14.549936	-18.657478	80000	nan	nan	nan	nan	nan	nan	nan	22.5	179.5528748035431
2	-570.5648	27.133286	-529.10834	-610.1772	1000.0	-25.23975	0.29536456	-20.756138	-25.524921	120000	nan	nan	nan	nan	nan	nan	nan	23.0	270.1281490325928
3	-534.076	19.952457	-501.0036	-561.7257	1000.0	-29.939013	0.25625068	-25.179998	-30.178488	160000	nan	nan	nan	nan	nan	nan	nan	22.0	361.15585017204285
4	-474.95844	11.476425	-457.94702	-504.37146	1000.0	-33.383724	0.2628474	-28.527418	-33.61931	200000	nan	nan	nan	nan	nan	nan	nan	21.5	452.7385380268097
5	-424.07928	10.290452	-406.56937	-445.13684	1000.0	-35.517567	0.3674535	-30.53951	-35.901505	240000	nan	nan	nan	nan	nan	nan	nan	21.5	544.4673085212708
6	-390.12387	13.984296	-358.78952	-411.1893	1000.0	-36.609383	0.45094836	-31.507633	-37.070656	280000	nan	nan	nan	nan	nan	nan	nan	22.0	633.3396396636963
7	-374.4726	8.271145	-359.37167	-392.58356	1000.0	-37.014893	0.5974288	-31.736921	-37.634415	320000	nan	nan	nan	nan	nan	nan	nan	21.5	722.11008477211
8	-348.62213	12.241109	-332.7608	-374.3815	1000.0	-37.08225	0.57608443	-31.97141	-37.632015	360000	nan	nan	nan	nan	nan	nan	nan	21.5	810.7539689540863
9	-333.37198	16.099297	-311.23657	-364.78116	1000.0	-36.656994	0.6296263	-31.599892	-37.47424	400000	nan	nan	nan	nan	nan	nan	nan	21.5	900.131715297699
10	-316.4847	17.225298	-293.69922	-349.66968	1000.0	-36.00924	0.77547586	-31.007442	-37.194057	440000	nan	nan	nan	nan	nan	nan	nan	21.5	988.9584202766418
11	-304.18652	19.684875	-282.93802	-344.11743	1000.0	-35.124275	0.95443773	-30.207499	-36.66346	480000	nan	nan	nan	nan	nan	nan	nan	21.0	1083.5189995765686
12	-284.4389	23.112123	-258.93668	-330.0828	1000.0	-34.123108	1.1647513	-29.20624	-36.076027	520000	nan	nan	nan	nan	nan	nan	nan	21.0	1176.591467142105
13	-271.15918	26.362913	-248.7705	-322.75977	1000.0	-32.870426	1.4244008	-27.972166	-35.30907	560000	nan	nan	nan	nan	nan	nan	nan	29.5	1273.9451146125793
14	-267.21964	24.19668	-247.3807	-315.2088	1000.0	-31.5516	1.7229106	-26.625801	-34.518448	600000	nan	nan	nan	nan	nan	nan	nan	21.0	1376.7335498332977
15	-256.79776	24.450619	-235.01294	-301.8768	1000.0	-30.409037	1.9047246	-25.450016	-33.699753	640000	nan	nan	nan	nan	nan	nan	nan	28.5	1478.4897139072418
16	-253.34126	23.328827	-233.28513	-296.6201	1000.0	-29.239971	2.0598006	-24.237112	-32.80241	680000	nan	nan	nan	nan	nan	nan	nan	29.0	1581.6712815761566
17	-250.72977	23.038414	-231.50061	-294.47937	1000.0	-28.23625	2.152764	-23.280407	-31.961336	720000	nan	nan	nan	nan	nan	nan	nan	21.0	1686.4928708076477
18	-242.79623	25.13765	-219.21487	-292.1698	1000.0	-27.394657	2.2067337	-22.476072	-31.212988	760000	nan	nan	nan	nan	nan	nan	nan	21.0	1789.5253193378448
19	-237.24785	23.41067	-214.92892	-280.93176	1000.0	-26.536688	2.2973883	-21.692568	-30.5132	800000	nan	nan	nan	nan	nan	nan	nan	21.0	1889.658554315567
20	-235.07663	24.586845	-212.64163	-281.35083	1000.0	-25.737404	2.3235917	-21.010069	-29.759993	840000	nan	nan	nan	nan	nan	nan	nan	28.5	1989.967824459076
21	-231.33652	22.569828	-209.09143	-273.98886	1000.0	-25.07339	2.3654764	-20.438066	-29.16635	880000	nan	nan	nan	nan	nan	nan	nan	21.0	2092.4533433914185
22	-228.1464	23.44824	-203.99573	-271.38425	1000.0	-24.468378	2.3394408	-19.925892	-28.513254	920000	nan	nan	nan	nan	nan	nan	nan	28.5	2194.427268743515
23	-225.27681	23.314701	-203.21628	-269.16696	1000.0	-23.933983	2.3483121	-19.489897	-27.990135	960000	nan	nan	nan	nan	nan	nan	nan	28.0	2301.5296890735626
24	-223.39297	23.398203	-202.0328	-271.87173	1000.0	-23.46102	2.3522124	-19.064648	-27.52574	1000000	nan	nan	nan	nan	nan	nan	nan	28.0	2408.1082060337067
25	-220.82503	23.166388	-198.60583	-268.16486	1000.0	-23.06597	2.343784	-18.688286	-27.11547	1040000	nan	nan	nan	nan	nan	nan	nan	28.5	2514.2960109710693
26	-219.39902	22.020222	-199.98695	-265.7389	1000.0	-22.712307	2.328023	-18.433123	-26.731281	1080000	nan	nan	nan	nan	nan	nan	nan	29.0	2622.0915670394897
27	-217.11172	22.402199	-196.3017	-259.9527	1000.0	-22.403149	2.283184	-18.189081	-26.346346	1120000	nan	nan	nan	nan	nan	nan	nan	28.0	2729.0666329860687
28	-214.73788	21.916788	-196.34554	-256.94537	1000.0	-22.127386	2.2688527	-17.9547	-26.038742	1160000	nan	nan	nan	nan	nan	nan	nan	28.5	2835.255665540695
29	-214.05965	20.709658	-198.08281	-253.80469	1000.0	-21.86311	2.2403638	-17.78453	-25.723572	1200000	nan	nan	nan	nan	nan	nan	nan	28.0	2943.0521788597107
30	-212.75964	19.703459	-195.183	-251.75052	1000.0	-21.665306	2.1642518	-17.750889	-25.40139	1240000	nan	nan	nan	nan	nan	nan	nan	27.5	3048.283523082733
31	-209.07584	20.551184	-190.7481	-247.18137	1000.0	-21.485487	2.0831923	-17.579641	-25.079618	1280000	nan	nan	nan	nan	nan	nan	nan	27.5	3154.1454722881317
32	-207.8959	21.298447	-187.27979	-248.33636	1000.0	-21.217468	2.0693133	-17.356436	-24.785913	1320000	nan	nan	nan	nan	nan	nan	nan	27.5	3260.5565900802612
33	-206.64221	20.899029	-188.0592	-245.12042	1000.0	-21.0083	2.0931635	-17.265348	-24.624056	1360000	nan	nan	nan	nan	nan	nan	nan	28.0	3365.981036901474
34	-204.33618	19.627089	-187.56554	-246.2372	1000.0	-20.835682	2.0949554	-17.191822	-24.457384	1400000	nan	nan	nan	nan	nan	nan	nan	21.5	3473.475163459778
35	-203.37448	19.644707	-185.34267	-242.17963	1000.0	-20.63403	2.0394332	-17.059141	-24.157448	1440000	nan	nan	nan	nan	nan	nan	nan	27.5	3579.7159464359283
36	-202.17203	19.141018	-183.17276	-240.35233	1000.0	-20.47333	1.9891447	-16.950497	-23.910376	1480000	nan	nan	nan	nan	nan	nan	nan	27.0	3686.2298781871796
37	-200.39212	19.423552	-182.77982	-238.35704	1000.0	-20.335543	1.9341449	-16.909334	-23.671003	1520000	nan	nan	nan	nan	nan	nan	nan	27.5	3793.287496805191
38	-198.80318	19.87773	-181.33769	-237.30466	1000.0	-20.164658	1.9257506	-16.740606	-23.480595	1560000	nan	nan	nan	nan	nan	nan	nan	27.5	3900.1973807811737
39	-196.71912	19.306139	-176.51779	-236.42406	1000.0	-19.99184	1.9519393	-16.622803	-23.353947	1600000	nan	nan	nan	nan	nan	nan	nan	27.5	4008.192436695099
