Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-3.0583122	13.119257	68.22015	-59.711544	16.53524	0.13232708	0.17735264	0.52998704	-0.098095395	50000	-0.0055998955	187.77652	-0.007079546	-11.831572	1.774691	0.013329987	0.09973	34.5	28.509226322174072
1	-3.324262	17.301996	208.70615	-65.14688	24.894289	-2.0464265	3.4683018	7.0785093	-7.693677	100000	-0.00219688	358.41797	-0.004806198	-37.816887	1.7616596	0.010713842	0.05998	39.0	56.88366341590881
2	-4.6557307	16.435919	100.24363	-66.24021	31.397346	-6.385677	6.8061624	13.497026	-16.54769	150000	-0.0015021879	284.53644	-0.004971039	-21.46744	1.7555668	0.010472041	0.054509997	39.0	85.48185229301453
3	-3.26495	16.904108	249.0828	-64.65817	29.08513	-7.6214056	9.443379	13.944797	-23.167873	200000	-0.0024693822	277.61847	-0.0047914553	-5.762106	1.7495052	0.010558266	0.09113	39.0	113.0517737865448
4	-2.2818642	17.482588	269.31293	-63.85402	24.39853	-5.7065926	8.73238	14.216981	-24.288334	250000	-0.0044460967	281.42654	-0.004580962	-7.315569	1.7478477	0.01297131	0.12888	34.5	141.0382010936737
5	-2.417477	18.532057	172.71255	-61.179302	25.270876	-1.5866759	7.436445	17.554808	-23.80141	300000	-0.0036449078	336.78546	-0.005091505	-17.586973	1.7241521	0.009175494	0.08497	39.0	169.08502221107483
6	-0.9508598	22.762478	420.72827	-55.813347	21.02064	-0.4671929	8.9034195	22.759695	-23.224384	350000	-0.0029519908	457.3295	-0.0052479124	-26.358223	1.6971726	0.0106970295	0.09357	39.0	197.7235391139984
7	1.0705818	27.608435	280.60785	-66.03842	30.773432	1.6391747	8.604366	28.309196	-22.146437	400000	-0.0033732206	521.7886	-0.005073192	-24.709366	1.685458	0.009044531	0.11068	39.0	227.7948546409607
8	3.153447	34.062447	338.6869	-64.85696	30.485556	2.1393313	12.689981	29.885836	-18.59105	450000	-0.001684865	636.981	-0.0058745863	-25.548737	1.6610663	0.010021159	0.0642	39.0	256.525025844574
9	8.140437	43.714973	360.90253	-65.13375	38.246735	5.351779	16.82096	35.999603	-20.763853	500000	-0.0025749374	760.2191	-0.006698519	-26.239067	1.642278	0.012089543	0.09419	39.0	286.1245849132538
10	12.112948	56.008358	486.36746	-59.232853	31.781668	9.065045	20.10651	43.130527	-23.822493	550000	-0.0030670948	1463.5505	-0.0061476524	-90.087105	1.6113454	0.011640478	0.1067	39.0	315.66795325279236
11	11.380515	60.79613	473.3267	-66.707565	26.683422	20.21675	21.848988	55.258186	-22.32572	600000	-0.0042093694	1671.8145	-0.0046695424	-77.27632	1.587635	0.008432717	0.09582999	39.0	345.3407642841339
12	26.09851	91.05639	709.3052	-55.278435	33.823967	31.002674	26.213161	64.68955	-15.77742	650000	-0.0019462667	2803.1235	-0.00515584	-153.5018	1.554055	0.009460313	0.08492	39.0	374.9947612285614
13	34.9109	103.49724	624.77277	-65.8641	40.376118	40.001297	32.601635	77.50215	-12.74619	700000	-0.00235584	2768.9492	-0.005140687	-82.29261	1.5305889	0.010338201	0.066589996	39.0	406.5124797821045
14	31.428726	101.27688	754.4273	-55.181187	33.58401	45.09392	36.354836	86.41781	-16.081772	750000	-0.002040103	2890.0027	-0.00422112	-89.9995	1.5079987	0.010934961	0.07784	39.0	434.63556432724
15	40.161575	119.72068	809.98334	-64.68822	39.10972	49.04152	38.985104	95.80268	-15.220612	800000	-0.0022090692	3860.851	-0.003933778	-94.893936	1.4856652	0.008881239	0.07516	39.0	466.69192385673523
16	41.160515	124.505905	801.52106	-59.501328	37.12128	55.24124	43.061783	104.149895	-19.704372	850000	-0.002857836	3878.6042	-0.004186435	-75.1134	1.4772894	0.008177884	0.079629995	39.0	495.73370027542114
17	41.637516	126.42247	769.83234	-62.93016	35.12775	61.74724	45.33719	109.84558	-14.561418	900000	-0.00266226	4104.076	-0.0044320025	-65.80295	1.4515543	0.011273472	0.07386	39.0	527.3412654399872
18	33.344326	111.77649	690.1615	-51.92735	28.196257	66.556465	46.355213	115.85459	-14.860639	950000	-0.0022224933	3921.1099	-0.0037295911	-73.31044	1.4267504	0.0070752045	0.050069995	39.0	558.0687503814697
19	42.828556	128.58696	770.2537	-63.870277	33.180546	68.46768	46.939117	117.13981	-12.521017	1000000	-0.0024506347	4286.493	-0.0038490696	-51.388767	1.4007	0.008491052	0.072569996	39.0	589.9391982555389
20	51.718903	141.87573	785.69366	-66.483574	37.76064	72.28735	50.685104	122.51118	-14.202876	1050000	-0.0039171055	4390.552	-0.0036605666	-60.505093	1.394316	0.00939381	0.079050004	39.0	622.6131701469421
21	53.106514	144.89902	690.79114	-63.719025	36.858414	77.91145	52.97328	125.75562	-18.995806	1100000	-0.0019943314	4350.5156	-0.0034498516	-30.097782	1.3796265	0.009045441	0.051459998	39.0	655.1284341812134
22	58.016388	155.50342	797.55493	-61.419994	39.218426	80.65646	52.84969	127.96398	-17.736944	1150000	-0.0009292662	4978.1094	-0.0039464612	-61.104836	1.3794129	0.008228447	0.0469	39.0	688.2056157588959
23	72.69378	172.53438	815.552	-63.80668	46.70478	84.33932	55.322613	132.7957	-16.295387	1200000	-0.0014458501	4921.089	-0.003977846	-68.99992	1.3555577	0.009690918	0.055529997	39.0	720.4838473796844
24	63.89893	156.11385	751.3031	-61.371475	42.61221	85.00992	59.613045	136.30429	-19.881184	1250000	-0.0016172952	4834.171	-0.003970322	-23.257908	1.3342246	0.00861592	0.06471	39.0	752.7278921604156
25	70.411804	169.72171	817.3902	-63.670387	43.261738	83.95709	58.412704	135.83319	-17.702524	1300000	-0.001583077	5556.6553	-0.003171911	-41.145424	1.3218702	0.00971707	0.06577	39.0	785.9707775115967
26	48.45808	142.3222	773.877	-58.088356	32.982143	89.48272	58.105904	137.90607	-16.334545	1350000	-0.0011575874	4820.1216	-0.0037329756	-48.988598	1.3372581	0.009229677	0.06707	39.0	819.0525367259979
27	55.978172	156.41695	839.18396	-52.584255	36.147636	86.5321	55.905487	135.636	-13.121631	1400000	-0.002791741	5056.4844	-0.0031890944	-42.487442	1.3339794	0.011534516	0.070089996	39.0	848.5394954681396
28	63.57304	162.95268	859.0031	-56.5261	41.599663	87.82647	57.38942	140.35478	-14.194902	1450000	-0.001579064	5215.5117	-0.0038172277	-98.7348	1.3136396	0.0089866975	0.052770004	39.0	877.0168790817261
29	57.229446	157.83752	790.56006	-49.06267	36.956165	87.59697	58.915104	141.1288	-15.822101	1500000	-0.001976844	4990.362	-0.002689806	-70.37915	1.2866701	0.0075083105	0.05206	39.0	910.2684924602509
30	59.342514	159.02098	858.21204	-52.191685	36.880917	89.66516	56.23261	143.12062	-6.0539646	1550000	-0.0019379109	5207.225	-0.0035951706	-68.77507	1.2645087	0.007662349	0.05953	39.0	941.1254603862762
31	66.50812	168.80132	929.3921	-57.604885	40.830048	90.1462	57.434105	148.79492	-10.459668	1600000	-0.001988368	5447.942	-0.003886092	-94.513336	1.2558622	0.0091748405	0.06304	39.0	973.7897584438324
32	70.08844	179.35909	871.2745	-56.451195	41.18482	89.3659	61.830273	149.85793	-15.618301	1650000	-0.0015368871	5762.746	-0.003180004	-84.79668	1.2296903	0.009531915	0.06319	39.0	1006.7865223884583
33	65.186485	174.18106	895.33875	-58.555	37.747143	94.66104	64.28466	156.48042	-14.788695	1700000	-0.0010394016	6028.3945	-0.003442585	-36.115894	1.2079822	0.007284165	0.041029997	39.0	1039.9125037193298
34	69.48654	183.01369	939.56464	-48.975048	38.41113	98.67833	64.14941	159.94814	-12.61419	1750000	-0.0018249378	6184.7812	-0.003007174	-61.40162	1.196807	0.009406131	0.06895	39.0	1072.7733688354492
35	68.96396	185.24266	916.7704	-57.32609	39.50199	102.20535	65.61003	164.80988	-11.747505	1800000	-0.0023291316	6426.0303	-0.002602763	-44.13233	1.1950977	0.006939526	0.05583	39.0	1106.8223502635956
36	90.89987	202.95029	891.04736	-61.08972	51.10597	101.93934	69.667694	168.0805	-17.033201	1850000	-0.0025348533	6080.574	-0.0024098181	-57.246864	1.189475	0.0073162555	0.05946	39.0	1139.330796957016
37	77.37696	198.55405	922.9161	-77.0688	43.103897	99.30716	68.71962	168.67493	-19.289545	1900000	-0.00059306435	6738.881	-0.0041434737	-86.032135	1.1764796	0.007191783	0.062289998	39.0	1169.573749780655
