Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.9215206	0.079221524	1.1455096	0.74367744	1000.0	0.05294049	0.1528102	0.36972287	-0.40327284	40000	-1.2456439e-08	0.12767969	-0.0090344595	-0.12594482	0.9189447	0.009911593	0.081075	79.0	9.481729984283447
1	0.9418095	0.105970465	1.2269601	0.7382376	1000.0	0.08783231	0.016871689	0.2800188	-0.10216546	80000	1.0593794e-08	0.1285854	-0.0164695	-0.1279659	0.92260206	0.008826835	0.11935	79.0	18.47100591659546
2	1.072045	0.105497345	1.2842374	0.8765205	1000.0	0.09240032	0.0102926055	0.19038875	-0.019385379	120000	6.9849193e-10	0.13603848	-0.017801339	-0.13537902	0.9130589	0.0085181985	0.12889999	79.0	29.29257869720459
3	1.2741488	0.12402312	1.5257609	1.003747	1000.0	0.10509273	0.007983287	0.19645599	0.008096598	160000	-2.4214387e-08	0.1481194	-0.018013097	-0.14727542	0.90240836	0.008368593	0.136275	79.0	39.50062918663025
4	1.4589093	0.14632566	1.7611967	1.1320763	1000.0	0.12469645	0.0066516986	0.20856395	0.04617957	200000	-1.6763806e-08	0.16077948	-0.017660305	-0.15972489	0.8897395	0.010004369	0.13775	79.0	49.22695446014404
5	1.7022343	0.17068568	2.240725	1.3352429	1000.0	0.14424741	0.0059684673	0.22498412	0.05718288	240000	2.0489097e-08	0.17765515	-0.018120963	-0.1762663	0.87667996	0.010542802	0.142275	79.0	57.823392152786255
6	2.0534234	0.19788387	2.4516706	1.582815	1000.0	0.16912617	0.0062944917	0.24061003	0.07510762	280000	-3.7252903e-09	0.20132318	-0.018274073	-0.19960368	0.86174595	0.009532489	0.141425	79.0	69.04032373428345
7	2.384851	0.24265647	2.9653473	1.9014622	1000.0	0.20240922	0.006231663	0.27198565	0.08167314	320000	9.313226e-09	0.22878137	-0.018606741	-0.22625953	0.8464326	0.011307092	0.144575	79.0	78.90753769874573
8	2.7691257	0.26720423	3.3432848	2.267433	1000.0	0.23567635	0.0075215674	0.30408895	0.15004286	360000	3.1432137e-09	0.26515216	-0.018348424	-0.2621519	0.8294465	0.0097766	0.1423	79.0	87.49420142173767
9	3.2951393	0.2905441	3.7839031	2.6260598	1000.0	0.27606142	0.007881915	0.32822874	0.14987475	400000	3.8184226e-08	0.31545705	-0.018182812	-0.31097975	0.8139399	0.009042888	0.145475	79.0	97.95447063446045
10	3.8276343	0.28715128	4.4011736	3.2830868	1000.0	0.3275274	0.00837377	0.3792535	0.20763431	440000	1.5832484e-08	0.37580407	-0.018658096	-0.3703526	0.7983672	0.010366256	0.1469	79.0	108.42686796188354
11	4.432269	0.4094957	5.179705	3.4659464	1000.0	0.38230556	0.00936339	0.4432278	0.20952712	480000	1.3038516e-08	0.45285493	-0.018081054	-0.4455861	0.77992266	0.0110695455	0.14295	79.0	117.22114944458008
12	5.232038	0.40528175	6.0619574	4.2575407	1000.0	0.4443123	0.014417522	0.4873178	0.23989655	520000	-2.7008355e-08	0.5616181	-0.018181913	-0.5523495	0.7605651	0.010302832	0.144825	79.0	126.84498381614685
13	6.283255	0.50540453	7.677836	4.9907284	1000.0	0.5251689	0.016459588	0.57632166	0.27133837	560000	5.122274e-09	0.725866	-0.018241346	-0.71315014	0.7409849	0.010143653	0.145075	79.0	137.49757289886475
14	7.2799044	0.49507514	8.344268	5.757753	1000.0	0.63169444	0.024220817	0.68491846	0.27588952	600000	1.3969839e-08	0.90179396	-0.018419545	-0.88617516	0.72223854	0.01036668	0.149925	79.0	147.1091330051422
15	8.585442	0.7779323	10.032207	6.312693	1000.0	0.7317412	0.021618765	0.7933021	0.3490546	640000	7.450581e-09	1.1682425	-0.019626584	-1.1443173	0.701581	0.01141472	0.156225	79.0	155.62104415893555
16	10.129579	0.68377125	11.863505	8.8528185	1000.0	0.86348575	0.02862574	0.9173396	0.40819624	680000	-1.17579475e-08	1.5291629	-0.018511178	-1.4992304	0.6816655	0.011281804	0.155325	79.0	166.5878927707672
17	11.7814455	0.9569694	14.075035	10.226767	1000.0	1.0215756	0.03483729	1.0897901	0.56619215	720000	7.450581e-09	1.9792346	-0.01886015	-1.935065	0.6620164	0.011657458	0.14860001	79.0	179.0953299999237
18	14.181292	0.81950444	15.606094	12.203785	1000.0	1.1892393	0.041585788	1.2945236	0.6829006	760000	1.6996637e-08	2.7209659	-0.018893298	-2.6644158	0.6407337	0.012111484	0.156225	79.0	191.00395607948303
19	16.013159	1.1988467	18.113688	13.4016695	1000.0	1.4331986	0.06006048	1.5297974	0.7963059	800000	-7.450581e-09	3.403233	-0.01950902	-3.324778	0.6187629	0.013055375	0.15602499	79.0	200.6764395236969
20	18.92019	1.6011813	22.092205	15.551416	1000.0	1.625309	0.07270587	1.7283549	0.8844568	840000	3.4458935e-08	4.5996428	-0.019437002	-4.480372	0.59744596	0.012857056	0.160825	79.0	211.89724564552307
21	22.265478	1.528554	25.75781	18.629683	1000.0	1.9228842	0.088402875	2.0608356	1.0197285	880000	1.4901161e-08	6.153966	-0.01936806	-6.0153046	0.57515365	0.0130017195	0.160375	79.0	221.56608414649963
22	25.668255	2.0860367	30.24442	20.347773	1000.0	2.2566535	0.09591799	2.368747	1.328865	920000	-7.0780516e-08	8.028973	-0.01883155	-7.839588	0.55128455	0.012228182	0.15672499	79.0	230.4456741809845
23	30.685877	2.6001465	36.758507	25.927376	1000.0	2.611104	0.10608302	2.7384427	1.3517932	960000	-1.1175871e-08	11.179223	-0.0191612	-10.90304	0.5258205	0.012647766	0.156625	79.0	241.54968857765198
24	35.977463	2.6251152	42.173447	31.23949	1000.0	3.1057894	0.13131408	3.2366173	1.7272879	1000000	2.3515895e-08	15.246296	-0.019898042	-14.837971	0.50041366	0.012211832	0.16415	79.0	251.63487553596497
25	42.087524	3.1003299	48.29121	34.806152	1000.0	3.6634743	0.16922636	3.793409	1.8774627	1040000	-3.7252903e-09	20.657286	-0.018835489	-20.11617	0.47452253	0.012475715	0.153875	79.0	260.37066102027893
26	48.072834	3.0669842	56.207676	43.63785	1000.0	4.297016	0.21805713	4.4632373	2.2719517	1080000	1.792796e-08	26.80397	-0.018766573	-26.177277	0.45170742	0.0116329305	0.15155	79.0	270.5596044063568
27	56.21297	4.119279	65.18229	47.84047	1000.0	4.9195585	0.27222863	5.09136	2.3357596	1120000	-1.1175871e-08	36.226875	-0.019358244	-35.311478	0.4295962	0.01199428	0.150575	79.0	281.37827730178833
28	65.13823	5.2183957	76.00125	52.838074	1000.0	5.74259	0.32379854	5.9429326	2.8025074	1160000	-3.5390258e-08	48.326366	-0.019136956	-47.071053	0.40692168	0.011820668	0.15540001	79.0	290.4689612388611
29	76.56903	5.7712584	88.22079	65.93952	1000.0	6.6583405	0.3803862	6.894736	2.660591	1200000	1.8626451e-09	66.149574	-0.019923571	-64.28058	0.3824057	0.011868963	0.15555	79.0	299.48062109947205
30	87.06716	7.698739	105.51022	74.119995	1000.0	7.823722	0.42659846	8.029454	3.7569342	1240000	1.3038516e-08	85.98343	-0.018208604	-83.73802	0.35786277	0.012018293	0.150475	79.0	310.74459052085876
31	99.73546	7.508849	119.7843	82.50386	1000.0	8.951676	0.5831182	9.424946	2.6893096	1280000	2.2817403e-08	111.58656	-0.018511184	-108.66623	0.33560586	0.0117705725	0.15042499	79.0	320.5312554836273
32	113.83842	9.113333	137.84225	93.6253	1000.0	10.225714	0.5688686	10.888497	4.1016655	1320000	7.450581e-09	145.44875	-0.01815312	-141.62701	0.3135852	0.013173246	0.151375	79.0	329.25719380378723
33	128.43558	10.653332	152.39299	104.04445	1000.0	11.68548	0.7587632	12.193675	5.3703837	1360000	1.0244548e-08	185.2038	-0.019006552	-180.1797	0.2907227	0.012075527	0.152825	79.0	338.76066279411316
34	150.97314	14.05416	188.99397	120.58437	1000.0	13.213143	0.83946115	13.87351	5.677956	1400000	6.7520887e-09	254.47322	-0.01944978	-246.19792	0.26752523	0.012714015	0.15385	79.0	349.53526973724365
35	168.47969	13.995449	199.1412	145.94237	1000.0	15.471934	0.99425924	16.182299	7.203914	1440000	-1.3038516e-08	321.59952	-0.01876909	-311.66492	0.24202429	0.013425588	0.153925	79.0	357.2338328361511
36	195.0613	15.365353	223.33174	163.29642	1000.0	17.41675	1.3114283	18.29002	5.817867	1480000	-7.450581e-09	426.4436	-0.019773021	-414.6582	0.21940759	0.011713596	0.15795	79.0	366.27124190330505
37	223.89226	21.31705	286.6865	187.57703	1000.0	20.138615	1.4365189	21.338617	8.673912	1520000	-1.17579475e-08	561.7733	-0.018474096	-544.04626	0.19519103	0.0119035905	0.151975	79.0	376.3324954509735
38	254.67976	23.074389	311.65964	211.74756	1000.0	23.050028	1.6799906	23.83527	8.380163	1560000	-1.1175871e-08	726.97375	-0.017845642	-706.2628	0.1732932	0.011349187	0.139925	79.0	386.5659580230713
39	289.06567	23.36538	329.1434	237.4326	1000.0	26.295307	1.9869994	28.249962	8.659398	1600000	6.9849193e-10	936.0004	-0.018502854	-906.65405	0.1529951	0.012620259	0.143975	79.0	395.34489035606384
40	319.44806	23.53491	377.63525	278.07074	1000.0	29.8422	2.124528	31.658777	13.351769	1640000	-2.0489097e-08	1139.9315	-0.017587285	-1110.6768	0.13042791	0.011727508	0.13929999	79.0	404.1460292339325
41	367.62482	24.711136	418.20758	322.4251	1000.0	33.034008	2.3768952	34.728832	8.117769	1680000	-4.284084e-08	1519.7228	-0.01830804	-1472.0854	0.10949883	0.014764752	0.14815	79.0	415.03240036964417
42	407.95926	31.153456	467.95825	345.9818	1000.0	38.026737	3.1066108	39.504467	14.547635	1720000	1.816079e-08	1882.8416	-0.019367808	-1822.814	0.08685056	0.012432256	0.15564999	79.0	422.32861065864563
43	454.36002	38.036762	525.5386	368.83105	1000.0	42.317142	3.4660969	44.436417	16.904543	1760000	7.450581e-09	2311.8862	-0.018417537	-2239.192	0.06232956	0.011904182	0.1438	79.0	430.9831852912903
44	510.78256	45.5939	620.2454	441.8227	1000.0	46.99023	3.192818	49.159294	18.5478	1800000	9.313226e-09	2938.5144	-0.0190731	-2845.6309	0.039178573	0.012444733	0.1448	79.0	442.1206736564636
45	583.62646	50.444267	721.8296	482.5629	1000.0	52.828476	4.429798	55.39762	20.409449	1840000	1.6763806e-08	3821.0242	-0.018558055	-3695.2493	0.016974738	0.012160339	0.14935	79.0	451.8491680622101
46	658.71106	48.689465	758.2829	538.243	1000.0	60.270443	4.684214	62.5714	23.211512	1880000	2.3283064e-08	4854.33	-0.018295027	-4709.3345	-0.0046951417	0.012013953	0.14320001	79.0	461.8424892425537
47	741.61554	69.53827	901.1845	643.1309	1000.0	68.238785	5.370574	69.88178	24.094135	1920000	-2.7939677e-09	6150.4473	-0.019337028	-5949.349	-0.028075833	0.012563493	0.149775	79.0	471.30212688446045
48	831.80096	87.3284	989.49805	634.3933	1000.0	76.61887	5.6137767	78.14409	31.7586	1960000	-1.7462298e-08	7768.809	-0.018330235	-7490.2217	-0.050165907	0.01295221	0.146375	79.0	482.25872325897217
49	945.3646	100.32882	1161.4266	725.4292	1000.0	85.673615	6.320808	87.46364	28.982162	2000000	3.3527613e-08	10022.806	-0.017439729	-9646.79	-0.07110553	0.012892363	0.14255	79.0	491.61165499687195
50	1040.0203	106.648254	1314.4261	837.04144	1000.0	96.54181	6.839541	98.27658	25.346138	2040000	7.450581e-09	12207.27	-0.017429486	-11751.297	-0.09107669	0.011880649	0.140175	79.0	500.053258895874
51	1127.9858	100.860886	1350.0919	908.0118	1000.0	106.09173	8.002669	108.22464	35.149754	2080000	9.313226e-09	14320.434	-0.016901206	-13836.345	-0.10949225	0.0119974855	0.13625	79.0	511.3269121646881
52	1237.6056	111.23879	1460.5535	968.9893	1000.0	114.81165	8.541323	117.10538	19.4945	2120000	-1.3969839e-08	17309.986	-0.017402196	-16656.932	-0.12888385	0.012478579	0.144	79.0	521.0668385028839
53	1412.1595	139.57161	1766.3428	1086.391	1000.0	125.017876	9.382784	127.45043	50.0635	2160000	-1.8626451e-09	22467.738	-0.017523702	-21530.234	-0.14990821	0.013984477	0.13925	79.0	529.5308606624603
54	1569.0771	166.06523	1932.4148	1267.8054	1000.0	138.26953	10.739032	141.06573	50.38227	2200000	1.9557774e-08	27778.043	-0.017783444	-26505.348	-0.1692591	0.013245446	0.156875	79.0	540.0194711685181
55	1759.3088	175.20622	2110.553	1229.7377	1000.0	151.44614	10.941079	154.08629	52.854065	2240000	5.122274e-08	34725.426	-0.01759627	-33015.406	-0.19236247	0.013056756	0.1422	79.0	550.3879461288452
56	1885.6135	202.56174	2333.3645	1402.7094	1000.0	165.08415	10.854883	167.62306	59.812546	2280000	8.381903e-09	40052.844	-0.01776915	-38059.133	-0.2123418	0.014747571	0.1441	79.0	559.5045456886292
57	2113.7195	211.15028	2490.732	1500.2948	1000.0	176.64488	11.594911	179.41473	73.8417	2320000	-1.6763806e-08	49671.395	-0.01699324	-46630.01	-0.23324141	0.013327101	0.135175	79.0	569.2413892745972
58	2281.204	228.33965	2816.076	1919.836	1000.0	190.17157	9.618244	192.2005	75.359184	2360000	-1.3969839e-09	58386.344	-0.017776482	-54538.64	-0.25046143	0.01482295	0.14315	79.0	579.7028164863586
59	2541.3203	274.1529	3058.2307	1929.9465	1000.0	202.16371	11.3099985	204.59688	94.28436	2400000	1.6763806e-08	71751.03	-0.0172524	-66308.086	-0.26879278	0.012084694	0.13385001	79.0	592.1519541740417
