Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	45.417294	3.185903	51.549225	37.215694	975.0	0.008621154	0.15261754	0.492382	-0.39367017	40000	-2.1979213e-07	19.59274	-0.008040806	-18.217056	0.9189437	0.006083424	0.07105	79.0	10.353292465209961
1	49.01458	2.7179055	53.36875	42.326267	987.225	4.055006	0.44183	5.2888284	1.7232809	80000	4.4237822e-09	25.100145	-0.00730669	-24.578058	0.89984584	0.006395877	0.062425	79.0	19.733295440673828
2	51.203033	3.1247597	56.816326	41.82702	982.075	4.795086	0.3236645	5.6145887	2.7030075	120000	1.8626451e-08	28.042126	-0.008320997	-27.566996	0.88081264	0.006226648	0.0703	79.0	31.6566219329834
3	54.666603	3.5102935	59.91817	44.225716	981.925	5.0676737	0.24114053	5.62993	3.3955271	160000	9.313226e-09	31.853745	-0.008749915	-31.426943	0.8588554	0.006453026	0.07705	79.0	44.4407377243042
4	58.254128	3.6485877	64.767876	47.55089	985.7	5.415689	0.18930393	5.8373537	4.0823274	200000	1.21071935e-08	35.659737	-0.008942701	-35.168144	0.8363186	0.0069226716	0.074075	79.0	56.45139002799988
5	62.015453	4.115223	71.06623	51.524376	972.5	5.743299	0.22135371	6.169962	1.3834025	240000	4.656613e-09	40.637047	-0.008468963	-40.054256	0.8117336	0.005754777	0.070925	79.0	69.04993200302124
6	65.91011	5.894184	73.663605	50.680832	961.425	6.1112337	0.51414144	6.9578514	-1.1844316	280000	2.9802322e-08	46.33259	-0.009677386	-45.75501	0.7876376	0.006541806	0.08255	79.0	79.0595953464508
7	70.85631	4.9052696	80.17364	55.97122	975.325	6.582469	0.60050553	7.4991264	-1.7990091	320000	-1.1175871e-08	52.614162	-0.009842571	-52.017788	0.7648461	0.005812099	0.078700006	79.0	90.5732958316803
8	75.52828	4.709962	84.19738	63.31424	978.1	7.0117493	0.5991079	8.073848	-0.9051719	360000	6.519258e-09	59.610683	-0.008828219	-58.994255	0.73951703	0.0071834475	0.071624994	79.0	102.49102830886841
9	81.02269	5.271741	89.82946	62.483963	977.6	7.4912953	0.57623935	8.341553	-0.8209195	400000	9.313226e-10	68.92161	-0.009261371	-68.15881	0.7130856	0.0060149496	0.06915	79.0	115.18414282798767
10	86.8598	4.6546936	99.45241	74.34091	984.375	8.048853	0.6543836	8.913867	-0.7889129	440000	9.313226e-09	77.71661	-0.009900168	-76.937195	0.6869087	0.009070476	0.081700005	79.0	127.46589064598083
11	91.841095	7.8877225	103.364746	69.718216	977.125	8.560103	0.7645147	9.437361	-0.5612509	480000	-1.8626451e-08	88.54055	-0.009153859	-87.48949	0.66059864	0.007371418	0.067875	79.0	139.65986371040344
12	99.21733	6.9255657	112.20989	75.70172	986.2	9.192864	0.70569193	10.1148205	-0.62321943	520000	2.7939677e-09	101.8755	-0.008562692	-100.93126	0.6332472	0.0063882293	0.066775	79.0	152.06745290756226
13	101.90714	7.08353	114.54757	80.87447	975.9	9.770718	0.98709226	10.699335	-0.7716159	560000	-3.4924597e-09	108.46825	-0.008890644	-107.28424	0.6104738	0.006423545	0.061625	79.0	163.1775188446045
14	108.22335	7.4439163	122.14623	86.88883	976.7	10.125955	1.0871027	11.243941	-0.18365422	600000	-9.313226e-10	120.766075	-0.008649461	-119.40932	0.5847076	0.0065701157	0.064325005	79.0	174.02234816551208
15	114.83748	8.191063	125.32468	88.069	980.575	10.724658	1.0747529	11.853932	-0.82835585	640000	-6.519258e-09	135.77754	-0.009611761	-134.42273	0.5599036	0.006836216	0.07255	79.0	184.97787046432495
16	122.652504	9.003139	133.49872	97.24113	977.375	11.354719	1.1409516	12.417533	-0.034645677	680000	-3.4458935e-08	155.17058	-0.009141805	-153.40993	0.5343704	0.006586494	0.066075	79.0	195.77863121032715
17	129.49997	8.173596	141.57758	104.31089	989.55	12.252022	1.040346	13.351257	-0.31268102	720000	2.7939677e-09	171.70035	-0.009183279	-169.91313	0.5088917	0.0067839115	0.069125	79.0	206.4957790374756
18	135.09604	7.4624686	153.15211	111.92144	986.4	12.749171	1.2393094	13.916989	0.10952266	760000	-1.3038516e-08	186.39929	-0.0083475225	-184.28726	0.484743	0.0059314016	0.058025	79.0	218.96058678627014
19	138.52245	12.516778	153.4538	107.06919	971.15	13.292256	1.507416	14.588919	-0.5668155	800000	-1.9557774e-08	200.95206	-0.008710035	-198.79474	0.46275398	0.006231352	0.061225	79.0	231.7297260761261
20	145.45555	11.871161	169.84512	113.56296	974.95	13.8217125	1.6237769	15.237621	-0.3286332	840000	-1.2572855e-08	220.00746	-0.0076033776	-217.24864	0.43954018	0.005632273	0.056575	79.0	243.34177994728088
21	149.39352	11.575283	174.99947	113.063126	977.8	14.453881	1.6505626	15.801532	-0.6259738	880000	-9.313226e-09	230.67735	-0.007403559	-227.74658	0.42097217	0.0057256906	0.056275003	79.0	255.83391499519348
22	160.7732	9.08124	179.74466	135.94931	991.85	14.973053	1.2890778	16.203768	-0.05204299	920000	1.8626451e-08	263.1686	-0.008118542	-259.46527	0.40104824	0.005947112	0.0572	79.0	272.03306674957275
23	164.3861	10.647675	180.5608	127.17444	987.775	15.8223095	1.5026088	17.104727	-0.18254796	960000	1.8626451e-09	277.68423	-0.0074877767	-273.88885	0.3789011	0.005647282	0.052575	79.0	283.4471628665924
24	166.99252	12.051505	183.85678	134.65988	978.25	16.238794	1.7763045	17.6003	-0.52761346	1000000	-1.4901161e-08	291.1123	-0.008288603	-287.12308	0.35551643	0.005920591	0.0606	79.0	294.2071924209595
25	170.6597	13.827733	194.43314	135.87383	966.475	16.42755	2.4681697	18.393276	-0.5255605	1040000	3.7252903e-09	301.10828	-0.008508628	-296.96893	0.33334693	0.0045910412	0.061825	79.0	305.14390444755554
26	180.08354	13.491322	200.18915	145.23509	983.825	17.227453	1.7954489	19.044521	-0.3729459	1080000	2.3283064e-09	333.6557	-0.007625336	-329.05524	0.31523886	0.0056741126	0.05465	79.0	317.72682881355286
27	185.00566	11.400292	215.4678	158.18002	983.625	17.779932	1.98632	19.595026	-0.09726958	1120000	-1.2340024e-08	350.81616	-0.008320248	-346.19525	0.2980406	0.006615731	0.061625	79.0	330.2838444709778
28	192.89859	11.115487	212.89342	161.32585	989.85	18.419334	1.6649814	19.954958	0.35648423	1160000	4.656613e-09	377.36923	-0.0073288223	-372.44427	0.27824333	0.005393698	0.053225	79.0	340.7674412727356
29	196.22362	13.424272	227.7297	165.03929	975.85	18.77536	2.5261858	20.914371	-0.31594002	1200000	-1.3038516e-08	397.64484	-0.008127751	-391.6321	0.2601651	0.0057444926	0.0619	79.0	353.6240031719208
30	206.08528	14.494632	230.15114	158.5277	991.225	19.572392	2.264773	21.543018	-0.57372725	1240000	-3.7252903e-09	427.44385	-0.008133134	-420.12946	0.23890842	0.0055648787	0.058	79.0	365.9964716434479
31	213.00723	15.485715	243.28398	174.63332	989.075	20.21754	2.401136	22.296316	-0.5916442	1280000	-1.1175871e-08	462.39673	-0.007880369	-455.24768	0.2184745	0.0052491855	0.060175	79.0	378.9299623966217
32	215.6289	16.128351	249.61299	172.33177	978.65	20.992325	2.5218635	22.884151	-1.2538702	1320000	3.7252903e-09	485.8044	-0.0074325716	-478.38992	0.19880506	0.0057227733	0.055600002	79.0	392.8360993862152
33	225.11667	19.136374	256.6652	182.08739	984.375	21.657356	2.2394874	23.64853	0.02124238	1360000	0.0	522.50684	-0.007283154	-513.02924	0.18124771	0.0061140475	0.056599997	79.0	405.24741554260254
34	222.22559	21.96178	273.69852	162.99304	973.8	22.157763	3.0033567	24.558096	-0.32895565	1400000	-3.7252903e-09	522.50757	-0.007660534	-511.78665	0.16636099	0.0058202203	0.056450002	79.0	416.8750171661377
35	238.45987	18.240725	271.06723	186.46696	986.825	22.494076	2.4092438	24.913746	-0.24424797	1440000	-1.3969839e-09	581.5021	0.007967949	-571.1288	0.14988372	0.020695768	0.2721	18.0	426.47184705734253
36	236.6405	19.333536	267.4083	186.68802	985.55	23.549747	2.6022327	25.906034	0.11901802	1480000	1.8626451e-09	583.69037	-0.0074766763	-573.26807	0.14559656	0.005705828	0.055	79.0	439.2338140010834
37	245.02963	21.519625	287.64844	171.70392	986.475	23.38767	3.0294187	26.200052	-0.083197206	1520000	-1.1175871e-08	608.2212	-0.007964549	-595.95337	0.12500122	0.006400771	0.06245	79.0	452.77171325683594
38	249.0614	24.800453	300.2466	199.85965	961.3	23.818966	3.6601512	26.790483	-0.18583256	1560000	-1.3038516e-08	653.50104	-0.0076940013	-639.2605	0.105010614	0.005513648	0.056675002	79.0	464.2081027030945
39	254.47665	17.875374	282.40384	204.2694	977.85	25.031485	3.1728313	27.988708	-0.14693937	1600000	-8.8475645e-09	672.499	-0.007671493	-660.322	0.08646899	0.0060553867	0.059550002	79.0	476.8241732120514
40	264.27573	23.00714	307.47458	194.64531	989.75	25.540155	2.8174345	28.263771	-0.046806157	1640000	-1.21071935e-08	717.3635	-0.007148017	-701.83765	0.0696755	0.005669101	0.056625	79.0	494.97108912467957
41	268.83282	21.278828	315.9023	198.75905	988.95	25.976273	3.4765093	29.022964	-0.20310771	1680000	3.7252903e-09	742.651	-0.007561932	-726.6208	0.051438626	0.0054278113	0.060075	79.0	511.8055763244629
