Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-677.4407	23.169456	-633.9351	-715.964	1000.0	-2.2470348	0.24386579	-0.9275414	-2.963716	40000	-0.010953575	2944.3965	-0.011013411	-1022.68463	0.911334	0.01597833	0.27048752	3.5	91.28189373016357
1	-656.454	26.026016	-604.3997	-700.35333	1000.0	-23.771475	0.31775033	-19.282852	-24.209347	80000	-0.008307844	1307.1807	-0.012715329	-316.3516	0.911177	0.01796003	0.2803125	3.0	183.171941280365
2	-626.08	27.400684	-580.2559	-672.3531	1000.0	-33.611206	0.30225617	-28.545702	-34.055386	120000	-0.008849621	639.9674	-0.009607596	-143.92871	0.9110918	0.020535706	0.3131375	2.5	275.37003231048584
3	-597.4552	32.001633	-541.47565	-648.70654	1000.0	-39.99675	0.3771945	-35.147755	-40.34271	160000	-0.008374125	301.71384	-0.009618648	-67.16937	0.9110931	0.01890593	0.2780875	2.0	367.6821415424347
4	-569.06934	31.440678	-521.43756	-623.92	1000.0	-44.342793	0.6522161	-39.209686	-45.108334	200000	-0.01007168	125.011246	-0.010475399	-28.515402	0.9111018	0.019028548	0.299325	2.0	459.99623346328735
5	-535.20325	34.561817	-492.13644	-601.05005	1000.0	-47.207657	1.0021094	-41.647728	-48.55688	240000	-0.009495392	35.914253	-0.010417288	-8.275738	0.9111108	0.017519906	0.3347875	2.0	552.0619835853577
6	-507.25674	32.22098	-471.0376	-562.3417	1000.0	-48.738377	1.4219896	-42.813007	-50.823433	280000	-0.00832618	6.882407	-0.008067017	-1.3597099	0.9110948	0.01840732	0.2765125	1.5	643.5270841121674
7	-485.71866	33.95993	-449.0688	-546.8091	1000.0	-49.262386	1.8007107	-43.125233	-52.01079	320000	-0.008399449	3.8662956	-0.0068597794	-0.6006397	0.9110567	0.021600675	0.3436375	1.5	735.1875984668732
8	-464.31476	30.532482	-434.47577	-520.94885	1000.0	-49.110405	2.1754882	-42.841423	-52.5498	360000	-0.0050861835	7.5564947	-0.005321171	-1.5838318	0.91097283	0.027094666	0.3698875	1.5	825.6693687438965
9	-446.16943	27.288225	-421.26703	-498.95963	1000.0	-48.430054	2.43744	-42.106327	-52.36837	400000	-0.006147355	12.503595	-0.004993042	-3.0574331	0.9108412	0.024639979	0.352	1.5	916.5283370018005
10	-430.34952	25.231411	-409.77515	-484.04733	1000.0	-47.39752	2.5448623	-41.236988	-51.60347	440000	-0.0036746608	15.431257	-0.003956691	-4.100667	0.9106988	0.023480056	0.34627503	1.5	1010.1520085334778
11	-418.4127	20.866316	-397.8634	-462.1492	1000.0	-46.16129	2.5778904	-40.25732	-50.50067	480000	-0.0026440471	15.23039	-0.0037559122	-4.1804852	0.91054815	0.02342149	0.3224	1.5	1104.397068977356
12	-406.7184	22.140709	-383.26828	-453.07764	1000.0	-44.884254	2.4990153	-39.217155	-49.134087	520000	-0.0038457103	14.189024	-0.0040871687	-4.0685334	0.9103931	0.019425485	0.31405	1.5	1198.1534371376038
13	-396.28052	20.436712	-372.0376	-436.9542	1000.0	-43.58427	2.4611506	-38.10737	-47.79066	560000	-0.005070109	12.330134	-0.003685792	-3.6651857	0.910228	0.019350449	0.299825	1.5	1291.4763305187225
14	-386.36554	22.208036	-359.86826	-429.80203	1000.0	-42.322666	2.3918934	-36.94802	-46.40287	600000	-0.0041693076	11.15609	-0.004479516	-3.3417015	0.9100334	0.020199444	0.31308752	1.5	1385.0918717384338
15	-376.8666	23.434391	-343.42325	-420.3922	1000.0	-41.098873	2.3583956	-35.732147	-45.08224	640000	-0.004809141	9.6863785	-0.004519902	-2.9723597	0.909818	0.01898395	0.30576253	1.5	1477.8702030181885
