Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.48239446	0.052746378	0.57756275	0.36699593	1000.0	0.13393877	0.10335827	0.527622	-0.25249052	40000	3.259629e-09	0.06502772	-0.011516505	-0.064247824	0.91894484	0.005050908	0.0627	79.0	7.73477840423584
1	0.51039535	0.044036932	0.61956835	0.37778163	1000.0	0.05619809	0.0067198267	0.1087601	0.0075177327	80000	-6.519258e-09	0.062559575	-0.01465444	-0.06241713	0.91516435	0.008080348	0.1025	79.0	15.848979234695435
2	0.5467537	0.044495	0.6587298	0.47024125	1000.0	0.051542103	0.004580144	0.0923866	0.021787457	120000	2.2351742e-08	0.06355331	-0.014988024	-0.06341636	0.8983756	0.009260241	0.114825	79.0	23.83001708984375
3	0.64397156	0.07312829	0.8358498	0.47236434	1000.0	0.054322425	0.0038102386	0.08860298	0.027611412	160000	-3.7252903e-09	0.06692276	-0.014821779	-0.06672253	0.8791495	0.008848501	0.11675	79.0	31.95644450187683
4	0.7351753	0.07409749	0.94618404	0.5985647	1000.0	0.06325141	0.0031817905	0.101922825	0.039941955	200000	2.2817403e-08	0.07161543	-0.016689511	-0.07135852	0.8601299	0.00953494	0.128925	79.0	39.1577513217926
5	0.8358177	0.08680292	0.9774485	0.61512595	1000.0	0.073071	0.0027948706	0.105101764	0.05495624	240000	-1.9557774e-08	0.07526332	-0.016909383	-0.074961044	0.8414336	0.009599319	0.130325	79.0	46.56198191642761
6	0.98945844	0.09772976	1.1784195	0.7718773	1000.0	0.08220293	0.0025549794	0.10819103	0.06045849	280000	-3.8184226e-08	0.082188666	-0.016522344	-0.0817477	0.8223502	0.009193858	0.127425	79.0	54.07373070716858
7	1.1086025	0.112472914	1.3774137	0.85018194	1000.0	0.09678778	0.0034647337	0.125574	0.0767344	320000	2.7939677e-08	0.08813058	-0.016058307	-0.0876077	0.80301064	0.009150263	0.120875	79.0	61.34174633026123
8	1.3161843	0.16730087	1.7825303	0.9471322	1000.0	0.10943885	0.002936694	0.12991926	0.09161419	360000	3.7252903e-09	0.09899305	-0.01600459	-0.09812515	0.784096	0.009733297	0.126075	79.0	69.46621131896973
9	1.5442908	0.13657948	1.8664559	1.3078849	1000.0	0.1300355	0.0023404846	0.14592649	0.10947953	400000	5.5879354e-09	0.1115755	-0.01680332	-0.11051409	0.7645347	0.008773236	0.12657501	79.0	77.6190197467804
10	1.7394111	0.16985972	2.0724041	1.4123224	1000.0	0.1523577	0.0021506299	0.16362897	0.13326785	440000	-1.4901161e-08	0.12359168	-0.016428145	-0.12220819	0.7465763	0.010301289	0.1273	79.0	85.7207932472229
11	1.962784	0.20756042	2.5353687	1.5943422	1000.0	0.17211796	0.0026446625	0.18516791	0.14897111	480000	-1.21071935e-08	0.13802531	-0.017510828	-0.13610448	0.727413	0.008517873	0.13505	79.0	93.35250401496887
12	2.231507	0.24680138	2.8972704	1.5589277	1000.0	0.19421992	0.004313253	0.21456257	0.17084903	520000	-1.1175871e-08	0.15781327	-0.016901553	-0.15530385	0.70618016	0.011297875	0.12762499	79.0	100.61554503440857
13	2.5225484	0.22892258	3.03122	2.059842	1000.0	0.22140796	0.00489194	0.24667683	0.19257414	560000	1.8626451e-09	0.17744209	-0.017476913	-0.17458619	0.68907976	0.009203335	0.126475	79.0	107.92273473739624
14	2.6505659	0.23453994	3.2889817	2.2544928	1000.0	0.24685046	0.0057776985	0.28049314	0.22206879	600000	3.7252903e-09	0.1908029	-0.017597554	-0.18750079	0.67113626	0.010560067	0.132475	79.0	115.93508386611938
15	3.1019933	0.30775288	3.7486248	2.5414753	1000.0	0.2638908	0.003720615	0.27640066	0.24043459	640000	-7.450581e-09	0.22825152	-0.018382944	-0.2236538	0.6517942	0.010189641	0.14434999	79.0	124.74130153656006
16	3.5749085	0.35681412	4.2572017	2.7420123	1000.0	0.306685	0.0056540323	0.3297509	0.27150205	680000	2.4214387e-08	0.27404845	-0.01747518	-0.26699328	0.6330549	0.008763331	0.130825	79.0	132.926420211792
17	3.9643083	0.43620628	5.2270947	3.2085805	1000.0	0.3533443	0.006692681	0.3921919	0.33041307	720000	8.614734e-09	0.31918386	-0.01804244	-0.3105502	0.6149076	0.009797792	0.1363	79.0	140.94027590751648
18	4.3029633	0.52353185	5.638093	3.1210864	1000.0	0.39569098	0.0061303265	0.4176562	0.36348298	760000	-7.450581e-09	0.35390145	-0.017707437	-0.34321153	0.5977493	0.010386946	0.13457501	79.0	148.17200112342834
19	4.903678	0.6157727	6.780934	4.0272603	1000.0	0.4258315	0.01053483	0.46798095	0.37956518	800000	1.21071935e-08	0.42623574	-0.018779995	-0.4120392	0.5815237	0.010566451	0.131575	79.0	155.75632119178772
20	5.377014	0.51420087	6.3309307	4.2206364	1000.0	0.4837712	0.010623734	0.5378288	0.43755704	840000	-1.6763806e-08	0.4933074	-0.019034516	-0.47723842	0.56684905	0.011260518	0.141125	79.0	163.0912380218506
21	5.8277645	0.5951829	7.162562	4.842462	1000.0	0.53469646	0.009587916	0.56782776	0.48834628	880000	0.0	0.5610592	-0.018252354	-0.5416008	0.5497833	0.00951829	0.13532501	79.0	171.3983998298645
22	6.65512	0.77318054	8.410909	5.3423853	1000.0	0.5805289	0.009953626	0.6189872	0.5042554	920000	7.450581e-09	0.6926472	-0.01806166	-0.6622622	0.5324542	0.009812176	0.128875	79.0	179.52495217323303
23	7.3142343	0.7635972	9.826698	5.9885426	1000.0	0.6604754	0.011153058	0.695934	0.5933336	960000	2.3283064e-08	0.8056182	-0.019472793	-0.77294683	0.5159395	0.0110134585	0.14057499	79.0	187.1977014541626
24	7.9502473	0.9801813	10.522778	5.938618	1000.0	0.7272712	0.013335821	0.80366075	0.66448134	1000000	-1.6763806e-08	0.9205121	-0.019113995	-0.87745667	0.49886498	0.01103149	0.1419	79.0	194.53658151626587
25	8.538185	0.9091565	10.3373165	6.422835	1000.0	0.78661215	0.01505426	0.8430535	0.72499055	1040000	-8.8475645e-09	1.0440906	-0.01800172	-0.9958634	0.4818672	0.009438161	0.12935	79.0	202.31691193580627
26	9.639668	0.96483606	11.848946	7.1091127	1000.0	0.8472752	0.01997747	0.93760324	0.757876	1080000	-2.6077032e-08	1.279613	-0.01841981	-1.210952	0.4673393	0.010185866	0.141425	79.0	210.51630282402039
27	10.918996	1.5471085	15.846829	7.674481	1000.0	0.95105743	0.020102145	1.0144074	0.81427157	1120000	-2.4214387e-08	1.6008722	-0.019188358	-1.494203	0.44990942	0.00930994	0.138925	79.0	218.3806667327881
28	11.181849	1.5153061	15.795871	9.014036	1000.0	1.0753644	0.034547124	1.227866	0.93438154	1160000	-4.656613e-09	1.6965984	-0.019202027	-1.5982698	0.43627432	0.009530375	0.143725	79.0	226.13487792015076
29	12.402437	1.752901	16.161919	8.893282	1000.0	1.1143416	0.035686396	1.2278363	0.8530914	1200000	-4.656613e-09	1.997317	-0.01949533	-1.8747112	0.42208418	0.010448104	0.14665	79.0	233.84435367584229
30	13.190653	1.7154647	17.409533	10.389866	1000.0	1.2252291	0.045586284	1.3998296	1.0080073	1240000	3.7252903e-09	2.2906156	-0.018540602	-2.1390257	0.40665746	0.011505544	0.1407	79.0	242.0142571926117
31	14.280713	1.9453869	19.492277	10.082479	1000.0	1.3136604	0.040645458	1.4896314	1.1163392	1280000	-5.5879354e-09	2.563104	-0.019047229	-2.4029477	0.39131483	0.011304441	0.1379	79.0	249.86248874664307
32	15.865473	2.217081	20.406832	11.153448	1000.0	1.4023329	0.045856073	1.6227113	1.2174437	1320000	1.4901161e-08	3.1654737	-0.019240912	-2.931054	0.376202	0.0109467525	0.145	79.0	257.17014026641846
33	16.523096	2.134858	20.733973	12.191741	1000.0	1.5680562	0.050047956	1.803419	1.32485	1360000	-6.519258e-09	3.4095945	-0.02030989	-3.176741	0.3634243	0.012424879	0.14882499	79.0	264.3882350921631
34	16.969105	2.5044138	23.884912	12.366485	1000.0	1.6373717	0.0677825	1.892955	1.349381	1400000	1.3038516e-08	3.6550221	-0.020745063	-3.3886878	0.35015544	0.010973049	0.158825	79.0	272.39517974853516
35	18.411692	2.7403781	26.877098	12.827498	1000.0	1.6948637	0.03938344	1.8657279	1.4525548	1440000	9.313226e-09	4.2564306	-0.020505775	-3.9187562	0.3346149	0.012594908	0.15037501	79.0	280.42445707321167
36	20.295914	2.8062727	29.4129	15.421369	1000.0	1.8348792	0.05436345	2.0366042	1.5594449	1480000	6.519258e-09	5.0867925	-0.019820835	-4.6694956	0.32014915	0.012011703	0.14495	79.0	288.07097005844116
37	21.546894	3.769616	30.112411	14.308487	1000.0	2.01792	0.06388121	2.3282366	1.725694	1520000	9.313226e-09	5.7443085	-0.019507801	-5.213217	0.30732924	0.011004586	0.146175	79.0	295.27099227905273
38	22.579372	3.2110672	30.077099	15.284108	1000.0	2.139422	0.064549506	2.396606	1.5828694	1560000	-3.7252903e-09	6.296359	-0.019692516	-5.752078	0.29598245	0.01019693	0.14405	79.0	303.08303666114807
39	24.128107	3.5038655	32.92425	17.115404	1000.0	2.2547765	0.048086863	2.4497435	1.9932413	1600000	3.259629e-09	7.15517	-0.019651435	-6.554427	0.28448018	0.011456249	0.14237499	79.0	311.03899216651917
40	26.527313	3.7868614	34.095425	19.134794	1000.0	2.4168901	0.098879606	2.807455	1.9333861	1640000	-5.47152e-09	8.68092	-0.01945865	-7.877776	0.26970765	0.011165537	0.150625	79.0	318.71855449676514
41	27.7	4.367803	35.417027	20.302402	1000.0	2.660546	0.08242078	2.9726532	2.206862	1680000	2.7939677e-09	9.34565	-0.019821618	-8.44981	0.25424173	0.01256514	0.161925	79.0	326.0751988887787
42	30.772467	4.5196924	40.040604	22.195467	1000.0	2.7676857	0.08519337	3.063254	2.276823	1720000	4.656613e-09	11.587418	-0.019649744	-10.416719	0.24457984	0.010125329	0.14497499	79.0	333.5916938781738
43	32.6602	5.4489307	47.81347	22.68256	1000.0	3.0792599	0.108581215	3.4360297	2.359772	1760000	1.4901161e-08	12.85337	-0.020528771	-11.404435	0.2333646	0.01010276	0.14892499	79.0	341.69475293159485
44	34.31243	6.4712744	49.119164	20.460176	1000.0	3.2350917	0.14101031	3.6921158	2.43572	1800000	-9.313226e-10	14.4762125	-0.019930579	-12.777432	0.22085801	0.010928993	0.15245	79.0	349.629949092865
45	35.48958	5.631692	45.94623	23.322987	1000.0	3.4236903	0.1532304	3.9471736	2.5484862	1840000	-9.313226e-10	15.234853	-0.019272797	-13.55418	0.20861414	0.012768595	0.14680001	79.0	356.8647813796997
46	39.004997	7.5560317	65.07226	23.413883	1000.0	3.5401196	0.13565141	3.9848886	2.7429438	1880000	8.8475645e-09	18.627102	-0.020021282	-16.282085	0.19644088	0.010873742	0.147375	79.0	364.67363595962524
47	39.31474	6.965703	53.115593	24.367142	1000.0	3.8924227	0.14797598	4.4412775	2.8758545	1920000	-6.519258e-09	18.72641	-0.020887095	-16.525585	0.18497588	0.012896234	0.1571	79.0	372.8088436126709
48	41.179955	7.5994377	56.59734	25.6943	1000.0	3.9269161	0.21456297	4.913203	2.734871	1960000	5.5879354e-09	21.238125	-0.020581376	-18.507935	0.17250496	0.010476137	0.154175	79.0	380.5308699607849
49	42.16129	7.9409456	61.001953	25.778004	1000.0	4.1585994	0.17345864	4.7432823	2.7920647	2000000	-1.3038516e-08	21.91272	-0.019522179	-19.00713	0.16097473	0.010154663	0.146375	79.0	387.87422704696655
50	45.344925	7.454005	63.1491	29.076103	1000.0	4.215876	0.16878858	4.9176035	3.3420534	2040000	4.656613e-09	25.59487	-0.020403173	-21.925701	0.1523345	0.012077679	0.157325	79.0	395.8166935443878
51	47.69158	8.1723	64.69807	30.88754	1000.0	4.54124	0.16437209	5.2346115	3.1700962	2080000	5.5879354e-09	27.359406	-0.020108566	-23.758064	0.1401382	0.012080975	0.155025	79.0	403.94095063209534
52	49.52431	9.375428	65.513336	34.7547	1000.0	4.722757	0.2291185	5.661373	3.51218	2120000	-3.7252903e-09	30.12683	-0.02160122	-25.96805	0.1278254	0.012347041	0.16665	79.0	411.4819438457489
53	49.597176	10.496875	84.29465	28.649982	1000.0	4.9516873	0.19501828	6.0450335	3.6667795	2160000	3.259629e-09	31.108654	-0.019887432	-26.555412	0.115345426	0.013116223	0.153925	79.0	418.9179563522339
54	53.60857	9.76734	80.900604	36.135532	1000.0	5.006263	0.25018263	5.875978	2.383648	2200000	5.820766e-09	35.84585	-0.021027235	-30.370346	0.10539093	0.00990366	0.15779999	79.0	426.85089921951294
