Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-3.033281	17.797771	260.65817	-66.62999	18.260393	-0.009071747	0.08851789	0.25153798	-0.21079612	40000	2.7939677e-09	432.72238	-0.009206619	-21.642574	1.7746474	0.012658821	0.1331	39.0	16.933610200881958
1	-3.2887847	18.041136	222.53455	-63.987926	25.985025	-2.2410688	1.7591332	3.1771483	-4.2378817	80000	1.3038516e-08	419.3186	-0.006390917	-40.284443	1.7663041	0.008434437	0.091699995	39.0	33.87189221382141
2	-3.3561294	22.95168	235.71393	-66.53802	34.28076	-5.1411877	3.4483273	5.096246	-9.198749	120000	7.450581e-09	527.9152	-0.004638683	-81.57605	1.7461478	0.009405626	0.060799997	39.0	50.971039056777954
3	3.351968	37.812466	312.4731	-64.02294	43.014023	-5.257762	6.543791	11.252829	-12.814046	160000	1.4901161e-08	815.1898	-0.0049159154	-114.58444	1.7225624	0.009199448	0.096975	39.0	68.04036211967468
4	2.3220708	40.281406	431.5713	-64.518166	36.07286	0.24993907	11.117829	15.60552	-16.505808	200000	3.7252903e-09	938.26	-0.006013795	-40.185844	1.7165698	0.011241201	0.068124995	39.0	85.56092095375061
5	6.5982203	50.149494	552.1447	-62.02638	33.93413	1.830466	12.143155	19.754852	-18.37028	240000	0.0	1430.7148	-0.0051135328	-110.22081	1.698689	0.0082974015	0.096925	39.0	103.62073135375977
6	7.5696354	46.556602	532.6007	-51.04014	26.205688	6.0311694	12.81985	25.487282	-17.247087	280000	-7.450581e-09	1331.6688	-0.0061784387	-94.204475	1.6823537	0.009029867	0.058599997	39.0	121.33236718177795
7	12.139094	61.63407	554.4447	-54.760983	28.804932	10.900108	12.643771	30.041964	-22.141592	320000	0.0	2085.9712	-0.0059519615	-154.1615	1.663952	0.011348916	0.129575	39.0	139.21195793151855
8	18.61392	76.331085	605.1357	-58.383034	34.214657	12.699536	16.404745	35.116615	-15.532579	360000	0.0	2695.5046	-0.005125638	-166.39041	1.6395555	0.008353509	0.10375	39.0	156.86176323890686
9	24.607283	88.462746	705.56995	-52.499416	36.14791	16.434973	19.107594	39.534485	-23.107841	400000	-2.9802322e-08	3203.8843	-0.004674375	-196.25737	1.618254	0.010193199	0.086050004	39.0	174.6852490901947
10	23.607025	85.84249	585.96704	-50.09802	33.915745	19.7719	19.668896	44.015694	-38.10931	440000	0.0	3135.613	-0.0036175624	-167.98657	1.579871	0.007783575	0.062575	39.0	192.67133450508118
11	33.622574	103.939545	662.4221	-56.20652	36.800926	24.303358	20.870604	47.348736	-27.997417	480000	7.450581e-09	4195.17	-0.0053283293	-229.89452	1.5692544	0.012627411	0.111875	39.0	210.7249767780304
12	41.406055	118.56397	664.66315	-63.66128	37.139664	30.220488	21.286049	51.168823	-24.569893	520000	2.9802322e-08	5345.7554	-0.0045634853	-336.8188	1.5296258	0.0098015135	0.10325	39.0	228.7888331413269
13	49.267956	128.12027	725.3011	-61.1091	39.391693	33.201492	24.262703	55.673065	-32.16617	560000	0.0	5799.295	-0.004176881	-347.4655	1.4817052	0.008622671	0.064725	39.0	246.98042035102844
14	55.468117	132.91728	734.69147	-34.02745	38.80137	42.110207	20.353113	59.755257	-14.320566	600000	-1.4901161e-08	6067.556	-0.00402491	-297.1321	1.455705	0.008138876	0.088424996	39.0	265.49966740608215
15	74.947845	160.01561	798.9806	-57.779953	47.424133	47.131237	20.413084	64.412674	-22.097301	640000	2.2351742e-08	7108.6475	-0.004897749	-404.12357	1.4344504	0.009130241	0.07215	39.0	283.82761669158936
16	80.46179	166.58638	734.9263	-38.41018	46.69787	52.409218	19.56576	68.42348	-36.652954	680000	7.450581e-09	7546.4395	-0.0049493723	-410.52167	1.396749	0.010727037	0.073575005	39.0	302.583261013031
17	76.92011	157.38713	771.3313	-20.0	43.64145	59.333576	16.63802	71.94102	-21.147942	720000	-1.8626451e-08	7364.5063	-0.00417468	-343.38574	1.3523009	0.0066227918	0.040925	39.0	321.2730219364166
