Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.4510903	0.17067799	2.8471317	2.1718967	1000.0	-0.01864887	0.12551469	0.362141	-0.43127185	40000	3.8649887e-08	0.08710547	-0.01328101	-0.081647165	0.9189447	0.0075923568	0.091000006	79.0	7.781236886978149
1	2.5658126	0.19129531	2.894768	2.171408	1000.0	0.21966927	0.030039245	0.3459968	0.02605204	80000	-5.5879354e-09	0.08913355	-0.015986823	-0.08653725	0.9143942	0.0077929446	0.12922499	79.0	15.072001457214355
2	2.7923589	0.2595662	3.6547847	2.3201222	999.075	0.2527621	0.020844547	0.32698148	0.08923875	120000	-9.313226e-09	0.09541273	-0.017119387	-0.09256376	0.8962221	0.00883123	0.128475	79.0	22.051927089691162
3	3.0351088	0.2683599	3.49582	2.482714	999.075	0.27613896	0.017962322	0.3567986	0.14466123	160000	-2.3283064e-08	0.103454776	-0.017278396	-0.09990342	0.8772462	0.009504808	0.13655001	79.0	29.06147050857544
4	3.5431473	0.34609315	4.2728276	2.8446703	1000.0	0.30266002	0.017229404	0.3713006	0.18593612	200000	-1.3038516e-08	0.12360802	-0.01690538	-0.11934151	0.856841	0.009861739	0.1329	79.0	35.9965033531189
5	3.9499016	0.3751939	5.0214386	3.158854	1000.0	0.35250098	0.018599402	0.41261208	0.2176784	240000	-1.3038516e-08	0.14293954	-0.017336518	-0.13764422	0.83571726	0.0098038465	0.13865	79.0	43.179635524749756
6	4.3936605	0.3332046	5.013069	3.587209	1000.0	0.39581156	0.022684587	0.46366695	0.27882606	280000	-1.0011718e-08	0.16810887	-0.017585073	-0.16247281	0.8155896	0.010410452	0.139525	79.0	50.72714018821716
7	4.8500853	0.40890673	5.7867036	4.186182	1000.0	0.4409846	0.020956464	0.5114532	0.29914078	320000	1.1641532e-08	0.20052305	-0.018309671	-0.19239873	0.79340106	0.01094746	0.1451	79.0	58.29571056365967
8	5.5404344	0.39284658	6.4955482	4.6914396	1000.0	0.4853951	0.025078274	0.57405627	0.335701	360000	-9.313226e-10	0.24829866	-0.017622719	-0.23799348	0.7734611	0.009962697	0.138375	79.0	66.27235078811646
9	6.1345377	0.503536	7.2962766	4.93902	1000.0	0.5551249	0.027301667	0.6439314	0.4294345	400000	-1.3038516e-08	0.3088419	-0.01737426	-0.2968658	0.7530086	0.010790804	0.1364	79.0	74.44819164276123
10	6.6517043	0.60076594	8.181358	5.612155	999.075	0.61579734	0.03600071	0.72324806	0.45027357	440000	9.313226e-09	0.36385304	-0.01703956	-0.3491859	0.73230857	0.010321745	0.133275	79.0	82.90769243240356
11	7.455968	0.6180772	9.010584	6.135645	1000.0	0.66905403	0.039627578	0.7800154	0.4965645	480000	2.3283064e-08	0.45459798	-0.016802188	-0.43643677	0.71200144	0.009917762	0.134875	79.0	91.34465098381042
12	8.092596	0.78092086	9.847264	6.536728	1000.0	0.7477205	0.048493516	0.89057356	0.52823013	520000	1.3969839e-08	0.5518869	-0.017740522	-0.52924854	0.6943768	0.010728802	0.138125	79.0	99.64292192459106
13	9.149934	0.77489394	10.569259	7.058785	1000.0	0.819618	0.059212416	0.96124023	0.568668	560000	9.313226e-10	0.698379	-0.01763114	-0.6707124	0.6727865	0.009288164	0.13297501	79.0	107.66877460479736
14	10.129046	0.9104149	11.705094	8.435691	1000.0	0.9162275	0.060255498	1.0841721	0.6137899	600000	5.5879354e-09	0.8666124	-0.018824762	-0.82472634	0.6533967	0.009453378	0.14590001	79.0	115.46845626831055
15	10.96659	0.9335347	13.3285055	9.31484	1000.0	1.0138803	0.054625288	1.1849177	0.7714753	640000	0.0	1.0487596	-0.017736634	-1.0063417	0.6345992	0.010429963	0.13945	79.0	123.01461410522461
16	11.960353	1.0004008	14.054676	9.684591	1000.0	1.1114974	0.071340166	1.2836046	0.838659	680000	-2.561137e-09	1.2537333	-0.018437892	-1.1955761	0.6171767	0.009342438	0.146875	79.0	130.0023603439331
17	13.114649	1.0544127	15.706073	11.178828	1000.0	1.2092338	0.081553064	1.4134375	0.84139276	720000	-2.2351742e-08	1.5501261	-0.018055445	-1.4801683	0.5994271	0.010083586	0.13897501	79.0	136.98953866958618
18	14.509784	1.3857036	17.368744	11.504718	1000.0	1.3226703	0.10466362	1.560759	0.85289097	760000	-9.313226e-10	1.9203472	-0.019023703	-1.8273065	0.57840806	0.009511817	0.14864999	79.0	143.97000908851624
19	15.88403	1.561154	19.600286	13.18668	1000.0	1.4705008	0.12800843	1.7793635	0.86045355	800000	1.1175871e-08	2.333145	-0.018169437	-2.2292924	0.5585227	0.010345594	0.138975	79.0	151.0023946762085
20	17.05227	1.5918667	22.286	14.580895	1000.0	1.6078284	0.123868845	1.8673446	1.1017737	840000	-2.7939677e-09	2.7359416	-0.018502165	-2.6078815	0.541774	0.011310799	0.14615001	79.0	158.1288514137268
21	18.413965	1.7776508	22.147375	14.217584	1000.0	1.7344148	0.14901471	2.0907507	1.0861673	880000	5.5879354e-09	3.2228694	-0.018408097	-3.0739286	0.524637	0.009994464	0.1419	79.0	165.39859652519226
22	19.900295	2.4113266	24.80714	13.516477	1000.0	1.872516	0.15649642	2.1839457	1.120819	920000	-5.5879354e-09	3.8264518	-0.01805856	-3.6371746	0.5085564	0.009287039	0.13530001	79.0	172.7647843360901
23	21.37402	2.4840024	27.129696	16.250078	1000.0	2.0168388	0.19082329	2.400358	1.2542841	960000	-7.450581e-09	4.4750757	-0.018170819	-4.232544	0.49181435	0.010186592	0.13495	79.0	180.34730339050293
24	23.000128	2.4091477	27.308369	16.547535	1000.0	2.1742032	0.18401204	2.5323515	1.3633674	1000000	2.3283064e-09	5.2244263	-0.018425392	-4.962062	0.47478086	0.01066781	0.142325	79.0	188.24688243865967
25	24.969963	2.7650993	30.40474	18.643316	1000.0	2.3418317	0.22110695	2.765389	1.4236611	1040000	-1.1175871e-08	6.251896	-0.019102942	-5.908456	0.45940113	0.011587408	0.1461	79.0	196.54713940620422
26	26.29509	2.580257	32.295654	19.777992	999.075	2.5493584	0.2744181	3.05594	1.3567326	1080000	-1.8626451e-09	6.9603724	-0.019305326	-6.6098905	0.44106665	0.0109	0.14649999	79.0	204.9621524810791
27	28.231903	2.7436023	36.113853	23.029934	999.075	2.6811357	0.27341548	3.247108	1.326019	1120000	2.7939677e-09	8.046858	-0.019245045	-7.577727	0.423244	0.009963391	0.14462501	79.0	213.29230737686157
28	29.62876	3.721572	38.214455	20.800014	1000.0	2.8785298	0.25158677	3.413869	1.6789011	1160000	-9.313226e-10	9.019827	-0.01884801	-8.497265	0.40728334	0.009626571	0.143875	79.0	221.26626300811768
29	32.39754	3.5956602	43.423645	25.192255	1000.0	3.0133004	0.31497157	3.7620807	1.7162968	1200000	2.4214387e-08	10.827633	-0.018659871	-10.20372	0.39220938	0.009446551	0.140225	79.0	228.93031573295593
30	35.056095	4.4378076	45.100872	24.50395	1000.0	3.3066387	0.37633225	3.991941	1.7559285	1240000	-9.313226e-09	12.591254	-0.018793212	-11.9128065	0.37719718	0.010344246	0.139425	79.0	236.33846354484558
31	35.161312	4.9523635	46.201935	25.815037	999.075	3.5810747	0.3827195	4.4825387	1.5905939	1280000	-1.1175871e-08	13.293646	-0.018525666	-12.407932	0.36239544	0.009903755	0.13955	79.0	243.58435440063477
32	38.636463	4.784104	47.859283	26.940872	999.075	3.6390915	0.46479696	4.5111475	1.6549137	1320000	-1.8626451e-08	15.57237	-0.01957865	-14.647423	0.34702116	0.0105202235	0.14825001	79.0	250.5381019115448
33	42.68772	5.865758	59.244343	28.519999	999.075	3.9127352	0.46787977	4.829059	1.5550163	1360000	3.7252903e-09	19.083061	-0.01839156	-17.826027	0.33108267	0.010363453	0.138825	79.0	257.5237181186676
34	44.40499	5.5685606	60.502045	34.913494	1000.0	4.3290024	0.5045894	5.3857107	1.9787388	1400000	3.7252903e-09	21.032444	-0.019115528	-19.71159	0.3162855	0.0085450355	0.14485	79.0	264.5931832790375
35	45.940712	5.7642536	58.21704	33.127808	1000.0	4.5427485	0.5265067	5.5002837	2.4300287	1440000	-1.6298145e-09	22.893383	-0.019407196	-21.421738	0.30124426	0.009886485	0.142	79.0	271.6902565956116
36	48.134468	6.2209682	59.975475	34.55223	999.075	4.728888	0.55107605	5.666194	1.8722451	1480000	0.0	24.476448	-0.018326811	-23.012812	0.28715482	0.009819956	0.133425	79.0	278.9571213722229
37	51.828896	6.719893	63.770596	34.572323	1000.0	4.900358	0.56246215	5.903722	2.564812	1520000	7.450581e-09	28.597548	-0.018818608	-26.806519	0.2733992	0.010756239	0.14055	79.0	286.5241332054138
38	56.243675	6.3312564	68.33454	43.06183	1000.0	5.2587314	0.61828613	6.5103893	2.4755943	1560000	-6.519258e-09	33.551254	-0.019408137	-31.586586	0.25810966	0.009423347	0.14295	79.0	294.2768132686615
39	57.58795	7.4496775	75.000824	39.907227	1000.0	5.720821	0.6380683	6.8576164	3.1936955	1600000	8.381903e-09	36.830925	-0.01878127	-34.26361	0.24301748	0.011622043	0.14055	79.0	302.49670481681824
40	60.41314	6.5713353	74.164116	43.509857	1000.0	5.920435	0.7867491	7.454234	3.0869162	1640000	-1.8626451e-09	40.052826	-0.019778803	-37.381153	0.23013386	0.010188272	0.1515	79.0	311.0116996765137
41	65.0961	8.843263	83.26271	49.639965	1000.0	6.213778	0.847345	7.787029	3.277691	1680000	1.4901161e-08	46.73578	-0.020627305	-43.515045	0.21633308	0.010042585	0.15807499	79.0	319.3145878314972
42	68.09614	7.3981915	83.51937	51.842815	997.225	6.650644	0.8921533	8.216349	2.0973117	1720000	3.7252903e-09	50.954124	-0.019869395	-47.402596	0.20196998	0.009962434	0.147875	79.0	327.4709231853485
