Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-627.4244	22.538193	-590.7026	-658.81195	1000.0	-2.3394387	0.23550263	-1.0564411	-3.0140753	40000	nan	nan	nan	nan	nan	nan	nan	24.0	88.67371773719788
1	-602.8739	29.931128	-558.00555	-648.72565	1000.0	-18.139166	0.27328992	-14.526954	-18.522562	80000	nan	nan	nan	nan	nan	nan	nan	23.0	178.09942412376404
2	-561.0656	30.007906	-516.4541	-601.25433	1000.0	-25.164331	0.39795458	-20.476864	-25.703455	120000	nan	nan	nan	nan	nan	nan	nan	22.5	267.67582273483276
3	-510.88837	27.578167	-469.96298	-551.08954	1000.0	-29.918541	0.5516503	-24.657394	-30.674593	160000	nan	nan	nan	nan	nan	nan	nan	22.0	357.6151101589203
4	-462.00275	23.255905	-424.16437	-496.59927	1000.0	-33.15518	0.69186985	-27.545593	-34.07536	200000	nan	nan	nan	nan	nan	nan	nan	22.0	448.1208908557892
5	-428.93466	17.104261	-395.85504	-459.85776	1000.0	-35.210773	0.8221059	-29.339811	-36.33277	240000	nan	nan	nan	nan	nan	nan	nan	22.0	538.1353657245636
6	-408.38562	13.680037	-383.42725	-429.7484	1000.0	-36.480892	0.8711748	-30.474373	-37.695816	280000	nan	nan	nan	nan	nan	nan	nan	22.0	627.7873039245605
7	-390.43765	12.106473	-365.13647	-415.21732	1000.0	-37.23595	0.8988349	-31.187574	-38.486603	320000	nan	nan	nan	nan	nan	nan	nan	22.0	717.5212950706482
8	-375.49008	11.433755	-353.69263	-393.679	1000.0	-37.562145	0.91816074	-31.494967	-38.80737	360000	nan	nan	nan	nan	nan	nan	nan	22.0	807.7154357433319
9	-363.74707	8.782424	-348.01038	-379.8532	1000.0	-37.553875	0.94386375	-31.483477	-38.787197	400000	nan	nan	nan	nan	nan	nan	nan	21.5	898.1159698963165
10	-344.57132	8.959682	-324.53888	-359.51834	1000.0	-37.312737	0.90770894	-31.357548	-38.44036	440000	nan	nan	nan	nan	nan	nan	nan	21.5	990.2240183353424
11	-329.2055	13.102889	-302.06006	-348.44925	1000.0	-36.70612	0.87548757	-30.820929	-37.654003	480000	nan	nan	nan	nan	nan	nan	nan	21.5	1079.3556625843048
12	-317.93726	14.196956	-289.0156	-338.39972	1000.0	-35.872826	0.92587596	-29.904644	-36.639828	520000	nan	nan	nan	nan	nan	nan	nan	21.5	1167.6195690631866
13	-307.72403	14.531204	-281.42752	-331.09244	1000.0	-34.943207	1.0075297	-28.92518	-35.854492	560000	nan	nan	nan	nan	nan	nan	nan	21.0	1256.6972618103027
14	-286.8868	17.180061	-256.8994	-310.6153	1000.0	-33.938725	1.1050897	-27.875523	-34.86569	600000	nan	nan	nan	nan	nan	nan	nan	21.5	1345.6938240528107
15	-280.86847	14.858039	-253.41734	-300.7381	1000.0	-32.632267	1.2547292	-26.530678	-33.74615	640000	nan	nan	nan	nan	nan	nan	nan	21.0	1434.7348725795746
16	-264.66644	15.823388	-237.92256	-289.2071	1000.0	-31.4647	1.3329251	-25.400457	-32.609608	680000	nan	nan	nan	nan	nan	nan	nan	21.0	1524.3811073303223
17	-251.25175	14.527756	-225.04344	-276.65002	1000.0	-30.135574	1.4087137	-24.15286	-31.32944	720000	nan	nan	nan	nan	nan	nan	nan	21.0	1614.5149810314178
18	-240.28882	12.522386	-214.75566	-260.27588	1000.0	-28.751534	1.4442703	-22.906868	-30.093851	760000	nan	nan	nan	nan	nan	nan	nan	21.0	1704.9106314182281
19	-232.07236	10.186113	-211.60345	-249.35352	1000.0	-27.3977	1.4161624	-21.751925	-28.737947	800000	nan	nan	nan	nan	nan	nan	nan	21.0	1795.231707572937
20	-228.2976	10.37709	-208.28355	-244.67532	1000.0	-26.154247	1.3089793	-20.827566	-27.478542	840000	nan	nan	nan	nan	nan	nan	nan	21.0	1886.3977518081665
21	-223.37659	9.714063	-204.27203	-236.51123	1000.0	-25.13389	1.2429528	-20.041689	-26.441603	880000	nan	nan	nan	nan	nan	nan	nan	20.5	1977.917643547058
22	-214.87325	10.02984	-194.96738	-227.40817	1000.0	-24.24461	1.1751229	-19.360266	-25.447378	920000	nan	nan	nan	nan	nan	nan	nan	21.0	2070.4430644512177
23	-213.54068	10.794834	-193.93288	-226.98714	1000.0	-23.328129	1.1076277	-18.63941	-24.411676	960000	nan	nan	nan	nan	nan	nan	nan	20.5	2162.8202748298645
24	-209.28496	10.296176	-192.68991	-229.47145	1000.0	-22.646006	1.0964823	-18.106604	-23.727564	1000000	nan	nan	nan	nan	nan	nan	nan	20.5	2259.9854321479797
25	-208.97086	12.6091175	-190.05685	-233.26227	1000.0	-22.037128	1.0435385	-17.700224	-22.943615	1040000	nan	nan	nan	nan	nan	nan	nan	20.5	2355.9540445804596
26	-206.7125	8.115004	-192.00214	-219.46738	1000.0	-21.609856	1.0682057	-17.4158	-22.899853	1080000	nan	nan	nan	nan	nan	nan	nan	20.5	2451.8158452510834
27	-206.13174	7.414392	-193.96404	-221.2467	1000.0	-21.250778	0.96789956	-17.222857	-22.42743	1120000	nan	nan	nan	nan	nan	nan	nan	20.5	2548.260602712631
28	-205.57536	9.040032	-192.59763	-223.55453	1000.0	-20.994493	0.85527986	-17.197083	-21.987663	1160000	nan	nan	nan	nan	nan	nan	nan	20.5	2649.1705310344696
