255,255,255,255,255,255,250,151,228,1,78,255,1,229,204,127,114,48,166,45,32,10,16,133,128,128,0,33,6,
255,255,255,255,255,255,250,151,228,1,78,255,1,230,204,127,113,48,166,45,33,10,16,133,128,128,0,61,129,
255,255,255,255,255,255,250,151,228,1,78,255,1,230,204,127,113,48,166,45,33,10,15,133,128,128,0,168,67,
255,255,255,255,255,255,250,151,228,1,78,255,1,231,204,127,113,48,166,44,33,10,15,133,128,128,0,105,78,
255,255,255,255,255,255,250,152,228,1,78,255,1,231,204,127,113,49,166,44,33,11,15,132,128,128,0,108,88,
255,255,255,255,255,255,250,152,228,1,78,255,1,231,205,127,113,49,167,43,33,11,15,132,128,128,0,34,175,
255,255,255,255,255,255,250,152,228,1,77,255,1,232,205,128,113,49,167,43,33,11,15,132,128,128,0,138,69,
255,255,255,255,255,255,250,152,229,1,77,255,1,232,205,128,114,49,167,43,33,11,15,132,128,128,0,184,253,
255,255,255,255,255,255,250,152,228,1,78,255,1,233,205,128,114,49,167,42,33,10,15,132,128,128,0,181,45,
255,255,255,255,255,255,250,152,228,1,78,255,1,233,205,128,113,49,167,42,33,10,15,132,128,128,0,186,105,
255,255,255,255,255,255,250,151,228,1,78,255,1,232,205,128,113,49,167,41,33,10,15,132,128,128,0,174,67,
255,255,255,255,255,255,250,151,228,1,78,255,1,232,205,128,113,49,167,41,33,10,15,132,128,128,0,174,67,
255,255,255,255,255,255,250,152,228,1,78,255,1,231,206,128,113,50,167,40,33,10,15,132,128,128,0,193,178,
255,255,255,255,255,255,250,152,228,1,77,255,1,230,206,128,113,50,167,40,33,11,15,132,128,128,0,48,82,
255,255,255,255,255,255,250,152,228,1,77,255,1,230,206,128,113,50,167,39,33,10,15,132,128,128,0,113,195,
255,255,255,255,255,255,250,152,228,1,77,255,1,230,206,128,113,50,167,39,33,10,14,132,128,128,0,76,3,
255,255,255,255,255,255,250,152,228,1,77,255,1,231,206,128,113,50,167,39,33,11,14,132,128,128,0,77,19,
255,255,255,255,255,255,250,152,228,1,77,255,1,231,206,128,113,50,167,38,33,11,14,132,128,128,0,140,223,
255,255,255,255,255,255,250,152,228,1,77,255,1,230,206,128,113,51,168,38,33,11,14,132,128,128,0,156,43,
255,255,255,255,255,255,250,152,228,1,77,255,1,229,206,129,113,51,168,38,33,11,14,131,128,128,0,99,159,
255,255,255,255,255,255,250,152,228,1,77,255,1,229,206,129,113,51,168,37,33,10,14,131,128,128,0,34,91,
255,255,255,255,255,255,250,152,228,1,77,255,1,229,206,129,113,51,168,37,33,11,14,131,128,128,0,35,138,
255,255,255,255,255,255,250,152,227,1,77,255,1,230,206,129,113,51,168,36,33,11,14,131,128,128,0,84,49,
255,255,255,255,255,255,250,152,227,1,77,255,1,230,206,129,113,51,168,36,33,10,14,131,128,128,0,85,224,
255,255,255,255,255,255,250,152,227,1,77,255,1,231,207,129,112,52,168,36,33,10,14,131,128,128,0,226,134,
255,255,255,255,255,255,250,152,227,1,76,255,1,230,207,129,112,52,168,35,33,11,14,131,128,128,0,243,224,
255,255,255,255,255,255,250,152,227,1,76,255,1,230,207,129,112,52,168,35,33,11,14,131,128,128,0,243,224,
255,255,255,255,255,255,250,152,227,1,76,255,1,229,207,129,112,52,168,35,33,11,14,131,128,128,0,240,227,
255,255,255,255,255,255,250,152,227,1,76,255,1,228,207,129,112,52,168,35,33,11,14,131,128,128,0,240,34,
255,255,255,255,255,255,250,152,227,1,76,255,1,229,207,129,113,52,168,34,33,11,14,131,128,128,0,53,211,
255,255,255,255,255,255,250,152,227,1,76,255,1,229,207,129,113,52,168,34,33,11,14,131,128,128,0,53,211,
255,255,255,255,255,255,250,152,227,1,76,255,1,228,207,129,112,52,168,34,33,11,14,131,128,128,0,49,238,
255,255,255,255,255,255,250,152,227,1,76,255,1,228,207,129,112,53,168,33,33,11,14,131,128,128,0,32,62,
