Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	124.8228	4.9615874	133.08687	113.47863	1000.0	0.07047834	0.3533565	0.5339735	-0.37519062	40000	-2.0861626e-07	135.45233	-0.007884465	-112.54128	0.91894364	0.008096773	0.0774	79.0	11.163302898406982
1	131.62344	4.578007	141.42953	119.588326	1000.0	7.3844376	0.18116981	7.722136	3.969458	80000	2.4214387e-08	161.42395	-0.0094805695	-159.11005	0.89816135	0.008013836	0.085875	79.0	21.34503674507141
2	137.76022	4.5238833	147.53726	127.85097	1000.0	12.118883	0.123246804	12.347209	10.583417	120000	3.259629e-08	189.34344	-0.008689809	-188.33984	0.87507176	0.008703536	0.07015	79.0	31.65081810951233
3	146.88277	5.1738157	159.71442	133.09406	1000.0	13.56389	0.075807735	13.726753	12.003524	160000	-2.6077032e-08	217.57668	-0.007853085	-216.49507	0.8486594	0.0069494275	0.0641	79.0	41.82861328125
4	153.49547	4.555646	162.65004	142.37895	1000.0	14.554439	0.07474623	14.690552	13.704449	200000	3.958121e-09	240.4985	-0.00745546	-239.3811	0.8253324	0.00523844	0.05045	79.0	50.840964555740356
5	159.68109	3.9910107	171.09473	152.5331	1000.0	15.280522	0.053782173	15.380223	14.475472	240000	-1.21071935e-08	255.07735	-0.0066286884	-254.08093	0.79906917	0.006065566	0.051875003	79.0	60.73947024345398
6	165.40297	5.409517	178.894	154.47774	1000.0	15.880603	0.053746566	15.986966	15.288596	280000	2.3748726e-08	279.17905	-0.00567566	-277.85522	0.77627784	0.004090231	0.03595	79.0	70.39891695976257
7	171.08743	5.268259	185.97693	156.29471	1000.0	16.487856	0.16386357	16.721813	15.972772	320000	3.7252903e-09	295.34418	-0.0064389687	-293.93964	0.75210565	0.004632299	0.04295	79.0	80.22836351394653
8	177.17972	5.5991726	188.10468	165.39845	1000.0	17.029097	0.08541686	17.151007	16.398113	360000	9.313226e-10	314.9372	-0.005177428	-313.2564	0.72820276	0.0041687177	0.029625	79.0	90.14461207389832
9	182.22275	6.5828886	198.3626	170.9523	1000.0	17.616533	0.18081808	17.831255	17.031855	400000	-1.4901161e-08	335.07632	-0.0052043125	-333.37152	0.7050477	0.0046740007	0.033975	79.0	100.12805104255676
