Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.43671054	0.03971822	0.54298705	0.35480112	1000.0	-0.13382146	0.14698419	0.43608963	-0.5805603	40000	-1.0477379e-09	0.033213213	-0.010586664	-0.030638024	0.91894484	0.0063515333	0.06605	79.0	8.45119595527649
1	0.45332843	0.052596908	0.54087853	0.35438347	1000.0	0.025840543	0.011529416	0.095817484	-0.047507934	80000	-7.450581e-09	0.036099046	-0.013369887	-0.035913087	0.9152283	0.0068507926	0.08505	79.0	16.448944091796875
2	0.4935623	0.037118647	0.570619	0.42422828	1000.0	0.043197375	0.008362665	0.0831835	-0.020708855	120000	1.3969839e-09	0.038241394	-0.013502635	-0.038096353	0.90412694	0.0068028294	0.088975005	79.0	24.71963119506836
3	0.5341759	0.054273978	0.7115269	0.41828555	1000.0	0.048413116	0.006782165	0.09056131	-0.006089531	160000	7.450581e-09	0.039622065	-0.014854882	-0.039465517	0.8929627	0.008144782	0.105825	79.0	32.757214307785034
4	0.6060851	0.05520977	0.7241368	0.4924245	1000.0	0.052622125	0.0057605533	0.0872104	0.007151801	200000	-2.9802322e-08	0.042096406	-0.015102144	-0.04192789	0.87751395	0.007304459	0.1074	79.0	40.82398319244385
5	0.7021264	0.06541547	0.81990767	0.5761576	1000.0	0.059935484	0.005151039	0.0902316	0.019906595	240000	-1.8626451e-09	0.046204902	-0.01457867	-0.045990974	0.857873	0.0062657073	0.10665	79.0	49.018468379974365
6	0.8122309	0.08947923	1.0155294	0.65122336	1000.0	0.069241986	0.004626342	0.09322435	0.034671202	280000	4.656613e-09	0.050103217	-0.01730569	-0.049771294	0.8413765	0.008564269	0.132525	79.0	57.30256772041321
7	0.92884445	0.098680146	1.156272	0.73882765	1000.0	0.0802549	0.00433163	0.1012557	0.047273185	320000	7.450581e-09	0.055381775	-0.017339224	-0.05493955	0.8217211	0.009328086	0.12975	79.0	65.5011579990387
8	1.071059	0.09761655	1.2946682	0.91101146	1000.0	0.091442496	0.004098273	0.10980327	0.06284998	360000	-3.7252903e-09	0.061718494	-0.017117145	-0.06121195	0.80326897	0.00839814	0.13575	79.0	73.6842520236969
9	1.2093709	0.1447957	1.6302025	0.9790682	1000.0	0.10540808	0.004069476	0.12857619	0.07772131	400000	5.5879354e-09	0.06855545	-0.016640367	-0.06780836	0.78319955	0.009889029	0.126325	79.0	81.97277522087097
