Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.00055199396	0.000123204	0.0007602571	3.800115e-05	975.45	0.048720848	0.17373955	0.700984	-0.5393661	40000	3.4051482e-09	0.096991204	-0.029243913	-0.09531188	0.9189453	0.015018614	0.206625	19.0	9.967003107070923
1	0.00057193387	0.00012238602	0.00079036073	0.000105303225	976.5	0.005219298	0.01635547	0.08109958	-0.0745879	80000	1.2805685e-08	0.09431505	-0.026786149	-0.09418004	0.9166846	0.015028783	0.19929999	19.0	20.10670757293701
2	0.0006145481	0.000121103745	0.0008975292	0.00045874427	992.05	0.00061686867	0.01150737	0.06714536	-0.054944888	120000	1.3969839e-08	0.09527862	-0.027679889	-0.09519083	0.9149826	0.01517381	0.21315	21.0	30.161288022994995
3	0.00060784904	0.00014627911	0.00095382886	8.978337e-05	974.725	6.933801e-05	0.009155327	0.046807203	-0.04700274	160000	-6.5774657e-09	0.09353431	-0.032481182	-0.09347482	0.91310376	0.015015806	0.21435	30.0	41.284732818603516
4	0.0006200438	0.00012904023	0.00086358114	6.93696e-05	975.775	-2.0918713e-05	0.0076459846	0.046510845	-0.044456728	200000	3.958121e-09	0.09424552	-0.031613085	-0.094200775	0.9101915	0.015134713	0.20955	28.0	52.13382315635681
5	0.00067262293	0.00010695021	0.0009372063	0.0004346258	999.525	0.000200245	0.006638362	0.037930924	-0.031760503	240000	9.19681e-09	0.0949797	-0.03176181	-0.09494632	0.909235	0.0150290495	0.21839999	28.0	63.44044756889343
6	0.0006580576	0.00012346762	0.0010131217	0.00045332708	999.525	-0.000100943325	0.0058227507	0.029605374	-0.030454352	280000	-1.44355e-08	0.094432145	-0.024100352	-0.09440546	0.9080824	0.015217878	0.20125	16.0	73.14791250228882
7	0.00066240865	0.000116566196	0.0009710863	0.00046523416	993.5	7.145183e-05	0.005126157	0.026056517	-0.028634783	320000	-2.561137e-09	0.094233096	-0.035417244	-0.09421175	0.9079115	0.015020602	0.234175	36.0	84.10319948196411
8	0.0006382138	9.718983e-05	0.00090411026	0.00046598708	1000.0	-2.8944503e-05	0.004580455	0.02428994	-0.02529202	360000	-1.7695129e-08	0.09384806	-0.036998548	-0.09383066	0.9071945	0.015014296	0.24402499	41.0	95.92214584350586
9	0.0006441654	0.00010691506	0.0009079356	0.00048738424	1000.0	0.000108786546	0.004202716	0.028856121	-0.025598966	400000	-7.21775e-09	0.09453139	-0.023373583	-0.09451701	0.9053942	0.015115872	0.209625	14.0	104.81165361404419
