Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	42.493916	2.8130846	46.851727	34.98717	983.575	0.063224874	0.20835714	0.44552314	-0.407405	40000	4.4703484e-08	14.384197	-0.008716184	-13.228775	0.9189437	0.007394091	0.079225	79.0	6.901439905166626
1	45.64785	3.265269	50.91178	36.42708	982.575	3.7512321	0.39358324	4.762835	1.5841975	80000	9.313226e-10	19.07378	-0.0072051072	-18.691246	0.89832693	0.0058393236	0.065025	79.0	13.83311128616333
2	48.111633	3.6226773	53.561256	39.037125	973.225	4.5050373	0.2757083	5.16597	2.9523394	120000	1.1641532e-09	21.79769	-0.0077763502	-21.336891	0.88068354	0.0066624586	0.07475	79.0	20.999868392944336
3	51.279778	3.8208265	56.394283	42.40137	974.2	4.7768784	0.22454844	5.320601	3.3521883	160000	-9.313226e-09	24.528355	-0.009104188	-24.031883	0.8642247	0.0068553966	0.0833	79.0	27.89596462249756
4	54.996788	3.6789832	60.486706	43.286343	979.125	5.055668	0.22318462	5.5996604	2.1907153	200000	2.3283064e-09	28.409027	-0.008539842	-27.998348	0.8401718	0.007021279	0.073424995	79.0	35.112082958221436
5	57.73987	3.5932047	62.08339	47.751045	972.9	5.4435267	0.28888077	6.050714	0.53417194	240000	-1.4901161e-08	31.88237	-0.008982925	-31.43887	0.8200104	0.0072783898	0.074175	79.0	42.04111886024475
6	61.70918	4.5393887	69.18498	48.40983	973.5	5.758741	0.40458322	6.4414845	-1.3302034	280000	-3.7252903e-09	36.130047	-0.009947738	-35.690132	0.7972325	0.0074557	0.087400004	79.0	48.895995140075684
7	66.67431	4.172262	72.47456	54.421764	980.3	6.144179	0.42758736	7.0065207	-0.8110024	320000	-8.1490725e-09	42.438133	-0.010300891	-41.966244	0.7704448	0.0067402646	0.085200004	79.0	56.51216506958008
8	70.43768	4.86016	77.1602	57.699715	982.925	6.6182704	0.49459356	7.3244443	-1.6838425	360000	-1.3038516e-08	47.325222	-0.009382464	-46.70311	0.74070853	0.007449004	0.076124996	79.0	63.32320809364319
9	76.02033	5.99091	85.7962	61.334473	974.375	6.959699	0.61200655	7.6477437	-1.8151532	400000	-1.0244548e-08	55.775608	-0.009531241	-55.093224	0.7154576	0.00618762	0.078425	79.0	70.36558771133423
10	82.22494	5.1774817	91.743256	69.24468	983.85	7.583525	0.5956165	8.21838	-1.5694171	440000	-1.21071935e-08	64.586174	-0.00847978	-63.811554	0.69023967	0.006568715	0.065175	79.0	78.19327902793884
11	83.18562	7.376222	95.329605	63.92228	970.85	8.091802	0.7954071	8.801107	-0.59105814	480000	1.8626451e-09	68.17207	-0.008970096	-67.313034	0.66791826	0.0072460603	0.07535	79.0	84.92700910568237
12	91.54497	5.1272717	100.85197	76.51746	989.1	8.39667	0.6114155	9.145101	-0.8706921	520000	-9.313226e-10	80.11778	-0.008448303	-79.21248	0.6427968	0.006533547	0.070875004	79.0	92.00067043304443
13	92.04934	9.795183	107.31274	69.87926	954.3	8.851014	1.1666725	9.704787	-0.97647476	560000	4.656613e-09	84.95413	-0.009784935	-83.83363	0.621734	0.0063909264	0.0782	79.0	100.0597152709961
14	99.70797	6.2952065	114.077644	82.92547	985.325	9.388773	0.95191836	10.282568	-0.5068795	600000	1.8626451e-09	95.7813	-0.0077451784	-94.67519	0.5993425	0.0072845835	0.0577	79.0	106.83772444725037
15	105.63666	7.1994762	119.72092	86.68867	984.825	9.857245	0.9372637	10.643317	-0.32470652	640000	-6.519258e-09	108.1707	-0.008707661	-106.84931	0.5773423	0.0068482473	0.0723	79.0	113.66281867027283
16	110.2527	10.201773	126.32611	86.853	969.525	10.396181	1.1107639	11.2834215	0.082312495	680000	-1.1175871e-08	121.034195	-0.008939899	-119.44309	0.55393475	0.0067298226	0.070824996	79.0	121.54127931594849
17	118.054	7.673473	131.07265	100.12545	991.125	11.107971	1.084084	12.016666	-0.36005676	720000	1.8626451e-09	133.97797	-0.007697731	-132.2738	0.5290862	0.0063071353	0.061424997	79.0	128.2932472229004
18	124.61666	8.26566	140.08096	102.85579	980.875	11.597299	1.1741484	12.440266	-1.1698418	760000	1.8626451e-09	151.78235	-0.008865598	-149.94508	0.50937694	0.0063760686	0.070925	79.0	135.14250254631042
19	129.74503	8.612788	143.45036	104.94912	981.375	12.217248	1.5541421	13.295246	-0.6781178	800000	-1.071021e-08	162.86145	-0.0095167365	-160.74185	0.48674583	0.006639798	0.075799994	79.0	142.75522875785828
