Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-666.18176	24.000254	-626.63116	-713.9134	1000.0	-2.2621791	0.2526224	-0.5839301	-2.975099	40000	-0.0118709095	2828.6792	-0.012457548	-1001.8627	0.9112309	0.017609628	0.27535	4.0	91.88278245925903
1	-644.87146	20.369095	-615.4094	-685.3046	1000.0	-23.799175	0.16728137	-19.503014	-23.888521	80000	-0.010764308	1228.9978	-0.011270927	-304.51813	0.91126907	0.016174436	0.2559625	3.0	183.84310960769653
2	-620.41144	21.899555	-584.2956	-659.41986	1000.0	-33.583977	0.20670803	-28.279453	-33.68542	120000	-0.011167377	611.4058	-0.010798154	-140.56375	0.91138273	0.01955992	0.2937625	2.5	275.92438864707947
3	-591.5735	19.319897	-562.7705	-628.4005	1000.0	-39.97857	0.2803698	-34.57666	-40.285843	160000	-0.00999989	279.13855	-0.012744183	-64.3306	0.91145337	0.018094184	0.29208753	2.5	368.5502805709839
4	-562.1124	18.894262	-533.7281	-606.8066	1000.0	-44.318558	0.4018994	-38.81989	-44.82724	200000	-0.011210766	108.24492	-0.011336655	-25.599009	0.91147965	0.017968154	0.27845	2.0	461.1256229877472
5	-537.5402	16.544851	-510.61536	-565.3907	1000.0	-47.11094	0.55402946	-41.470497	-47.862976	240000	-0.011959126	35.074646	-0.011375502	-8.431055	0.9114561	0.017155485	0.24691251	1.5	553.1560332775116
6	-514.6881	14.564967	-488.47156	-547.0574	1000.0	-48.75186	0.7064602	-43.116962	-49.708584	280000	-0.009021919	7.4191546	-0.00948542	-1.5912042	0.91139936	0.022417923	0.3336	1.5	644.0367929935455
7	-488.75284	15.856333	-458.33383	-514.35565	1000.0	-49.48736	0.82721573	-43.793533	-50.65608	320000	-0.006759569	2.3112864	-0.007421514	-0.208874	0.91133344	0.025150128	0.3581	1.5	735.7493526935577
8	-466.22778	15.32094	-435.5111	-487.05524	1000.0	-49.385395	0.9817349	-43.51487	-50.74639	360000	-0.005637534	7.695762	-0.0051149745	-1.6221611	0.9112774	0.023583235	0.354775	1.5	826.6705148220062
9	-448.84808	15.379074	-420.6327	-478.53925	1000.0	-48.68355	1.0876794	-42.710827	-50.07129	400000	-0.00387609	12.380788	-0.004746316	-3.115865	0.91122216	0.02739275	0.355425	1.5	917.7497389316559
10	-433.01334	14.605814	-408.76602	-461.5225	1000.0	-47.63797	1.1860023	-41.596138	-48.96314	440000	-0.005077362	15.564588	-0.003922983	-4.1768274	0.9111469	0.021055702	0.3307375	1.5	1011.794073343277
11	-420.56104	14.799605	-398.5077	-449.30988	1000.0	-46.382786	1.2350796	-40.312687	-47.472836	480000	-0.0031085834	15.504215	-0.0038554925	-4.3247547	0.911067	0.018389279	0.2902	1.5	1106.544543504715
12	-409.54193	15.651765	-386.3879	-442.1284	1000.0	-45.079525	1.2440836	-39.155117	-46.466698	520000	-0.0057560205	14.168912	-0.004117175	-4.1348705	0.91098523	0.01940053	0.28562498	1.5	1200.611397266388
13	-401.01215	16.086348	-378.29633	-434.5296	1000.0	-43.7781	1.2575822	-38.06282	-45.46442	560000	-0.005836755	11.425451	-0.004449863	-3.3412645	0.91087997	0.02027179	0.2794875	1.5	1293.8471975326538
14	-392.6363	16.465656	-368.83966	-423.43494	1000.0	-42.572006	1.2972894	-37.061188	-44.496235	600000	-0.0048157945	9.064181	-0.0046786945	-2.779602	0.9107456	0.018802512	0.29575002	1.5	1386.9869496822357
15	-381.79486	16.895092	-357.33405	-417.0656	1000.0	-41.440857	1.3764033	-36.060574	-43.58215	640000	-0.0045164563	8.882864	-0.0046227137	-2.7265568	0.9105934	0.018684752	0.2994625	1.5	1480.0930950641632
16	-371.30347	17.490837	-346.34814	-406.45282	1000.0	-40.294327	1.4330401	-35.06633	-42.59392	680000	-0.0054548904	8.045329	-0.0042390767	-2.5524898	0.9104444	0.019792818	0.30167502	1.5	1572.902012348175
17	-360.711	18.379074	-336.58124	-395.21716	1000.0	-39.158157	1.5178658	-34.060947	-41.640873	720000	-0.005182786	7.598713	-0.00396711	-2.5024407	0.91028965	0.02026016	0.304225	1.5	1666.139757156372
18	-350.07477	20.699474	-323.3945	-390.24957	1000.0	-38.003323	1.6087041	-32.906662	-40.620403	760000	-0.0053774267	7.4269667	-0.0042710574	-2.4641602	0.9101162	0.01788185	0.3163875	1.5	1758.6094615459442
19	-341.11017	20.72966	-314.564	-382.2572	1000.0	-36.843742	1.7520994	-31.718718	-39.702927	800000	-0.003226824	6.10357	-0.0033552395	-2.0693648	0.90993434	0.021882057	0.30875	1.5	1850.8490254878998
20	-331.06512	21.743784	-302.0133	-375.75473	1000.0	-35.75116	1.8661387	-30.640965	-38.79981	840000	-0.003562294	5.799457	-0.003397761	-2.0135326	0.9097449	0.01988204	0.30097502	1.5	1943.7465796470642
21	-322.89194	23.128042	-295.82388	-368.5749	1000.0	-34.65334	1.9717501	-29.549288	-37.869385	880000	-0.0034565963	4.933994	-0.0037805866	-1.6600122	0.9095557	0.02097029	0.3222375	1.5	2035.9616906642914
22	-314.52704	24.69503	-285.3319	-362.1213	1000.0	-33.63619	2.08971	-28.566757	-37.057426	920000	-0.0037119687	4.3528624	-0.0028888865	-1.4701025	0.90938234	0.020534482	0.31795	1.5	2128.2201342582703
23	-306.5371	26.580046	-271.06235	-355.9387	1000.0	-32.66597	2.2199593	-27.634071	-36.32753	960000	-0.0037087537	3.800482	-0.003097742	-1.294637	0.90921617	0.017497158	0.2934125	1.5	2220.1767098903656
24	-299.46814	27.761072	-261.5887	-350.83002	1000.0	-31.73949	2.3946328	-26.55923	-35.657173	1000000	-0.002354607	3.377392	-0.0026741838	-1.0997002	0.9090461	0.018960971	0.296425	1.5	2312.394338607788
25	-291.0911	29.259508	-254.64688	-345.8984	1000.0	-30.873655	2.5776958	-25.644938	-35.095753	1040000	-0.0019050092	3.1047854	-0.0029187663	-1.0407706	0.9088698	0.017418455	0.313	1.5	2404.452736854553
26	-286.0245	31.891653	-248.91492	-343.13577	1000.0	-30.011774	2.7400112	-24.708761	-34.499516	1080000	-0.0036275834	2.1314797	-0.0025405632	-0.6956314	0.90868294	0.020884369	0.3094125	1.5	2496.742533683777
27	-278.0299	31.688084	-241.39186	-337.51474	1000.0	-29.311922	2.9541438	-23.922842	-34.16768	1120000	-0.002312079	2.4349494	-0.002424046	-0.7817521	0.90849555	0.019583534	0.2936375	1.5	2589.055827856064
28	-272.95285	32.04846	-236.0651	-332.65796	1000.0	-28.539137	3.0574455	-23.239298	-33.604248	1160000	-0.0028002188	1.7823894	-0.002585838	-0.54261017	0.90831506	0.019816305	0.2946875	1.5	2681.081727743149
29	-268.01028	33.333046	-226.80931	-339.4405	1000.0	-27.87171	3.140655	-22.607773	-33.082817	1200000	-0.0009275619	1.7456099	-0.0024825009	-0.42216372	0.90814066	0.020644033	0.29295	1.5	2773.208416700363
30	-262.5079	32.57759	-223.4979	-319.7388	1000.0	-27.271557	3.2189004	-21.957115	-32.593327	1240000	-0.002335792	1.5206847	-0.002363576	-0.36288685	0.9079568	0.018250773	0.2945125	1.5	2865.5960490703583
31	-257.64008	31.971579	-219.61842	-315.6676	1000.0	-26.70034	3.2151706	-21.462276	-32.017536	1280000	-0.0028200708	1.3992119	-0.0024964837	-0.31554672	0.9077633	0.019504843	0.2923	1.5	2957.846989631653
32	-253.3835	31.737286	-215.26283	-310.03632	1000.0	-26.159922	3.1811905	-21.07437	-31.428654	1320000	-0.0018299771	1.2138219	-0.0017461325	-0.24934542	0.90757763	0.018283695	0.28338748	1.5	3050.2669808864594
