Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.7601287	0.14059761	2.0422127	1.4665638	1000.0	0.24549809	0.32656434	1.0131674	-0.6979912	40000	-1.9790605e-09	0.064356625	-0.011723147	-0.05864735	0.9189447	0.0068206303	0.080699995	79.0	7.785677194595337
1	1.8260155	0.16599588	2.1289392	1.4826686	999.075	0.18214685	0.029417539	0.3027648	-0.0015676748	80000	1.3969839e-08	0.06031044	-0.01493202	-0.058578424	0.91546595	0.0061337557	0.1052	79.0	15.344979286193848
2	1.9715515	0.17076547	2.453973	1.6646327	999.075	0.18241008	0.020150557	0.27607727	-0.0012440961	120000	-7.450581e-09	0.06461847	-0.016205996	-0.062937446	0.90053076	0.007981671	0.1207	79.0	22.583831548690796
3	2.2378585	0.20469455	2.6392634	1.722666	999.075	0.1949749	0.016181001	0.26931745	0.065476924	160000	-2.4680048e-08	0.076935485	-0.016347915	-0.07458281	0.88449204	0.0078935865	0.11915	79.0	29.536468029022217
4	2.3801076	0.15558048	2.6739836	2.0207012	1000.0	0.22177124	0.0146542415	0.28953487	0.09762823	200000	7.450581e-09	0.085392326	-0.017640065	-0.08321486	0.86910826	0.007916516	0.13685	79.0	36.49516010284424
5	2.6819756	0.245601	3.4276867	2.042753	1000.0	0.2371698	0.01441379	0.29954898	0.10236055	240000	-2.4563633e-08	0.101766065	-0.017224541	-0.09841824	0.8502932	0.010433199	0.1311	79.0	43.62843942642212
6	2.9892974	0.22844797	3.5171874	2.3913124	1000.0	0.2687462	0.01678688	0.33971488	0.12572187	280000	3.7252903e-09	0.11933829	-0.017181888	-0.11589816	0.8310066	0.00893343	0.13735	79.0	50.61486530303955
7	3.4420485	0.26987278	4.093495	2.8889673	999.075	0.29917207	0.014656799	0.3544137	0.18012069	320000	1.1641532e-08	0.15047976	-0.016692031	-0.14558047	0.8118694	0.008835746	0.131975	79.0	57.70816206932068
8	3.7607155	0.31796855	4.471846	3.1373677	1000.0	0.34546486	0.019585501	0.40972286	0.22959903	360000	2.7939677e-09	0.17682981	-0.017516088	-0.17112678	0.7944929	0.010247797	0.138825	79.0	65.01002931594849
9	4.1766763	0.38342705	5.3273735	3.346378	999.075	0.37893453	0.025703978	0.44722018	0.20811872	400000	-3.7252903e-09	0.20950091	-0.017527178	-0.20245798	0.7776975	0.010192169	0.141075	79.0	72.6812686920166
10	4.547702	0.3846857	5.33436	3.7543993	1000.0	0.41870254	0.022024456	0.49010372	0.26377493	440000	-1.6763806e-08	0.24312444	-0.018207513	-0.23578449	0.758887	0.010526954	0.142175	79.0	80.55235981941223
11	5.317846	0.49646863	6.5357065	4.3575215	1000.0	0.4573645	0.02732162	0.5300941	0.30703884	480000	3.7252903e-09	0.32320467	-0.017324392	-0.31271246	0.7377506	0.010661929	0.140125	79.0	88.86505079269409
12	5.8835654	0.5142222	7.5278974	4.9625382	1000.0	0.5346125	0.032323327	0.6215316	0.37125117	520000	1.5832484e-08	0.39617276	-0.01787696	-0.3822072	0.71929985	0.0096181445	0.141925	79.0	97.23416900634766
13	6.466249	0.5991738	7.6090984	5.126957	1000.0	0.5948393	0.04214908	0.7010565	0.4156323	560000	1.3038516e-08	0.48145193	-0.017967898	-0.46100634	0.6995275	0.012185266	0.144025	79.0	105.36121988296509
14	7.229289	0.73828536	8.981366	6.0317883	1000.0	0.65738094	0.052949037	0.7748774	0.40937346	600000	-1.1175871e-08	0.58918494	-0.017165069	-0.5665688	0.68171644	0.010102047	0.13645	79.0	112.98132181167603
15	7.9479203	0.79462975	9.77803	5.9496126	1000.0	0.73294806	0.05754101	0.852578	0.5025811	640000	-2.142042e-08	0.71846974	-0.017139575	-0.69199395	0.66328	0.010967331	0.1348	79.0	120.4322669506073
16	8.482752	0.8526925	11.388241	7.1373835	999.075	0.81316024	0.07378965	0.9400443	0.48076174	680000	-1.3038516e-08	0.817296	-0.018294558	-0.781228	0.64526194	0.010110277	0.14385	79.0	127.75412917137146
17	9.459499	0.9660999	11.907833	7.697923	999.075	0.8661877	0.06588619	1.0014776	0.57682085	720000	3.259629e-09	1.0027299	-0.018171862	-0.95853436	0.6255841	0.009530343	0.136525	79.0	135.078467130661
18	10.29735	1.1278354	13.021284	7.969802	1000.0	0.9589481	0.0876956	1.1466818	0.6049348	760000	3.7252903e-09	1.1869438	-0.01783643	-1.1354325	0.6099344	0.010645204	0.14324999	79.0	142.15159559249878
19	11.349321	1.4166689	14.997111	8.2552595	1000.0	1.0485018	0.09304138	1.2682775	0.6984905	800000	-6.519258e-09	1.4612539	-0.018763708	-1.3917615	0.5903908	0.01107844	0.14825	79.0	149.23718118667603
20	12.150256	1.2451687	14.430399	9.67278	999.075	1.1620437	0.10923965	1.3553984	0.72289985	840000	1.1175871e-08	1.677156	-0.018658657	-1.5915544	0.5728122	0.010023473	0.145325	79.0	156.51790356636047
21	13.732763	1.3674666	16.737335	10.206266	999.075	1.2435712	0.1253105	1.5007546	0.7863433	880000	3.7252903e-09	2.1190476	-0.018099338	-2.0146618	0.55604106	0.009294775	0.136675	79.0	164.18214583396912
22	14.677393	1.7533997	18.56701	11.58234	997.225	1.3969134	0.1437036	1.6787406	0.85594684	920000	1.071021e-08	2.4431317	-0.018321179	-2.3073657	0.53996146	0.010214649	0.1399	79.0	171.79394936561584
23	15.346202	1.5890411	20.087534	12.285134	1000.0	1.5048289	0.15646607	1.8446608	0.85260653	960000	-3.7252903e-09	2.691915	-0.01873239	-2.5726905	0.52563894	0.010434518	0.1414	79.0	179.60120344161987
24	16.942411	1.7129383	20.454645	13.323977	1000.0	1.5867077	0.17198487	1.9105437	0.9228619	1000000	-1.21071935e-08	3.2253034	-0.017074525	-3.0789616	0.5081482	0.009070268	0.12862499	79.0	187.84920811653137
