Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.76502305	0.09891206	0.9724058	0.5543702	1000.0	-0.06459543	0.117976226	0.33567047	-0.41673654	40000	2.142042e-08	0.06333145	-0.010532094	-0.0613157	0.9189447	0.007919712	0.07700001	79.0	10.513118028640747
1	0.79053557	0.07798795	0.9568236	0.6243292	1000.0	0.05994436	0.017118212	0.24167994	-0.108785436	80000	1.4901161e-08	0.059824016	-0.016640421	-0.05928079	0.9191386	0.007271995	0.111525	79.0	20.38751721382141
2	0.86197585	0.107366934	1.0784057	0.6412726	1000.0	0.07535277	0.012609711	0.23807651	-0.10152157	120000	9.313226e-10	0.058811642	-0.01725878	-0.058241196	0.9117822	0.008755865	0.116975	79.0	29.57842230796814
3	1.0115252	0.08892051	1.1495097	0.82039636	1000.0	0.083214365	0.01010555	0.20957269	-0.029222798	160000	-4.377216e-08	0.05676861	-0.01716917	-0.056032382	0.9042608	0.008923156	0.1294	79.0	38.850303649902344
4	1.161155	0.13583095	1.5304183	0.91154325	1000.0	0.09781264	0.009004886	0.20802535	-0.010089945	200000	1.071021e-08	0.055874184	-0.017525205	-0.055007987	0.8926571	0.0087692775	0.1294	79.0	47.93917155265808
5	1.3839862	0.14479956	1.7068393	1.1516753	1000.0	0.11296166	0.007696534	0.20835117	0.014362056	240000	7.450581e-09	0.054574095	-0.017450154	-0.05353205	0.881554	0.008972394	0.12865001	79.0	57.80682158470154
6	1.6287082	0.17847279	2.1109178	1.3373584	1000.0	0.1351734	0.007037927	0.20692253	0.03956945	280000	1.8626451e-09	0.054813206	-0.017631464	-0.05336819	0.87118804	0.0096847825	0.13554999	79.0	68.67867279052734
7	1.860952	0.17513388	2.4029791	1.5173547	1000.0	0.16054001	0.006852794	0.21890411	0.04693357	320000	-3.7252903e-09	0.05530054	-0.018134091	-0.053819057	0.85713476	0.009273787	0.1344	79.0	78.18909883499146
8	2.2131705	0.18330467	2.8351219	1.847136	1000.0	0.18287699	0.0067215427	0.28531346	0.078133486	360000	2.7939677e-09	0.059242513	-0.017918779	-0.057216134	0.8419255	0.009284789	0.135925	79.0	87.2319164276123
9	2.5621052	0.2655954	3.0198352	2.0038114	1000.0	0.21711181	0.0068612597	0.2903469	0.11478049	400000	1.3038516e-08	0.06626414	-0.018295927	-0.063346535	0.82840574	0.009095864	0.1362	79.0	96.08839154243469
10	2.9414952	0.2433647	3.564647	2.4188082	1000.0	0.2543877	0.0075800354	0.31387952	0.13285302	440000	9.313226e-10	0.07557582	-0.017726079	-0.07244987	0.8136431	0.009661258	0.139575	79.0	106.50055575370789
11	3.5387063	0.28947082	4.2464085	3.0494175	1000.0	0.29282725	0.008801406	0.34071073	0.14514586	480000	-7.450581e-09	0.096925765	-0.01851127	-0.091805965	0.7949285	0.010521466	0.145575	79.0	117.07047533988953
12	4.1562815	0.32595086	5.1154494	3.2078283	1000.0	0.35099617	0.01033216	0.39131635	0.18350996	520000	1.8626451e-08	0.12746252	-0.018726412	-0.12043844	0.7755615	0.010252057	0.15235001	79.0	126.97258520126343
13	4.948501	0.41108766	6.0581303	4.2272744	1000.0	0.41370875	0.0102712065	0.47040746	0.26092204	560000	-3.7252903e-09	0.17749496	-0.018697537	-0.16821319	0.7564719	0.009537709	0.1473	79.0	136.0673155784607
14	5.7868195	0.4319265	6.6559215	4.867058	1000.0	0.49371007	0.013456975	0.53554034	0.31030113	600000	-2.3283064e-09	0.24569136	-0.018323736	-0.23412186	0.7371119	0.010049047	0.1451	79.0	150.75295758247375
15	6.8953295	0.6103675	8.181919	5.657464	1000.0	0.57977283	0.015762778	0.6209015	0.3712356	640000	5.122274e-09	0.35489032	-0.018494695	-0.338386	0.7181156	0.010187912	0.15145001	79.0	159.99901938438416
16	8.1107645	0.4664019	9.315495	7.2613297	1000.0	0.6879906	0.016858341	0.7494751	0.46011162	680000	-2.0489097e-08	0.50417197	-0.018891662	-0.48378083	0.6969137	0.010042031	0.1524	79.0	171.30798959732056
17	9.563568	0.7612668	11.05067	7.728746	1000.0	0.810741	0.019084623	0.87959313	0.5482286	720000	1.8626451e-09	0.7327979	-0.01795372	-0.7038729	0.6761641	0.01048464	0.149025	79.0	180.73468232154846
18	11.032634	0.8480266	12.658336	9.204142	1000.0	0.96001416	0.03293687	1.0459399	0.65615857	760000	-5.5879354e-09	1.0088204	-0.01851571	-0.97112024	0.6554681	0.0114082545	0.1539	79.0	190.929358959198
19	13.093417	1.1312286	14.851346	10.352868	1000.0	1.1116725	0.037561122	1.1818596	0.7334497	800000	-2.3050234e-08	1.4632581	-0.01773794	-1.4055674	0.6334395	0.011560118	0.14500001	79.0	201.24747943878174
20	15.115915	1.3590434	18.42554	13.355603	1000.0	1.3145623	0.044332653	1.4078676	0.89143586	840000	-1.3038516e-08	2.0092282	-0.018274788	-1.932595	0.61149436	0.011291094	0.151925	79.0	210.40954971313477
21	17.576199	1.2915288	20.558245	15.179373	1000.0	1.5261096	0.054968055	1.6290343	0.8270139	880000	1.6763806e-08	2.7665026	-0.018603602	-2.680483	0.5905117	0.01180277	0.15564999	79.0	219.8869469165802
22	20.96693	2.090162	25.62203	17.042791	1000.0	1.7758095	0.058736157	1.9150398	1.0490398	920000	9.313226e-10	4.0381374	-0.019125912	-3.881298	0.56575507	0.012380056	0.15415001	79.0	231.05529642105103
23	23.791447	1.7950194	27.538727	20.343466	1000.0	2.1074698	0.077467695	2.247232	1.185919	960000	1.3038516e-08	5.3703594	-0.01890557	-5.187357	0.5396681	0.013659504	0.15990001	79.0	240.32393670082092
