Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-3.1076374	14.590634	216.591	-66.01346	20.013025	0.06973435	0.09619335	0.25265914	-0.19270547	40000	-1.1175871e-08	280.26428	-0.010086978	-22.685104	1.7781055	0.011723952	0.08425	39.0	22.00585174560547
1	-3.8686278	16.06914	43.552483	-66.70322	30.101372	-2.7374074	1.6998136	2.2537816	-4.6241484	80000	3.7252903e-09	367.76666	-0.0052304976	-45.34429	1.7684596	0.011473955	0.065025	39.0	44.64836049079895
2	-5.9688745	20.10981	157.06976	-70.210976	43.17756	-7.0599947	2.2040684	2.9330206	-9.069767	120000	2.0489097e-08	443.09265	-0.004110696	-55.738358	1.7445416	0.009747131	0.061074995	39.0	67.02014374732971
3	-4.924986	19.254877	249.19421	-66.181496	38.201736	-9.567283	4.04824	8.947842	-13.093321	160000	-1.1175871e-08	380.13263	-0.005170048	-36.89502	1.7502067	0.011204011	0.095625	39.0	91.00452947616577
4	-3.0639672	19.219017	181.88351	-66.56582	32.861412	-8.453338	6.126918	13.366765	-15.306209	200000	-1.8626451e-08	338.48334	-0.0047408156	-28.6087	1.732701	0.011091763	0.06375	39.0	113.00718832015991
5	-1.2993708	18.93273	197.00023	-62.460213	29.218796	-4.552803	8.438085	14.00214	-17.479225	240000	-1.21071935e-08	311.40845	-0.0060343863	-22.593693	1.7312539	0.011407936	0.07214999	39.0	138.6884844303131
6	-1.556372	17.193556	185.16026	-60.747765	26.96261	-1.995727	7.1185946	14.261403	-16.380573	280000	-1.1175871e-08	288.1239	-0.0053630527	-15.650837	1.7209854	0.010582525	0.055374995	39.0	163.68755292892456
7	-1.8314843	19.669184	253.85115	-68.491035	28.806263	-1.1283424	5.8641834	13.99999	-16.641478	320000	1.3038516e-08	396.32593	-0.005111821	-42.828575	1.7250311	0.00940009	0.0379	39.0	185.2449448108673
8	-2.1914816	17.547771	178.9846	-65.07178	28.993435	-3.00014	6.741131	15.056413	-17.481953	360000	9.313226e-09	315.49304	-0.0053184005	-12.64846	1.6974583	0.008688378	0.09725	39.0	207.22658729553223
9	0.09292734	26.280052	357.1268	-57.945835	29.432592	-3.3905864	5.6031065	14.29122	-17.163992	400000	1.4901161e-08	535.1325	-0.0049265893	-35.76419	1.694936	0.009119926	0.063825	39.0	232.4471549987793
10	2.2106307	33.49707	406.97906	-59.10408	28.896275	-0.09441504	8.139673	17.195585	-16.225534	440000	-1.4901161e-08	775.6438	-0.0054552173	-55.658363	1.6719956	0.008810165	0.057974994	39.0	258.1283473968506
11	7.559937	46.522095	377.36713	-66.22182	32.06134	4.7489305	9.953385	22.476734	-20.549713	480000	-7.450581e-09	1226.0432	-0.0076186378	-111.77757	1.6548641	0.01131672	0.087749995	39.0	279.67787504196167
12	13.255828	67.18734	558.6821	-69.081276	32.807117	10.483821	14.144201	29.693645	-26.05968	520000	0.0	2317.8125	-0.006654568	-215.44162	1.6358163	0.014101653	0.126825	39.0	304.47630643844604
13	24.426754	82.44758	542.5749	-57.691372	37.38274	15.611115	17.249113	37.827003	-20.745335	560000	0.0	2865.717	-0.0066363486	-252.7285	1.6020476	0.010053599	0.114099994	39.0	328.0722951889038
14	33.306282	97.473785	618.198	-62.979298	36.803143	25.790104	15.272236	44.70259	-19.962612	600000	7.450581e-09	3849.5044	-0.0061885435	-287.8074	1.5710136	0.010382772	0.067724995	39.0	352.49813890457153
15	48.634464	119.9897	708.55304	-60.741367	40.204845	33.901386	14.355979	50.37978	-26.476528	640000	-1.4901161e-08	5319.63	-0.0052945456	-429.31287	1.5398985	0.009122818	0.10545	39.0	376.9736170768738
16	56.592014	131.62866	676.7081	-66.54119	40.508648	41.159657	13.561178	55.91396	-14.474083	680000	-7.450581e-09	6070.873	-0.005965306	-458.98743	1.5075412	0.009641465	0.058975	39.0	401.180269241333
17	67.75698	149.66173	704.1844	-26.206432	43.13218	48.165325	13.086797	61.546997	-37.963512	720000	5.2154064e-08	7225.593	-0.004106407	-437.54492	1.4643551	0.009258959	0.053749997	39.0	425.16664958000183
18	67.3548	147.06255	716.4828	-20.0	42.63773	53.1961	12.755417	67.083694	-9.039256	760000	2.4680048e-08	6845.695	-0.0047831885	-351.708	1.4260077	0.008594537	0.057974998	39.0	449.1233718395233
19	70.57414	155.46692	804.64185	-20.0	41.361748	57.786682	13.119862	70.61111	-17.56258	800000	3.7252903e-09	7281.651	-0.0043754852	-358.7301	1.3979086	0.009546732	0.0396	39.0	473.72498083114624
20	88.48183	176.39667	805.2324	-20.0	47.832733	62.85349	13.228152	74.462296	-22.659277	840000	2.4214387e-08	8228.155	-0.0039964933	-421.7517	1.3322626	0.0069238734	0.0427	39.0	497.58305954933167
