Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.323243	0.18448097	2.7467005	1.8979105	1000.0	-0.18732817	0.20971386	0.62070936	-0.93529016	40000	-3.1664968e-08	0.094418064	-0.012022814	-0.07861514	0.9189447	0.0067097587	0.0855	79.0	6.641859531402588
1	2.316892	0.17469147	2.7343342	2.0348203	1000.0	0.1779929	0.03804705	0.35687444	-0.008491766	80000	-2.4214387e-08	0.09791212	-0.015349288	-0.095607474	0.9143048	0.0071235737	0.107274994	79.0	12.992406845092773
2	2.5172958	0.24303879	3.0636272	2.0012043	1000.0	0.22220881	0.026750645	0.3401038	0.0653445	120000	5.5879354e-09	0.10872428	-0.01615379	-0.10625014	0.89970046	0.008444262	0.123775	79.0	19.319273710250854
3	2.8979251	0.26791936	3.4643297	2.3965182	1000.0	0.24521594	0.022206254	0.3414184	0.0992606	160000	-1.44355e-08	0.12894176	-0.017740808	-0.12603709	0.88222766	0.0078085223	0.1289	79.0	25.646251678466797
4	3.1945512	0.27730918	3.8007839	2.5907712	1000.0	0.28326482	0.02120631	0.3710317	0.12266359	200000	-3.259629e-09	0.14878485	-0.016881939	-0.14517988	0.8620431	0.0102295745	0.136675	79.0	31.977916955947876
5	3.5729473	0.23967418	4.1691837	3.1355474	1000.0	0.31490874	0.02156383	0.4128785	0.19141607	240000	-2.0023435e-08	0.17377242	-0.017185543	-0.16991739	0.8416232	0.009761207	0.13870001	79.0	38.31075048446655
6	4.045804	0.31408867	4.7914925	3.4641335	1000.0	0.35264033	0.022316163	0.4290601	0.23110695	280000	7.450581e-09	0.21015383	-0.017027354	-0.20456237	0.81952316	0.010508355	0.13427499	79.0	44.629607915878296
7	4.5350447	0.2611658	4.966643	3.9602995	1000.0	0.3991926	0.024700638	0.49243858	0.2347928	320000	-1.1175871e-08	0.25160426	-0.017487999	-0.245352	0.79904777	0.011478347	0.135375	79.0	51.01947331428528
8	5.0995297	0.45365116	5.9109893	4.188277	1000.0	0.44826177	0.025456296	0.5381087	0.28727818	360000	-2.7939677e-09	0.30985183	-0.017670188	-0.30046332	0.77901876	0.0096825715	0.13870001	79.0	57.332581520080566
9	5.603807	0.43680242	7.0243144	4.842512	1000.0	0.5058	0.031738155	0.5908145	0.3263158	400000	-4.831236e-09	0.3678086	-0.01872725	-0.35765624	0.76163644	0.009712327	0.15345001	79.0	63.69185709953308
