Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.8303715	0.0931242	1.1047587	0.6071821	1000.0	-0.2316916	0.15737033	0.34923223	-0.69457304	40000	1.17579475e-08	0.097091526	-0.011007584	-0.09142218	0.9189447	0.008626012	0.076775	79.0	9.11770248413086
1	0.8417624	0.10150133	1.0703877	0.662962	1000.0	0.049403273	0.025278507	0.26252696	-0.17461628	80000	-1.5832484e-08	0.097936824	-0.015070682	-0.09708121	0.91338396	0.00903966	0.1073	79.0	18.338551998138428
2	0.96626794	0.08421497	1.1270546	0.739196	1000.0	0.077404544	0.01695116	0.22627562	-0.080816366	120000	7.450581e-09	0.10075608	-0.01693738	-0.100042805	0.90941143	0.008046694	0.12095	79.0	27.726887464523315
3	1.1030785	0.10947903	1.3035147	0.829928	1000.0	0.09261565	0.013343666	0.24388051	-0.042932905	160000	1.8626451e-09	0.1049463	-0.016577829	-0.104106195	0.90136564	0.009258373	0.12105	79.0	37.273411989212036
4	1.247256	0.14681241	1.53378	0.98614526	1000.0	0.1077559	0.010612785	0.22845483	-0.012858681	200000	-5.5879354e-09	0.110005155	-0.016910963	-0.10909102	0.8905437	0.009454438	0.121175	79.0	48.036678314208984
5	1.4562575	0.120949514	1.7064004	1.2442672	1000.0	0.12205355	0.009404342	0.20438087	0.0066592023	240000	-3.7252903e-09	0.11675462	-0.018500924	-0.1156697	0.8778156	0.0104023125	0.1384	79.0	58.00886130332947
6	1.7086204	0.18529487	2.2633295	1.314733	1000.0	0.14332493	0.008707051	0.22734585	0.034478612	280000	-1.1175871e-08	0.12679246	-0.017110074	-0.12519506	0.8620421	0.009208338	0.135575	79.0	67.3295726776123
7	1.959429	0.19380282	2.368369	1.5718589	1000.0	0.16780545	0.008290672	0.23885247	0.059614576	320000	3.7252903e-09	0.13776651	-0.017890431	-0.13586491	0.84699947	0.010753522	0.142575	79.0	76.15899753570557
8	2.3213365	0.24927975	2.9972076	1.8999075	1000.0	0.19353655	0.007813566	0.25672585	0.10019732	360000	2.9802322e-08	0.15732664	-0.016623773	-0.15467946	0.82895803	0.010484125	0.13245001	79.0	85.8529303073883
9	2.8005645	0.23278037	3.1891084	2.1747656	1000.0	0.230625	0.008693172	0.28911585	0.12183119	400000	2.2351742e-08	0.18543118	-0.017748807	-0.18199241	0.81259036	0.009693438	0.1398	79.0	96.20687341690063
10	3.1929283	0.3158039	4.008585	2.5868115	1000.0	0.27950072	0.011816157	0.3303979	0.11856359	440000	9.313226e-10	0.21305344	-0.01778486	-0.20817691	0.7941386	0.010181064	0.1383	79.0	106.79370713233948
11	3.7486813	0.35307148	4.6041403	2.918826	1000.0	0.31847462	0.010424868	0.3663037	0.18662202	480000	-8.381903e-09	0.25671983	-0.016636517	-0.2509477	0.77600724	0.008713597	0.135075	79.0	116.60168743133545
12	4.4174957	0.40246043	5.2687116	3.5771234	1000.0	0.37387484	0.011298894	0.43359953	0.22854751	520000	-1.8626451e-09	0.3200451	-0.017305616	-0.31052092	0.75580984	0.011438027	0.1415	79.0	127.17210149765015
13	5.2781806	0.44063005	6.227796	4.486049	1000.0	0.4431921	0.016636796	0.48773694	0.26046407	560000	-2.7008355e-08	0.41219777	-0.017371465	-0.40090048	0.7362612	0.010175055	0.1403	79.0	136.58284878730774
14	6.0624266	0.5049708	7.411033	5.01538	1000.0	0.5283345	0.017543778	0.5727031	0.32652622	600000	1.4901161e-08	0.5140832	-0.0166491	-0.49820065	0.7158766	0.008914009	0.139075	79.0	145.87891125679016
15	6.882077	0.6132028	8.129479	5.7482195	1000.0	0.6094749	0.02186255	0.656844	0.31559828	640000	-1.8626451e-09	0.63633645	-0.016991872	-0.6150601	0.6949539	0.011097347	0.1378	79.0	155.86549186706543
16	8.261314	0.8253367	9.912338	6.4085507	1000.0	0.6960426	0.027981851	0.7470088	0.35442144	680000	3.7252903e-09	0.85579264	-0.01766202	-0.8275492	0.6740672	0.010317743	0.1464	79.0	164.96808767318726
17	9.416708	0.9278782	11.839312	7.361703	1000.0	0.8274678	0.028016634	0.88265866	0.43082613	720000	4.284084e-08	1.0886176	-0.017249625	-1.0520551	0.65113264	0.011621981	0.14155	79.0	174.27601099014282
18	11.050761	1.0276989	12.886858	8.440506	1000.0	0.9512228	0.036661316	1.0033098	0.60642755	760000	-2.7939677e-09	1.4590127	-0.017061893	-1.40256	0.6284524	0.011082515	0.140775	79.0	183.88758087158203
19	12.52788	1.2487686	15.846238	10.592781	1000.0	1.1133443	0.041113973	1.1887429	0.57826406	800000	-1.8626451e-08	1.8627334	-0.017268395	-1.7908036	0.6087239	0.011414735	0.14485	79.0	193.18881845474243
20	14.961395	1.3641539	17.478941	11.91244	1000.0	1.2696006	0.058973055	1.3450539	0.72695047	840000	0.0	2.5826275	-0.016107228	-2.4873924	0.5861745	0.011169504	0.13845	79.0	203.31845569610596
21	16.300852	1.5153348	19.339607	12.76173	1000.0	1.5142043	0.068149455	1.6064208	0.77919155	880000	-1.3038516e-08	3.0629988	-0.016573139	-2.9516344	0.5672774	0.011666154	0.142275	79.0	212.86339402198792
