Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	39.783623	2.9375517	43.481525	31.00699	975.225	-0.13021713	0.35445896	0.48381755	-0.8540778	40000	1.3993122e-07	11.887309	-0.0055843433	-10.764408	0.9189437	0.0054593543	0.059175	79.0	8.27415657043457
1	43.150963	2.8589091	47.22913	34.593376	983.675	3.5028477	0.39210832	4.5323577	1.4504035	80000	-4.0512532e-08	15.725925	-0.0068653114	-15.307214	0.9052729	0.0062583503	0.067	79.0	16.21686887741089
2	45.803135	3.284533	52.975765	34.918533	978.75	4.206894	0.2570459	4.8328614	2.6927378	120000	1.6763806e-08	18.481606	-0.009465121	-18.083244	0.88653934	0.0073196148	0.091125	79.0	23.82056164741516
3	48.515495	4.394484	57.965843	37.30242	971.8	4.528973	0.18050651	4.990471	3.2236576	160000	-1.1175871e-08	21.059784	-0.008859215	-20.625568	0.8639984	0.007480853	0.08515	79.0	31.315536499023438
4	53.158436	3.9718208	59.706554	43.56346	980.875	4.8237963	0.16877173	5.2246265	2.6164732	200000	-7.450581e-09	25.214598	-0.011114411	-24.752449	0.84080154	0.008231682	0.104375005	79.0	38.72111392021179
5	57.229156	4.5402603	65.26306	46.861717	976.3	5.2501197	0.21495546	5.775492	0.7527563	240000	-2.3283064e-08	29.802694	-0.010360032	-29.288311	0.81403893	0.007815788	0.09200001	79.0	45.824612855911255
6	62.681313	3.6565113	69.59159	51.46149	991.625	5.686484	0.27194285	6.3719716	0.19560325	280000	-3.7252903e-08	35.00129	-0.009520209	-34.498497	0.7861677	0.0076139	0.084325	79.0	53.13086414337158
7	67.695145	4.170536	73.91349	55.03377	983.25	6.1446843	0.35300717	6.8854184	-0.8180459	320000	1.6763806e-08	41.642174	-0.008837042	-41.05972	0.7601681	0.0066123465	0.081925005	79.0	60.44951772689819
8	71.26302	5.3113575	77.72858	53.563236	970.15	6.6600423	0.54514414	7.5868683	-1.3694463	360000	-1.3038516e-08	46.68168	-0.009277495	-46.013268	0.73698664	0.008145094	0.0809	79.0	67.69232892990112
9	77.49447	4.7091126	84.97796	57.905006	987.1	7.0818124	0.59230906	8.110711	-0.50110537	400000	5.122274e-09	54.74994	-0.009079322	-54.05561	0.7113081	0.007711224	0.081425	79.0	74.99628782272339
10	80.3157	6.0170503	89.252785	65.547905	979.45	7.5880017	0.7076766	8.5170765	-1.4811654	440000	-1.9557774e-08	60.558865	-0.0084090335	-59.64978	0.68946606	0.0068925237	0.070275	79.0	82.71557474136353
11	87.13029	5.5824256	95.918465	71.35369	984.525	8.027946	0.6224582	8.932723	-0.82095027	480000	2.3050234e-08	70.840706	-0.010279389	-69.98062	0.6640601	0.0074882964	0.085875	79.0	90.50459671020508
12	90.534744	6.7909694	100.05117	69.96973	968.025	8.550161	0.91486007	9.654208	-0.9865105	520000	-1.8626451e-09	78.59436	-0.008320944	-77.56477	0.6360599	0.006622292	0.068574995	79.0	98.70457530021667
13	98.83164	7.585404	113.261925	75.21708	984.95	9.141349	0.83063567	10.375197	-0.891791	560000	-4.1909516e-09	92.20494	-0.009571321	-91.07745	0.612539	0.0065720323	0.07505	79.0	106.96823954582214
14	103.42822	6.7310314	115.52213	85.8259	980.575	9.778744	0.90622157	10.827044	-0.7152829	600000	-3.259629e-08	101.59207	-0.008357378	-100.429474	0.5855322	0.007175283	0.066325	79.0	114.97486996650696
15	111.537476	6.0398297	122.900566	98.988686	992.625	10.243646	0.9831627	11.384957	-0.60888356	640000	-1.1175871e-08	115.97484	-0.009633064	-114.56621	0.5619534	0.0060670134	0.073775	79.0	122.64028096199036
16	113.77034	9.961728	126.64023	89.68493	967.125	10.867387	1.2118216	12.041161	-0.4018851	680000	-3.259629e-09	126.42897	-0.008153558	-124.808136	0.5336206	0.0066583194	0.063875005	79.0	130.2260615825653
17	123.85105	7.6562414	137.63214	101.441345	990.55	11.529674	0.9629277	12.750445	-0.23001531	720000	-2.6077032e-08	145.48254	-0.0092927	-143.62672	0.51059306	0.0062137144	0.074925	79.0	137.6401355266571
18	125.61857	9.797052	142.06364	103.30156	962.525	11.937611	1.6838524	13.299904	-0.43304002	760000	-1.7462298e-08	152.13133	-0.008342745	-149.90839	0.48773342	0.0055413116	0.06395	79.0	144.81887912750244
19	135.16016	12.42627	156.20436	104.07953	979.175	12.628225	1.498878	14.169256	-0.74543405	800000	1.8626451e-08	177.31749	-0.009163127	-174.47151	0.46548247	0.0058054747	0.067549996	79.0	151.74383115768433
20	141.86858	8.650409	155.00015	114.30583	984.925	13.426405	1.3983507	14.84252	-0.2466612	840000	-7.450581e-09	191.8966	-0.0083408	-189.4963	0.44271457	0.0069357175	0.064899996	79.0	158.63958883285522
21	146.40833	11.589302	168.82025	106.11614	986.7	14.092775	1.3021729	15.403566	-0.7104572	880000	-3.7252903e-09	209.7209	-0.00837194	-206.56795	0.42200524	0.0065989504	0.0676	79.0	165.8175585269928
22	152.79039	11.151034	174.28053	124.999115	979.575	14.567234	1.4291638	15.848068	-0.25136048	920000	9.313226e-10	229.82628	-0.0073227263	-226.54181	0.39936644	0.0067682336	0.055325	79.0	172.80721879005432
23	159.12932	9.854009	177.56363	131.65659	988.0	15.307265	1.2497866	16.562197	-0.9080077	960000	9.546056e-09	246.52881	-0.008206032	-243.9912	0.3821014	0.005863833	0.064175	79.0	180.17163038253784
24	163.52206	8.973134	181.59686	137.95604	987.55	15.793542	1.6548425	17.218119	-0.15194896	1000000	1.3969839e-08	259.12158	-0.007560384	-255.53847	0.36256874	0.005700842	0.060325	79.0	187.7048373222351
25	169.18631	11.749286	190.98628	136.88934	981.825	16.22526	1.6359866	17.702457	-0.27243796	1040000	-1.8626451e-09	280.9378	-0.0073664165	-277.02563	0.34299678	0.0056434185	0.056575	79.0	195.53715538978577
26	172.53848	13.181631	194.33284	135.76607	982.525	16.747017	1.8786422	18.325403	-0.6104579	1080000	9.313226e-10	289.76392	-0.008735766	-285.1378	0.323684	0.0066535044	0.0676	79.0	203.66344380378723
27	181.43567	13.972158	202.46974	138.16751	984.775	17.127193	1.9041826	18.878521	-0.8623828	1120000	-1.8626451e-08	321.5568	-0.008579977	-316.83112	0.30257043	0.0072966325	0.067875	79.0	211.83243703842163
28	187.17516	13.890118	212.27548	151.92537	979.4	17.928715	2.0102358	19.773764	0.42200002	1160000	4.656613e-09	345.37854	-0.0074064024	-339.924	0.28051516	0.0058840797	0.05665	79.0	219.59554767608643
29	197.21225	11.904417	223.00298	174.66035	985.575	18.662624	1.9758942	20.67396	-0.8794065	1200000	2.2351742e-08	380.31873	-0.008319296	-374.74158	0.2611963	0.005669143	0.06165	79.0	227.05575728416443
30	200.72604	13.172599	221.31699	163.7112	990.0	19.508966	2.1870503	21.381239	-0.3315797	1240000	-3.7252903e-09	392.94116	-0.008710919	-386.75494	0.24015422	0.0052767093	0.061925	79.0	234.1938877105713
31	208.84225	15.77662	242.20609	172.6576	981.55	19.774137	2.3918822	21.868296	-0.44776848	1280000	2.0489097e-08	429.75217	-0.008620472	-422.17532	0.21845165	0.006156594	0.06385	79.0	241.07963395118713
32	213.89151	15.016615	244.09898	162.76187	989.1	20.720339	2.1984835	22.72819	-0.2989335	1320000	-2.7939677e-09	451.69763	-0.0076666255	-442.82095	0.19940963	0.0057618315	0.059225	79.0	247.98905205726624
