255,255,142,170,234,218,200,82,99,1,1,211,129,204,125,56,247,55,145,1,1,18,23,65,128,128,0,1,219,75,
255,255,138,169,232,217,199,82,101,1,1,211,128,204,125,55,248,55,145,1,1,18,22,66,128,128,0,1,159,204,
255,255,138,168,232,216,199,82,103,1,1,211,129,205,126,55,249,55,145,1,1,17,23,66,128,128,0,1,179,202,
255,255,138,168,232,216,199,82,104,1,1,212,129,205,126,56,250,55,146,1,1,17,22,66,128,128,0,1,180,208,
255,255,137,168,232,216,198,82,104,1,1,212,128,204,127,56,252,54,144,1,1,16,23,66,128,128,0,1,211,34,
255,255,137,168,232,216,199,82,105,1,1,212,128,205,128,56,253,54,144,1,1,15,23,66,128,128,0,1,19,194,
255,255,137,169,232,216,199,82,107,1,1,212,128,205,129,56,254,54,144,1,1,14,23,65,128,128,0,1,110,220,
255,255,137,169,232,215,198,83,107,1,1,212,128,205,129,56,254,54,144,1,1,14,23,65,128,128,0,1,175,113,
255,255,137,169,232,216,198,83,107,1,1,212,128,206,129,55,255,54,144,1,1,13,23,65,128,128,0,1,55,12,
255,255,138,169,233,217,199,83,106,1,1,212,127,207,128,55,255,53,144,1,1,12,23,65,128,128,0,1,158,173,
255,255,148,174,237,221,202,86,105,1,1,213,125,208,128,54,254,53,145,1,1,11,23,65,128,128,0,1,102,164,
255,255,139,175,238,223,203,85,104,1,1,214,124,208,127,54,253,53,145,1,1,11,23,65,128,128,0,1,235,145,
255,255,122,177,240,226,207,90,102,1,1,214,122,207,127,55,251,53,146,1,1,10,23,65,128,128,0,1,152,247,
255,255,112,178,244,233,216,90,101,1,1,214,120,207,125,55,247,53,145,1,1,8,22,64,128,128,0,1,1,95,
255,255,115,179,246,238,216,90,101,1,1,214,119,207,124,55,247,53,145,1,1,8,22,64,128,128,0,1,196,175,
255,255,124,188,255,246,226,86,99,1,3,213,119,206,122,55,245,53,145,1,1,7,22,62,128,128,0,1,21,31,
255,255,126,191,255,248,225,84,97,1,5,213,119,206,121,55,244,53,151,1,1,7,23,61,128,128,0,1,71,85,
255,255,124,193,255,251,228,85,94,1,10,212,119,205,117,56,242,53,150,1,1,5,22,59,128,128,0,1,67,69,
255,255,119,194,255,254,231,86,94,1,13,211,119,206,115,56,241,52,151,1,1,5,22,59,128,128,0,1,213,6,
255,255,124,198,255,254,229,87,93,1,20,209,119,209,111,58,239,52,153,1,1,3,22,57,128,128,0,1,211,151,
255,255,121,197,255,254,229,88,94,1,23,208,119,211,109,59,238,51,154,1,1,2,22,57,128,128,0,1,175,62,
255,255,114,194,255,252,226,89,89,1,29,207,120,212,105,59,235,51,155,1,1,1,21,57,128,128,0,1,188,178,
