Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-3.3795626	13.273363	127.11926	-61.468857	15.9503	-0.055599213	0.15359531	0.18833573	-0.3798716	40000	-5.122274e-09	204.2463	-0.010648484	-11.494923	1.7806385	0.014616247	0.113375	39.0	21.944095611572266
1	-2.7210355	17.824543	215.4549	-65.576515	27.154005	-1.733395	2.2714849	3.3026028	-4.4115005	80000	-5.5879354e-09	389.1373	-0.007327809	-35.16169	1.7724571	0.00995004	0.0418	39.0	44.26367926597595
2	-5.113121	17.900555	140.08391	-71.225746	35.147163	-4.8651605	3.9055321	5.0592313	-9.128779	120000	-4.1909516e-09	390.99326	-0.0039219777	-54.67666	1.7573133	0.008322019	0.03405	39.0	65.27737617492676
3	-3.4141269	20.194143	245.40976	-64.553444	37.999043	-8.21046	5.043155	9.548829	-13.056344	160000	-2.2351742e-08	371.3401	-0.004212149	-49.042503	1.7392495	0.008462908	0.05475	39.0	87.97153759002686
4	2.7514098	33.613228	385.14343	-58.808582	41.585594	-5.6056843	8.866713	14.577161	-15.383857	200000	5.5879354e-09	666.4325	-0.007547959	-65.77808	1.717999	0.012848232	0.058174998	39.0	110.49902582168579
5	4.216829	33.444653	309.1202	-61.49746	37.190475	0.632467	10.889818	17.783045	-16.9066	240000	-5.5879354e-09	668.90454	-0.006883029	-33.231255	1.7046121	0.010944973	0.101799995	39.0	132.11128425598145
6	7.114348	41.96242	419.74432	-60.16091	32.672157	5.4443207	9.827637	20.019577	-17.842585	280000	-1.4901161e-08	1000.2613	-0.0059837764	-51.64559	1.6636717	0.01090719	0.10652499	39.0	154.42012429237366
7	10.684901	47.940926	381.32242	-61.40465	30.663313	10.167563	10.596715	25.850336	-17.235521	320000	-1.4901161e-08	1225.3354	-0.005623904	-102.642624	1.6323335	0.009127576	0.086025	39.0	176.6872899532318
8	24.061455	77.21717	461.65027	-60.029343	40.230225	14.287144	13.584013	29.204483	-13.458866	360000	7.450581e-09	2371.5906	-0.005480446	-215.27997	1.6014345	0.00975045	0.07525	39.0	199.70669603347778
9	29.037922	86.39593	455.54755	-58.84622	40.58896	18.429457	18.140081	35.455593	-15.649787	400000	-2.9802322e-08	2626.538	-0.0043769367	-214.7664	1.5752404	0.01079264	0.070099995	39.0	223.55199551582336
10	22.950462	79.21551	503.9224	-55.17658	32.23825	22.914062	19.404257	41.196033	-15.658897	440000	2.9802322e-08	2704.892	-0.004477889	-157.79881	1.5429447	0.008338986	0.035775	39.0	246.97130250930786
11	22.656384	84.803375	605.59503	-30.0	28.856209	25.198153	19.530838	45.553574	-17.99453	480000	-1.4901161e-08	3213.2344	-0.005261101	-214.72491	1.5339205	0.009821031	0.0741	39.0	270.26206374168396
12	30.651398	99.49644	647.83704	-52.70294	32.348495	30.2304	20.619635	49.31598	-26.39671	520000	0.0	3872.177	-0.005006157	-230.73212	1.5152135	0.010459682	0.126325	39.0	313.2107894420624
13	40.046436	107.269966	635.4954	-60.248688	37.141254	32.266613	25.734869	53.31921	-19.21006	560000	3.7252903e-09	3865.837	-0.0040045357	-197.284	1.466111	0.0091194175	0.037	39.0	335.6046357154846
14	42.979534	117.631256	749.46967	-55.363876	36.357338	35.601917	28.11326	58.771484	-18.262205	600000	0.0	4647.7188	-0.004458513	-232.21066	1.4555223	0.008461047	0.089999996	39.0	358.3780617713928
