Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	140.50322	4.3251033	147.4363	130.81853	1000.0	0.0426448	0.16508786	0.43467236	-0.28872532	40000	6.1187893e-07	168.73758	-0.0053027766	-134.31766	0.91894364	0.004319742	0.033275	79.0	9.121755599975586
1	144.26616	4.485058	152.8175	133.95049	1000.0	7.762672	0.18155089	8.197613	6.240227	80000	2.3050234e-07	191.76004	-0.0064070076	-187.9862	0.89677185	0.004374723	0.032925002	79.0	18.31716012954712
2	150.54538	4.587724	160.08534	141.0193	1000.0	12.835078	0.07643496	13.036937	11.840714	120000	6.3329935e-08	222.6117	-0.0060754335	-221.51508	0.8708076	0.0037414944	0.02665	79.0	28.670573711395264
3	155.31004	4.132661	165.01215	147.21355	1000.0	14.603285	0.1968936	14.835096	12.886347	160000	5.2154064e-08	240.52188	-0.0056668753	-239.5343	0.8445887	0.0031894376	0.024525	79.0	38.24525308609009
4	161.14973	5.689754	170.951	148.80106	1000.0	15.377991	0.10893936	15.564007	14.17118	200000	-1.8626451e-08	259.08298	-0.0053927014	-257.841	0.8197503	0.0033211317	0.024675	79.0	47.165486574172974
5	165.94159	4.7275414	174.9452	154.18045	1000.0	16.085537	0.17889266	16.297094	14.859778	240000	7.450581e-09	274.2918	-0.0045201043	-273.16544	0.79688627	0.003441431	0.0232	79.0	57.61500787734985
6	170.75488	4.491595	180.27107	163.62163	1000.0	16.518372	0.12018687	16.697447	15.819487	280000	5.5879354e-09	289.1583	-0.0052309334	-287.92926	0.77628386	0.0034931179	0.028675	79.0	67.17050838470459
7	173.76956	4.9060163	183.2716	164.34474	1000.0	17.028362	0.121287294	17.197666	16.202991	320000	9.313226e-09	300.25238	-0.005020847	-298.75027	0.75390625	0.0023282468	0.017175	79.0	76.26063704490662
8	178.64888	5.7011843	187.96205	163.12738	1000.0	17.35124	0.096722	17.491432	16.645887	360000	3.259629e-09	316.48755	-0.0042039338	-315.12476	0.72990507	0.0023424206	0.017274998	79.0	86.60906028747559
9	184.37738	6.0262456	199.89253	171.68327	1000.0	17.854895	0.11157742	17.991232	17.33504	400000	-1.071021e-08	335.15326	-0.0041327747	-333.4522	0.7082392	0.0022123707	0.01765	79.0	95.92193078994751
