Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	39.075306	2.8482754	44.302105	30.708189	970.525	-0.039525513	0.24501407	0.4494904	-0.45189878	40000	-9.7905286e-08	13.446972	-0.0078952415	-12.351528	0.9189437	0.005803964	0.0745	79.0	6.834725856781006
1	42.12069	2.47602	46.67193	34.053318	992.5	3.4796398	0.36351642	4.5002995	1.8879342	80000	-2.1187589e-08	17.318386	-0.00822437	-16.982624	0.9006463	0.006293839	0.084075004	79.0	14.473376274108887
2	45.062218	2.7134833	50.005566	37.352383	978.525	4.171299	0.26766032	4.8866324	2.681113	120000	5.5879354e-09	20.190926	-0.008263711	-19.751123	0.88400805	0.006541607	0.082449995	79.0	21.176848649978638
3	49.720898	2.9066346	56.28243	37.945152	992.775	4.482946	0.2071069	4.9492636	3.3157048	160000	2.0721927e-08	24.182468	-0.010033363	-23.822224	0.85875964	0.00801209	0.09455	79.0	28.041661500930786
4	53.91511	2.7826607	59.816265	44.028835	993.725	4.924305	0.16631342	5.3051267	2.5930681	200000	-7.450581e-09	28.391516	-0.010185985	-28.028341	0.8332844	0.0100276135	0.092225	79.0	35.86426901817322
5	57.55537	4.3661704	63.933067	41.23555	972.475	5.332248	0.17469206	5.7015696	2.3172197	240000	-8.381903e-09	33.33481	-0.009824924	-32.81539	0.8064428	0.00780313	0.093575	79.0	42.49674725532532
6	63.365486	3.1862664	72.55002	52.292095	994.75	5.777997	0.25591984	6.4528394	1.2792902	280000	-2.7939677e-08	39.386204	-0.009957951	-38.938503	0.78038204	0.008082749	0.087925	79.0	49.447789907455444
7	67.3423	3.9200592	75.47841	53.846306	991.8	6.2872357	0.21246819	6.8843327	0.05890528	320000	1.21071935e-08	45.25644	-0.010395752	-44.7229	0.75736165	0.008621212	0.091325	79.0	57.346818685531616
8	72.49363	5.322404	79.48949	59.017776	980.175	6.7110944	0.28401265	7.192815	0.18227178	360000	3.3527613e-08	52.76824	-0.009917034	-52.10206	0.7311776	0.00727459	0.083625	79.0	64.20653462409973
9	76.52385	5.2739196	87.1643	62.237816	982.9	7.241532	0.541909	8.095014	-0.5716627	400000	8.614734e-09	58.543186	-0.008925611	-57.789627	0.70698094	0.007488488	0.076975	79.0	71.0451774597168
10	80.73341	6.759618	92.20547	65.03798	971.275	7.6291313	0.65356594	8.626028	-2.2303023	440000	-1.1175871e-08	66.35414	-0.009294352	-65.4601	0.68121326	0.007310368	0.081175	79.0	78.54466223716736
11	85.08214	7.202958	93.95423	69.93108	962.975	8.068533	0.83695173	9.193278	-0.9685259	480000	-5.5879354e-09	74.58476	-0.007780823	-73.63815	0.6595355	0.0061124284	0.06195	79.0	85.57148265838623
12	91.31715	6.7617745	105.43515	74.33814	981.625	8.592255	0.8078166	9.769297	-0.54808825	520000	-1.5832484e-08	83.40076	-0.009205136	-82.40999	0.6383148	0.0065716705	0.072825	79.0	92.7461805343628
13	96.57525	7.3747716	111.884224	75.45432	976.375	9.036343	1.0264312	10.236198	-1.4950557	560000	-1.4901161e-08	93.318596	-0.009102222	-92.11162	0.61327624	0.0062346887	0.073325	79.0	100.25851583480835
14	104.10344	7.0952067	118.228874	80.62767	983.575	9.674358	0.87282586	10.849008	-0.6623857	600000	-2.7008355e-08	108.01312	-0.008901879	-106.846466	0.5883774	0.0064913398	0.068925	79.0	107.25252938270569
15	107.88251	8.68168	119.896484	85.889534	964.15	10.176003	1.3789703	11.587569	0.014804043	640000	-2.0489097e-08	118.57149	-0.008891042	-117.08077	0.5654952	0.005133916	0.068399996	79.0	114.3819968700409
16	115.32332	7.297545	129.44771	92.98998	986.45	10.97338	1.0221889	12.15178	-0.553435	680000	-2.2351742e-08	132.86987	-0.008378238	-131.44662	0.54324955	0.0067124423	0.06645	79.0	121.29486298561096
17	118.76837	8.315911	130.37846	92.315285	986.425	11.5108795	0.9364223	12.528471	-0.3472911	720000	5.122274e-09	142.58344	-0.0083526485	-140.95206	0.52132726	0.0072069666	0.068475	79.0	128.19045281410217
18	127.7526	4.7747736	141.73177	119.34168	999.725	11.864062	0.8068262	13.007243	-0.002131261	760000	-1.3504177e-08	159.31665	-0.008510482	-157.59723	0.4988199	0.007189084	0.065175	79.0	135.53152990341187
19	131.35295	10.449323	149.55846	105.30227	969.85	12.440276	1.503921	13.802834	-1.3525904	800000	-3.7252903e-09	174.74686	-0.008384315	-172.83365	0.4749987	0.0067477953	0.06875	79.0	142.2341513633728
20	136.53667	10.68055	158.87885	110.50542	979.225	13.057672	1.5116102	14.745771	-0.446313	840000	5.5879354e-09	186.47717	-0.008226605	-184.0954	0.45242333	0.006480056	0.062425	79.0	149.50304412841797
21	145.26173	9.992281	160.60274	115.36315	987.5	13.67285	1.3234878	15.03057	0.22214913	880000	1.4901161e-08	211.28354	-0.007747399	-208.64807	0.4302454	0.006395124	0.06075	79.0	157.27017974853516
22	149.47318	8.142176	167.04965	128.97948	990.4	14.290913	1.65364	15.718882	0.0846138	920000	9.313226e-10	219.61026	-0.008225061	-216.71037	0.40869665	0.0072791344	0.06465	79.0	164.15229606628418
23	158.92566	9.06695	175.55809	127.53332	995.0	14.806185	1.3971846	16.320143	0.07849067	960000	-1.5832484e-08	250.1613	-0.008091007	-246.93753	0.38699064	0.0059840167	0.061675	79.0	171.0413818359375
24	159.42522	12.227876	183.42653	122.63783	979.4	15.610539	1.5860451	16.941425	0.23831832	1000000	-6.519258e-09	256.57056	-0.007965522	-252.57475	0.3643394	0.0062532285	0.0592	79.0	178.64892578125
25	166.69077	11.717232	184.21245	138.81506	982.55	15.844531	1.9271455	17.57159	-0.24916065	1040000	1.8626451e-08	279.04022	-0.0072129318	-274.82358	0.3420979	0.0048300494	0.05105	79.0	185.30950903892517
